  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-88.50   	 52.49   	 13.14   	  86.47		 10.72   	  25.43		
-137.33   	 77.82   	 13.49   	  96.64		 10.82   	  25.43		
-166.32   	 97.96   	 13.88   	  96.64		 10.93   	  25.43		
-144.35   	118.41   	 14.26   	 101.73		 11.03   	  25.43		
-45.47   	154.11   	 14.67   	  96.64		 11.13   	  20.35		
138.24   	225.52   	 15.06   	 101.73		 11.21   	  25.43		
393.68   	341.19   	 15.46   	  96.64		 11.31   	  25.43		
686.34   	477.60   	 15.85   	  86.47		 11.41   	  25.43		
961.61   	570.37(R)	 16.20(E)	  86.47		 11.52   	  30.52		
1150.82   	541.08   	 16.54   	  81.38		 11.64   	  35.61		
1198.43   	351.56   	 16.87   	  76.30		 11.78   	  30.52		
1092.53   	 45.47   	 17.17   	  76.30		 11.90   	  40.69		
877.69   	-257.57   	 17.48   	  71.21		 12.07   	  35.61		
635.07   	-431.21   	 17.76   	  76.30		 12.21   	  35.61		
436.40   	-427.25   	 18.07   	  76.30		 12.35   	  35.61		
302.43   	-301.51   	 18.37   	  81.38		 12.49   	  30.52		
210.57   	-158.08   	 18.70   	 101.73		 12.61   	  25.43		
130.92   	-71.11   	 19.10   	 116.99		 12.72   	  25.43		
 56.46   	-45.78   	 19.57   	 152.59		 12.82   	  25.43		
  0.00   	-44.25   	 20.18   	 198.37		 12.92   	  25.43		
-25.63   	-33.57   	 20.98   	 259.41		 13.02   	  30.52		
-26.86   	-11.60   	 22.01   	 325.53		 13.14   	  25.43		
-22.58   	  4.88   	 23.32   	 396.74		 13.25   	  30.52		
-27.77   	  7.63   	 24.90   	 467.95		 13.37   	  25.43		
-41.50   	  2.14   	 26.78   	 544.25		 13.47   	  30.52		
-54.93   	 -0.61   	 28.95   	 615.46		 13.59   	  25.43		
-61.34   	  3.05   	 31.41   	 681.58		 13.69   	  25.43		
-61.04   	 10.68   	 34.14   	 747.71		 13.79   	  10.17		
-58.29   	 17.40   	 37.13   	 813.83		 13.84   	  10.17		
-57.37   	 21.36   	 40.39   	 874.87		 13.88   	   0.00		
-59.20   	 22.58   	 43.89   	 920.65		 13.88   	 -10.17		
-62.56   	 22.28   	 47.57   	 961.34		 13.84   	 -10.17		
-65.61   	 22.28   	 51.41   	 981.68		 13.79   	 -15.26		
-67.44   	 22.89   	 55.34   	 986.77		 13.73   	 -10.17		
-68.05   	 24.41   	 59.29   	 991.86		 13.69   	  -5.09		
-68.36   	 25.94   	 63.26   	 981.68		 13.67   	   5.09		
-69.27   	 26.55   	 67.18   	 966.43		 13.69   	  20.35		
-70.50   	 26.25   	 71.05   	 956.25		 13.77   	  30.52		
-71.72   	 25.63   	 74.87   	 930.82		 13.90   	  35.61		
-72.63   	 25.63   	 78.60   	 910.47		 14.04   	  45.78		
-73.85   	 25.63   	 82.24   	 885.04		 14.22   	  40.69		
-75.38   	 25.94   	 85.78   	 839.26		 14.38   	  40.69		
-76.90   	 26.55   	 89.13   	 808.75		 14.55   	  25.43		
-78.43   	 27.16   	 92.37   	 757.88		 14.65   	   5.09		
-79.35   	 28.08   	 95.40   	 727.36		 14.67(A)	  -5.09		
-80.26   	 28.38   	 98.31   	 686.67		 14.65   	 -30.52		
-81.48   	 28.38   	101.06   	 651.07		 14.53   	 -40.69		
-83.31   	 27.77   	103.66   	 625.63		 14.36   	 -61.04		
-85.14   	 27.47   	106.16   	 590.03		 14.12   	 -71.21		
-86.67   	 27.77   	108.52   	 564.60		 13.84   	 -76.30		
-87.28   	 28.69   	110.78   	 528.99		 13.53   	 -81.38		
-87.89   	 29.30   	112.90   	 498.47		 13.20   	 -81.38		
-88.50   	 29.30   	114.89   	 467.95		 12.88   	 -76.30		
-89.42   	 28.69   	116.76   	 437.43		 12.57   	 -76.30		
-90.94   	 28.08   	118.51   	 412.00		 12.27   	 -66.12		
-92.47   	 28.08   	120.16   	 386.57		 12.00   	 -61.04		
-93.69   	 28.69   	121.71   	 366.22		 11.76   	 -55.95		
-94.60   	 29.91   	123.17   	 345.88		 11.54   	 -50.86		
-94.60   	 30.82   	124.56   	 325.53		 11.33   	 -40.69		
-94.30   	 32.04   	125.86   	 305.19		 11.17   	 -40.69		
-93.99   	 32.96   	127.08   	 289.93		 11.01   	 -35.61		
-94.30   	 34.79   	128.24   	 269.58		 10.86   	 -30.52		
-95.21   	 37.23   	129.32   	 254.32		 10.74   	 -40.69		
-96.74   	 40.89   	130.34   	 233.98		 10.58   	 -35.61		
-98.57   	 44.86   	131.27   	 223.80		 10.44   	 -45.78		
-101.01   	 48.52   	132.17   	 203.46		 10.25   	 -45.78		
-103.45   	 51.27   	132.98   	 188.20		 10.07   	 -50.86		
-106.20   	 53.71   	133.73   	 167.85		  9.87   	 -55.95		
-108.34   	 56.15   	134.40   	 157.68		  9.64   	 -61.04		
-109.86   	 58.90   	135.04   	 147.51		  9.40   	 -55.95		
-111.08   	 62.56   	135.63   	 142.42		  9.18   	 -55.95		
-112.61   	 66.22   	136.19   	 137.33		  8.95   	 -50.86		
-115.05   	 68.66   	136.74   	 137.33		  8.75   	 -50.86		
-118.41   	 70.19   	137.29   	 142.42		  8.55   	 -35.61		
-122.99   	 70.50   	137.86   	 137.33		  8.40   	 -30.52		
-127.56   	 70.80   	138.41   	 132.25		  8.28   	 -25.43		
-131.84   	 71.11   	138.94   	 127.16		  8.18   	 -15.26		
-135.50   	 71.72   	139.45   	 122.07		  8.12   	 -10.17		
-138.24   	 72.33   	139.94   	 106.82		  8.08   	  -5.09		
-139.77   	 72.94   	140.37   	  96.64		  8.06   	   0.00		
-140.38   	 72.63   	140.75   	  81.38		  8.06   	  -5.09		
-140.38   	 70.80   	141.08   	  61.04		  8.04   	  -5.09		
-138.85   	 67.14   	141.32   	  50.86		  8.02   	 -10.17		
-136.11   	 63.17   	141.53   	  30.52		  7.98   	  -5.09		
-131.23   	 59.81   	141.65   	  15.26		  7.96   	 -10.17		
-123.29   	 57.68   	141.71   	   5.09		  7.91   	 -10.17		
-112.61   	 56.15   	141.73(S)	  -5.09		  7.87   	  -5.09		
-99.49   	 54.63   	141.71   	 -15.26		  7.85   	  -5.09		
-84.84   	 51.57   	141.65   	 -20.35		  7.83   	   0.00		
-70.50   	 47.00   	141.57   	 -25.43		  7.83   	   0.00		
-56.76   	 40.59   	141.46   	 -40.69		  7.83   	   5.09		
-45.17   	 34.18   	141.30   	 -55.95		  7.85   	   5.09		
-35.10   	 27.77   	141.08   	 -71.21		  7.87   	  10.17		
-26.86   	 22.58   	140.79   	 -96.64		  7.91   	  10.17		
-19.53   	 18.62   	140.41   	-111.90		  7.96   	  15.26		
-13.12   	 15.26   	139.96   	-132.25		  8.02   	  15.26		
 -7.93   	 11.29   	139.43   	-152.59		  8.08   	  20.35		
 -3.97   	  6.41   	138.82   	-172.94		  8.16   	  20.35		
 -1.22   	  0.61   	138.13   	-188.20		  8.24   	  20.35		
  0.31   	 -5.49   	137.37   	-218.72		  8.32   	  25.43		
  0.31   	-10.38   	136.50   	-233.98		  8.42   	  25.43		
 -0.61   	-14.34   	135.56   	-264.50		  8.52   	  30.52		
 -2.14   	-17.40   	134.51   	-284.84		  8.65   	  30.52		
 -3.97   	-20.45   	133.37   	-315.36		  8.77   	  40.69		
 -5.19   	-23.50   	132.11   	-340.79		  8.93   	  40.69		
 -5.49   	-26.25   	130.74   	-371.31		  9.09   	  45.78		
 -5.19   	-28.38   	129.26   	-401.83		  9.28   	  45.78		
 -4.58   	-29.91   	127.65   	-437.43		  9.46   	  50.86		
 -4.27   	-31.13   	125.90   	-467.95		  9.66   	  50.86		
 -4.27   	-32.35   	124.03   	-513.73		  9.87   	  55.95		
 -4.58   	-34.18   	121.97   	-549.34		 10.09   	  50.86		
 -5.49   	-36.01   	119.78   	-600.20		 10.29   	  50.86		
 -6.10   	-37.54   	117.37   	-645.98		 10.50   	  45.78		
 -6.41   	-39.06   	114.79   	-691.76		 10.68   	  45.78		
 -6.10   	-39.98   	112.02   	-737.54		 10.86   	  35.61		
 -5.49   	-41.20   	109.07   	-788.40		 11.01   	  35.61		
 -4.88   	-42.42   	105.92   	-834.18		 11.15   	  20.35		
 -4.58   	-43.33   	102.58   	-879.96		 11.23   	   5.09		
 -5.19   	-43.33   	 99.06   	-915.56		 11.25   	   0.00		
 -6.41   	-42.42   	 95.40   	-956.25		 11.25   	  -5.09		
 -7.63   	-40.28   	 91.58   	-976.60		 11.23   	 -10.17		
 -8.24   	-38.15   	 87.67   	-996.94		 11.19   	  -5.09		
 -8.24   	-36.01   	 83.68   	-1007.12		 11.17   	   5.09		
 -8.24   	-34.79   	 79.65   	-996.94		 11.19   	  20.35		
 -8.24   	-33.87   	 75.67   	-991.86		 11.27   	  45.78		
 -8.85   	-33.26   	 71.70   	-976.60		 11.45   	  71.21		
 -9.16   	-32.04   	 67.79   	-951.17		 11.74   	  91.56		
 -9.77   	-29.60   	 63.99   	-935.91		 12.11   	 116.99		
-10.07   	-26.86   	 60.24   	-910.47		 12.57   	 127.16		
-10.38   	-23.80   	 56.60   	-885.04		 13.08   	 132.25		
-10.68   	-21.36   	 53.06   	-864.70		 13.61   	 132.25		
-11.29   	-19.84   	 49.60   	-834.18		 14.14   	 127.16		
-11.60   	-19.23   	 46.27   	-803.66		 14.65   	 111.90		
-11.60   	-18.62   	 43.05   	-768.05		 15.10   	  96.64		
-11.29   	-17.70   	 39.98   	-727.36		 15.48   	  81.38		
-10.38   	-15.87   	 37.07   	-686.67		 15.81   	  61.04		
 -9.16   	-13.73   	 34.32   	-645.98		 16.05   	  40.69		
 -8.54   	-12.21   	 31.74   	-595.11		 16.22   	  35.61		
 -8.24   	-11.29   	 29.36   	-539.16		 16.36   	  30.52		
 -8.54   	-10.99   	 27.20   	-493.39		 16.48   	  25.43		
 -9.16   	-10.99   	 25.23   	-442.52		 16.58   	  30.52		
 -9.46   	-10.99   	 23.46   	-401.83		 16.70   	  35.61		
 -8.85   	-11.29   	 21.85   	-361.14		 16.85   	  40.69		
 -8.24   	-11.60   	 20.41   	-330.62		 17.01   	  40.69		
 -7.63   	-12.21   	 19.08   	-300.10		 17.17   	  40.69		
 -7.63   	-13.43   	 17.88   	-284.84		 17.33   	  40.69		
 -7.63   	-14.65   	 16.74   	-259.41		 17.50   	  30.52		
 -7.63   	-15.56   	 15.71   	-244.15		 17.62   	  20.35		
 -7.93   	-16.78   	 14.73   	-223.80		 17.70   	  10.17		
 -8.24   	-18.01   	 13.84   	-198.37		 17.74(V)	  -5.09		
 -8.85   	-19.53   	 13.04   	-178.03		 17.72   	 -10.17		
 -9.16   	-21.06   	 12.33   	-157.68		 17.68   	 -25.43		
 -9.16   	-22.58   	 11.70   	-132.25		 17.58   	 -35.61		
 -9.46   	-23.80   	 11.17   	-122.07		 17.44   	 -35.61		
 -9.77   	-24.72   	 10.68   	-111.90		 17.29   	 -40.69		
 -9.77   	-25.33   	 10.23   	-106.82		 17.13   	 -40.69		
 -9.77   	-25.33   	  9.81   	-101.73		 16.97   	 -40.69		
 -9.46   	-25.63   	  9.40   	-101.73		 16.81   	 -40.69		
 -9.16   	-25.94   	  8.99   	 -91.56		 16.64   	 -35.61		
 -8.85   	-26.86   	  8.63   	 -76.30		 16.50   	 -40.69		
 -8.85   	-28.38   	  8.32   	 -66.12		 16.34   	 -40.69		
 -9.16   	-29.30   	  8.06   	 -35.61		 16.17   	 -35.61		
 -9.77   	-29.91   	  7.91   	 -10.17		 16.03   	 -40.69		
-10.38   	-30.21   	  7.87(D)	  10.17		 15.87   	 -45.78		
-10.99   	-30.52   	  7.91   	  30.52		 15.69   	 -45.78		
-10.68   	-30.82   	  8.04   	  35.61		 15.50   	 -45.78		
 -9.77   	-30.52   	  8.18   	  35.61		 15.32   	 -50.86		
 -8.24   	-29.91   	  8.32   	  30.52		 15.12   	 -50.86		
 -6.71   	-28.69   	  8.44   	  10.17		 14.91   	 -55.95		
 -6.41   	-27.47   	  8.48   	   0.00		 14.69   	 -50.86		
 -6.71   	-27.16   	  8.48   	 -20.35		 14.49   	 -50.86		
 -7.93   	-27.47   	  8.40   	 -25.43		 14.28   	 -50.86		
 -8.85   	-27.77   	  8.30   	 -25.43		 14.08   	 -50.86		
 -8.24   	-27.47   	  8.20   	 -20.35		 13.88   	 -45.78		
 -7.02   	-26.25   	  8.12   	  -5.09		 13.69   	 -45.78		
 -5.19   	-25.02   	  8.10   	   5.09		 13.51   	 -40.69		
 -4.27   	-23.80   	  8.12   	  20.35		 13.35   	 -45.78		
 -3.97   	-23.80   	  8.20   	  30.52		 13.16   	 -35.61		
 -4.58   	-24.11   	  8.32   	  35.61		 13.02   	 -40.69		
 -4.88   	-24.41   	  8.46   	  N/A		 12.86   	  N/A		
