  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -3.97   	-50.96   	  9.18(D)	   5.09		  7.14   	  66.12		
 -6.10   	-51.88   	  9.20   	  20.35		  7.41   	  76.30		
 -6.71   	-51.88   	  9.28   	  35.61		  7.71   	  96.64		
 -6.10   	-50.96   	  9.42   	  50.86		  8.10   	 106.82		
 -4.58   	-49.13   	  9.62   	  55.95		  8.52   	 116.99		
 -3.05   	-48.83   	  9.85   	  71.21		  8.99   	 127.16		
 -1.53   	-51.57   	 10.13   	  81.38		  9.50   	 122.07		
 -0.31   	-56.15   	 10.46   	  91.56		  9.99   	 116.99		
  0.31   	-60.12   	 10.82   	  96.64		 10.46   	 101.73		
 -0.31   	-59.81   	 11.21   	  96.64		 10.86   	  91.56		
 -2.44   	-53.71   	 11.60   	  96.64		 11.23   	  76.30		
 -4.88   	-44.86   	 11.98   	 101.73		 11.54   	  71.21		
 -6.41   	-36.62   	 12.39   	 101.73		 11.82   	  61.04		
 -6.41   	-31.13   	 12.80   	  96.64		 12.07   	  66.12		
 -5.19   	-28.08   	 13.18   	  91.56		 12.33   	  71.21		
 -3.97   	-25.63   	 13.55   	  96.64		 12.61   	  81.38		
 -3.36   	-23.19   	 13.94   	  86.47		 12.94   	  91.56		
 -3.05   	-21.36   	 14.28   	  86.47		 13.31   	 101.73		
 -3.05   	-20.45   	 14.63   	  81.38		 13.71   	 111.90		
 -3.05   	-20.45   	 14.95   	  76.30		 14.16   	 111.90		
 -3.36   	-19.53   	 15.26   	  71.21		 14.61   	 111.90		
 -3.36   	-18.01   	 15.54   	  66.12		 15.06   	 101.73		
 -3.66   	-17.70   	 15.81   	  61.04		 15.46   	  86.47		
 -3.97   	-21.06   	 16.05   	  50.86		 15.81   	  66.12		
 -4.27   	-29.30   	 16.26   	  45.78		 16.07   	  50.86		
 -4.58   	-40.28   	 16.44   	  40.69		 16.28   	  30.52		
 -4.27   	-51.27   	 16.60   	  30.52		 16.40   	  15.26		
 -3.66   	-58.29   	 16.72   	  25.43		 16.46   	   5.09		
 -2.75   	-59.51   	 16.83   	  25.43		 16.48   	  -5.09		
 -2.44   	-56.15   	 16.93   	  15.26		 16.46   	 -15.26		
 -2.75   	-52.19   	 16.99   	  10.17		 16.40   	 -15.26		
 -3.66   	-51.27   	 17.03   	   5.09		 16.34   	 -15.26		
 -4.27   	-54.63   	 17.05   	   5.09		 16.28   	 -15.26		
 -4.27   	-59.81   	 17.07   	   0.00		 16.22   	 -15.26		
 -3.66   	-61.34   	 17.07   	   0.00		 16.15   	 -20.35		
 -2.44   	-56.15   	 17.07   	  -5.09		 16.07   	 -15.26		
 -1.53   	-45.47   	 17.05   	  -5.09		 16.01   	 -15.26		
 -0.61   	-34.48   	 17.03   	 -10.17		 15.95   	 -15.26		
 -0.61   	-29.60   	 16.99   	  -5.09		 15.89   	 -15.26		
 -1.22   	-32.35   	 16.97   	 -10.17		 15.83   	 -15.26		
 -1.83   	-40.28   	 16.93   	 -10.17		 15.77   	  -5.09		
 -2.75   	-48.83   	 16.89   	  -5.09		 15.75   	 -10.17		
 -3.05   	-54.63   	 16.87   	  -5.09		 15.71   	  -5.09		
 -3.05   	-56.46   	 16.85   	 -10.17		 15.69   	   0.00		
 -2.14   	-55.54   	 16.81   	  -5.09		 15.69   	  -5.09		
  0.00   	-53.10   	 16.79   	  -5.09		 15.67   	  -5.09		
  1.83   	-50.66   	 16.76   	  -5.09		 15.65   	  -5.09		
  2.75   	-49.44   	 16.74   	 -10.17		 15.63   	 -10.17		
  1.83   	-50.96   	 16.70   	 -10.17		 15.58   	 -10.17		
  0.31   	-54.32   	 16.66   	 -10.17		 15.54   	 -10.17		
 -0.61   	-57.98   	 16.62   	 -15.26		 15.50   	 -10.17		
 -0.61   	-58.90   	 16.56   	 -15.26		 15.46   	 -15.26		
 -0.61   	-56.15   	 16.50   	 -15.26		 15.40   	 -10.17		
 -1.83   	-49.44   	 16.44   	 -15.26		 15.36   	 -10.17		
 -3.66   	-42.11   	 16.38   	 -15.26		 15.32   	  -5.09		
 -4.27   	-36.93   	 16.32   	 -15.26		 15.30   	  -5.09		
 -2.44   	-36.01   	 16.26   	 -10.17		 15.28   	   5.09		
  0.92   	-39.37   	 16.22   	 -15.26		 15.30   	   0.00		
  3.05   	-45.17   	 16.15   	 -10.17		 15.30   	   5.09		
  2.14   	-49.44   	 16.11   	 -15.26		 15.32   	   5.09		
 -0.31   	-50.66   	 16.05   	 -10.17		 15.34   	  10.17		
 -3.05   	-48.52   	 16.01   	 -10.17		 15.38   	   5.09		
 -3.66   	-45.47   	 15.97   	 -10.17		 15.40   	   5.09		
 -1.83   	-45.17   	 15.93   	 -10.17		 15.42   	   5.09		
  0.92   	-49.74   	 15.89   	 -10.17		 15.44   	   0.00		
  3.66   	-58.29   	 15.85   	 -15.26		 15.44   	   0.00		
  5.49   	-67.14   	 15.79   	 -10.17		 15.44   	   0.00		
  7.02   	-72.63   	 15.75   	 -10.17		 15.44   	  -5.09		
  7.32   	-73.85   	 15.71   	 -10.17		 15.42   	   0.00		
  6.41   	-72.94   	 15.67   	  -5.09		 15.42   	 -10.17		
  4.58   	-73.24   	 15.65   	 -10.17		 15.38   	  -5.09		
  2.14   	-76.29   	 15.61   	  -5.09		 15.36   	  -5.09		
 -0.31   	-81.18   	 15.58   	 -10.17		 15.34   	  -5.09		
 -2.44   	-83.31   	 15.54   	  -5.09		 15.32   	  -5.09		
 -4.27   	-79.65   	 15.52   	  -5.09		 15.30   	 -10.17		
 -5.80   	-69.89   	 15.50   	  -5.09		 15.26   	  -5.09		
 -7.02   	-57.37   	 15.48   	  -5.09		 15.24   	  -5.09		
 -7.63   	-47.00   	 15.46   	  -5.09		 15.22   	   0.00		
 -7.02   	-43.03   	 15.44   	  -5.09		 15.22   	  -5.09		
 -6.10   	-45.47   	 15.42   	  -5.09		 15.20   	  -5.09		
 -5.49   	-52.19   	 15.40   	   0.00		 15.18   	   0.00		
 -5.49   	-58.90   	 15.40   	   0.00		 15.18   	  -5.09		
 -5.49   	-61.95   	 15.40   	   0.00		 15.16   	  -5.09		
 -5.49   	-61.95   	 15.40   	   0.00		 15.14   	   0.00		
 -5.19   	-59.81   	 15.40   	   0.00		 15.14   	  -5.09		
 -4.88   	-57.07   	 15.40   	   0.00		 15.12   	  -5.09		
 -4.58   	-54.93   	 15.40   	   5.09		 15.10   	 -10.17		
 -4.27   	-53.71   	 15.42   	   5.09		 15.06   	   0.00		
 -3.66   	-53.41   	 15.44   	   0.00		 15.06   	  -5.09		
 -3.05   	-53.10   	 15.44   	   5.09		 15.04   	  -5.09		
 -2.44   	-53.71   	 15.46   	   5.09		 15.02   	  -5.09		
 -2.44   	-55.85   	 15.48   	   5.09		 14.99   	   0.00		
 -2.75   	-58.59   	 15.50   	   5.09		 14.99   	   0.00		
 -2.75   	-60.12   	 15.52   	   5.09		 14.99   	   5.09		
 -3.05   	-57.98   	 15.54   	   5.09		 15.02   	   0.00		
 -3.36   	-51.57   	 15.56   	   5.09		 15.02   	   5.09		
 -4.27   	-43.95   	 15.58   	   5.09		 15.04   	   0.00		
 -5.80   	-39.67   	 15.61   	   5.09		 15.04   	   5.09		
 -7.93   	-41.81   	 15.63   	   5.09		 15.06   	   0.00		
 -9.16   	-48.22   	 15.65   	   5.09		 15.06   	   5.09		
 -8.24   	-54.32   	 15.67   	   0.00		 15.08   	   0.00		
 -4.88   	-55.24   	 15.67   	   5.09		 15.08   	   5.09		
  0.31   	-50.66   	 15.69   	   0.00		 15.10   	   0.00		
  5.80   	-43.64   	 15.69   	   5.09		 15.10   	   5.09		
  9.46   	-40.59   	 15.71   	   5.09		 15.12   	  10.17		
 10.68   	-44.86   	 15.73   	   5.09		 15.16   	   5.09		
  9.77   	-56.15   	 15.75   	   5.09		 15.18   	  10.17		
  8.85   	-68.97   	 15.77   	   5.09		 15.22   	  10.17		
  8.54   	-76.60   	 15.79   	   5.09		 15.26   	  10.17		
  9.46   	-74.46   	 15.81   	   5.09		 15.30   	  10.17		
 10.99   	-64.39   	 15.83   	   5.09		 15.34   	  15.26		
 11.90   	-51.88   	 15.85   	   5.09		 15.40   	  10.17		
 11.90   	-43.03   	 15.87   	   0.00		 15.44   	  10.17		
  9.77   	-40.59   	 15.87   	   5.09		 15.48   	  10.17		
  7.02   	-42.42   	 15.89   	   5.09		 15.52   	  10.17		
  4.58   	-44.56   	 15.91   	   5.09		 15.56   	   5.09		
  3.05   	-44.56   	 15.93   	   0.00		 15.58   	  10.17		
  3.05   	-42.42   	 15.93   	   5.09		 15.63   	   5.09		
  4.27   	-39.67   	 15.95   	   5.09		 15.65   	  10.17		
  5.80   	-37.84   	 15.97   	   0.00		 15.69   	  10.17		
  6.10   	-37.23   	 15.97   	   5.09		 15.73   	   5.09		
  5.19   	-37.23   	 15.99   	   0.00		 15.75   	   5.09		
  3.05   	-36.62   	 15.99   	   5.09		 15.77   	  10.17		
  0.92   	-34.79   	 16.01   	   5.09		 15.81   	   5.09		
 -0.31   	-32.35   	 16.03   	   0.00		 15.83   	  10.17		
 -0.31   	-30.52   	 16.03   	   5.09		 15.87   	   5.09		
  0.00   	-30.52   	 16.05   	   0.00		 15.89   	   5.09		
  0.31   	-32.65   	 16.05   	   5.09		 15.91   	   5.09		
  0.00   	-36.93   	 16.07   	   0.00		 15.93   	   5.09		
 -0.31   	-42.42   	 16.07   	   5.09		 15.95   	   5.09		
 -0.31   	-48.52   	 16.09   	   0.00		 15.97   	   0.00		
  0.61   	-53.71   	 16.09   	   5.09		 15.97   	   5.09		
  2.44   	-57.68   	 16.11   	   5.09		 15.99   	   0.00		
  4.58   	-59.81   	 16.13   	   5.09		 15.99   	   5.09		
  6.10   	-60.42   	 16.15   	   5.09		 16.01   	   0.00		
  6.41   	-58.90   	 16.17   	   5.09		 16.01   	   5.09		
  5.19   	-56.15   	 16.20   	   5.09		 16.03   	   5.09		
  3.66   	-52.80   	 16.22   	  10.17		 16.05   	   5.09		
  3.05   	-48.83   	 16.26   	   5.09		 16.07   	   5.09		
  3.97   	-45.17   	 16.28   	  10.17		 16.09   	  10.17		
  6.41   	-40.89   	 16.32   	  10.17		 16.13   	   5.09		
  8.85   	-37.23   	 16.36   	   5.09		 16.15   	  10.17		
 10.07   	-33.87   	 16.38   	  15.26		 16.20   	   5.09		
 10.38   	-32.35   	 16.44   	  10.17		 16.22   	  10.17		
 10.38   	-32.65   	 16.48   	  10.17		 16.26   	  10.17		
 10.38   	-34.79   	 16.52   	  15.26		 16.30   	  10.17		
 10.68   	-36.93   	 16.58   	  10.17		 16.34   	  10.17		
 10.68   	-38.15   	 16.62   	  15.26		 16.38   	  15.26		
 10.38   	-37.84   	 16.68   	  15.26		 16.44   	  10.17		
 10.07   	-36.32   	 16.74   	  15.26		 16.48   	  10.17		
  9.77   	-33.57   	 16.81   	  15.26		 16.52   	  15.26		
  9.77   	-30.82   	 16.87   	  10.17		 16.58   	  10.17		
  9.16   	-28.08   	 16.91   	  15.26		 16.62   	  15.26		
  8.24   	-25.94   	 16.97   	  20.35		 16.68   	  10.17		
  6.41   	-24.72   	 17.05   	  15.26		 16.72   	  15.26		
  4.27   	-23.80   	 17.11   	  15.26		 16.79   	  15.26		
  2.44   	-23.50   	 17.17   	  15.26		 16.85   	  15.26		
  0.61   	-23.50   	 17.23   	  15.26		 16.91   	  15.26		
 -0.92   	-23.19   	 17.29   	  20.35		 16.97   	  15.26		
 -2.75   	-22.89   	 17.38   	  15.26		 17.03   	  10.17		
 -4.88   	-22.58   	 17.44   	  15.26		 17.07   	  15.26		
 -6.10   	-22.28   	 17.50   	  20.35		 17.13   	  15.26		
 -6.10   	-21.06   	 17.58   	  15.26		 17.19   	  15.26		
 -5.49   	-20.14   	 17.64   	  15.26		 17.25   	  15.26		
 -4.58   	-20.45   	 17.70   	  15.26		 17.31   	  10.17		
 -4.58   	-23.19   	 17.76   	  20.35		 17.35   	  15.26		
 -4.88   	-28.38   	 17.84   	  15.26		 17.42   	  15.26		
 -4.88   	-33.87   	 17.90   	  15.26		 17.48   	  15.26		
 -3.36   	-37.84   	 17.97   	  15.26		 17.54   	  15.26		
 -1.22   	-39.06   	 18.03   	  15.26		 17.60   	  15.26		
  1.53   	-39.06   	 18.09   	  20.35		 17.66   	  15.26		
  3.66   	-40.59   	 18.17   	  15.26		 17.72   	  20.35		
  4.58   	-43.95   	 18.23   	  15.26		 17.80   	  15.26		
  4.27   	-47.91   	 18.29   	  10.17		 17.86   	  15.26		
  3.05   	-48.83   	 18.33   	  15.26		 17.92   	  15.26		
  2.14   	-44.56   	 18.39   	  15.26		 17.99   	  15.26		
  1.83   	-36.01   	 18.45   	  10.17		 18.05   	  10.17		
  3.05   	-26.86   	 18.49   	  15.26		 18.09   	  10.17		
  5.49   	-20.14   	 18.56   	  10.17		 18.13   	  10.17		
  7.32   	-17.70   	 18.60   	  10.17		 18.17   	   5.09		
  8.24   	-18.92   	 18.64   	   5.09		 18.19   	   5.09		
  8.24   	-21.67   	 18.66   	  10.17		 18.21   	   5.09		
  7.93   	-23.80   	 18.70   	  10.17		 18.23   	   0.00		
  7.93   	-24.11   	 18.74   	  10.17		 18.23   	   5.09		
  9.16   	-22.28   	 18.78   	  15.26		 18.25   	   0.00		
 10.07   	-18.62   	 18.84   	  10.17		 18.25   	   5.09		
  9.77   	-13.73   	 18.88   	  10.17		 18.27   	   0.00		
  7.32   	 -9.16   	 18.92   	  10.17		 18.27   	   5.09		
  1.83   	 -8.85   	 18.96   	  15.26		 18.29   	   5.09		
 -5.49   	-18.92   	 19.02   	  10.17		 18.31   	   5.09		
-12.51   	-42.42   	 19.06   	  15.26		 18.33   	   5.09		
-14.65   	-70.50   	 19.13   	  10.17		 18.35   	   5.09		
 -7.93   	-73.55   	 19.17   	  15.26		 18.37   	   5.09		
 11.60   	 -7.93   	 19.23   	  10.17		 18.39   	  10.17		
 43.33   	160.52   	 19.27   	  N/A		 18.43   	  N/A		
