  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-65.61   	 47.91   	  6.23   	 350.97		 68.65   	 295.01		
-66.22   	 48.22   	  7.63   	 386.57		 69.83   	 330.62		
-66.83   	 47.61   	  9.18   	 396.74		 71.15   	 371.31		
-67.75   	 46.69   	 10.76   	 376.40		 72.63   	 427.26		
-69.58   	 45.78   	 12.27   	 330.62		 74.34   	 473.04		
-71.11   	 45.47   	 13.59   	 259.41		 76.24   	 523.90		
-71.72   	 46.39   	 14.63   	 183.11		 78.33   	 569.68		
-71.11   	 48.83   	 15.36   	  91.56		 80.61   	 605.29		
-70.19   	 51.57   	 15.73   	   5.09		 83.03   	 645.98		
-69.58   	 53.41   	 15.75   	 -86.47		 85.62   	 671.41		
-70.80   	 53.71   	 15.40   	-183.11		 88.30   	 691.76		
-72.94   	 53.10   	 14.67   	-269.58		 91.07   	 712.10		
-75.38   	 52.80   	 13.59   	-350.97		 93.92   	 727.36		
-77.82   	 53.41   	 12.19   	-412.00		 96.83   	 747.71		
-79.65   	 54.63   	 10.54   	-437.43		 99.82   	 762.97		
-81.48   	 56.46   	  8.79   	-422.18		102.87   	 788.40		
-83.62   	 58.29   	  7.10   	-340.79		106.02   	 803.66		
-86.36   	 60.42   	  5.74   	-198.37		109.24   	 818.92		
-88.81   	 63.17   	  4.94   	  25.43		112.51   	 824.00		
-91.55   	 65.92   	  5.05   	 315.36		115.81   	 829.09		
-94.60   	 68.36   	  6.31   	 651.07		119.12   	 818.92		
-97.66   	 70.19   	  8.91   	1022.38		122.40   	 813.83		
-101.01   	 72.02   	 13.00   	1403.86		125.66   	 798.57		
-104.06   	 74.46   	 18.62   	1775.17		128.85   	 768.05		
-106.51   	 77.51   	 25.72   	2151.57		131.92   	 742.62		
-108.64   	 81.18   	 34.32   	2487.27		134.89   	 701.93		
-111.08   	 83.92   	 44.27   	2797.55		137.70   	 661.24		
-114.14   	 85.45   	 55.46   	3051.87		140.35   	 610.37		
-118.10   	 85.75   	 67.67   	3245.16		142.79   	 549.34		
-122.68   	 84.53   	 80.65   	3367.23		144.98   	 493.39		
-126.65   	 82.70   	 94.12   	3448.61		146.96   	 427.26		
-129.39   	 80.87   	107.91   	3489.30		148.67   	 356.05		
-130.62   	 80.26   	121.87   	3509.65		150.09   	 284.84		
-130.31   	 80.57   	135.91   	3519.82		151.23   	 208.54		
-128.48   	 81.79   	149.99   	3519.82		152.06   	 132.25		
-124.21   	 82.70   	164.07   	3499.48		152.59   	  55.95		
-118.41   	 82.70   	178.07   	3468.96		152.82   	 -20.35		
-110.47   	 80.57   	191.94   	3387.58		152.74   	-101.73		
-100.71   	 77.21   	205.49   	3275.67		152.33   	-172.94		
-89.42   	 73.24   	218.60   	3117.99		151.64   	-244.15		
-76.29   	 68.97   	231.07   	2919.62		150.66   	-300.10		
-62.26   	 64.39   	242.75   	2665.30		149.46   	-350.97		
-48.52   	 58.29   	253.41   	2355.03		148.06   	-376.40		
-36.62   	 50.66   	262.83   	1963.37		146.55   	-391.66		
-27.77   	 42.11   	270.68   	1490.33		144.98   	-391.66		
-21.06   	 33.26   	276.64   	 956.25		143.42   	-386.57		
-16.17   	 25.94   	280.47   	 366.22		141.87   	-361.14		
-11.29   	 20.14   	281.93   	-249.24		140.43   	-340.79		
 -6.41   	 15.56   	280.93   	-844.35		139.06   	-310.27		
 -1.83   	 11.29   	277.56   	-1388.60		137.82   	-269.58		
  1.22   	  6.71   	272.00   	-1866.73		136.74   	-239.06		
  2.14   	  1.83   	264.54   	-2232.95		135.79   	-203.46		
  1.53   	 -3.36   	255.60   	-2497.45		134.97   	-162.77		
 -0.31   	 -8.54   	245.61   	-2650.04		134.32   	-127.16		
 -1.83   	-13.43   	235.01   	-2705.99		133.81   	-101.73		
 -2.75   	-17.70   	224.19   	-2675.47		133.41   	 -71.21		
 -2.75   	-21.67   	213.49   	-2583.92		133.12   	 -50.86		
 -3.05   	-25.33   	203.15   	-2446.58		132.92   	 -30.52		
 -3.66   	-28.69   	193.37   	-2278.73		132.80   	 -20.35		
 -4.58   	-31.74   	184.25   	-2095.62		132.72   	 -10.17		
 -4.27   	-33.57   	175.87   	-1912.51		132.67   	 -10.17		
 -2.75   	-33.87   	168.22   	-1744.65		132.63   	 -10.17		
 -0.31   	-33.26   	161.24   	-1592.06		132.59   	 -15.26		
  1.83   	-32.35   	154.87   	-1464.90		132.53   	 -30.52		
  2.75   	-31.43   	149.01   	-1368.26		132.41   	 -50.86		
  2.14   	-31.13   	143.54   	-1307.22		132.21   	 -71.21		
  0.92   	-30.82   	138.31   	-1261.44		131.92   	 -96.64		
  0.00   	-30.52   	133.26   	-1230.92		131.54   	-127.16		
  0.00   	-30.82   	128.34   	-1195.32		131.03   	-157.68		
  0.31   	-31.13   	123.56   	-1149.54		130.40   	-188.20		
  0.31   	-31.43   	118.96   	-1078.33		129.64   	-223.80		
  0.00   	-30.82   	114.65   	-991.86		128.75   	-254.32		
 -0.31   	-29.60   	110.68   	-879.96		127.73   	-289.93		
 -0.31   	-27.47   	107.16   	-762.97		126.57   	-325.53		
 -0.31   	-25.02   	104.11   	-640.89		125.27   	-350.97		
 -0.31   	-22.58   	101.55   	-518.82		123.87   	-381.48		
 -0.61   	-20.14   	 99.47   	-401.83		122.34   	-406.92		
 -1.22   	-17.40   	 97.86   	-305.19		120.71   	-432.35		
 -2.44   	-15.26   	 96.64   	-223.80		118.98   	-442.52		
 -3.97   	-13.73   	 95.75   	-157.68		117.21   	-457.78		
 -5.80   	-13.12   	 95.12   	-106.82		115.38   	-462.87		
 -7.02   	-12.51   	 94.69   	 -81.38		113.53   	-473.04		
 -7.93   	-11.60   	 94.36   	 -66.12		111.64   	-473.04		
 -8.24   	-10.38   	 94.10   	 -66.12		109.75   	-473.04		
 -8.54   	 -8.85   	 93.83   	 -76.30		107.85   	-467.95		
 -8.85   	 -7.63   	 93.53   	 -96.64		105.98   	-457.78		
 -9.46   	 -7.32   	 93.14   	-111.90		104.15   	-442.52		
-10.68   	 -7.63   	 92.70   	-132.25		102.38   	-432.35		
-11.60   	 -8.54   	 92.17   	-157.68		100.65   	-412.00		
-12.51   	 -9.77   	 91.54   	-167.85		 99.00   	-391.66		
-12.82   	-10.99   	 90.86   	-188.20		 97.44   	-371.31		
-12.51   	-11.60   	 90.11   	-203.46		 95.95   	-350.97		
-12.21   	-11.90   	 89.30   	-213.63		 94.55   	-325.53		
-11.29   	-12.21   	 88.44   	-228.89		 93.24   	-305.19		
-10.68   	-12.21   	 87.53   	-239.06		 92.02   	-279.75		
-10.38   	-13.12   	 86.57   	-249.24		 90.91   	-254.32		
-10.68   	-14.04   	 85.57   	-249.24		 89.89   	-233.98		
-10.99   	-15.56   	 84.58   	-244.15		 88.95   	-213.63		
-11.29   	-17.09   	 83.60   	-228.89		 88.10   	-198.37		
-11.29   	-18.62   	 82.69   	-218.72		 87.30   	-178.03		
-11.29   	-20.14   	 81.81   	-188.20		 86.59   	-157.68		
-11.29   	-20.75   	 81.06   	-157.68		 85.96   	-147.51		
-11.60   	-21.36   	 80.43   	-127.16		 85.37   	-132.25		
-11.90   	-21.06   	 79.92   	 -96.64		 84.84   	-122.07		
-12.21   	-20.45   	 79.53   	 -66.12		 84.35   	-116.99		
-12.51   	-20.14   	 79.27   	 -40.69		 83.89   	-106.82		
-12.51   	-20.14   	 79.10   	 -25.43		 83.46   	-101.73		
-13.12   	-20.75   	 79.00   	 -10.17		 83.05   	-101.73		
-13.73   	-21.67   	 78.96   	  -5.09		 82.64   	 -96.64		
-14.65   	-22.28   	 78.94   	 -10.17		 82.26   	 -96.64		
-15.26   	-22.89   	 78.90   	 -20.35		 81.87   	 -96.64		
-15.87   	-22.89   	 78.82   	 -25.43		 81.48   	-101.73		
-15.87   	-23.19   	 78.72   	 -40.69		 81.08   	-106.82		
-15.87   	-23.50   	 78.56   	 -50.86		 80.65   	-106.82		
-15.87   	-23.50   	 78.35   	 -55.95		 80.22   	-111.90		
-16.17   	-23.19   	 78.13   	 -61.04		 79.78   	-116.99		
-16.17   	-22.28   	 77.88   	 -61.04		 79.31   	-122.07		
-15.87   	-21.06   	 77.64   	 -55.95		 78.82   	-127.16		
-15.56   	-20.14   	 77.42   	 -55.95		 78.31   	-132.25		
-14.95   	-19.23   	 77.19   	 -50.86		 77.78   	-132.25		
-14.65   	-18.31   	 76.99   	 -45.78		 77.25   	-132.25		
-14.34   	-18.01   	 76.81   	 -45.78		 76.72   	-137.33		
-14.65   	-18.31   	 76.62   	 -50.86		 76.17   	-132.25		
-14.34   	-18.62   	 76.42   	 -50.86		 75.65   	-132.25		
-14.34   	-18.62   	 76.22   	 -50.86		 75.12   	-132.25		
-14.04   	-18.31   	 76.01   	 -61.04		 74.59   	-127.16		
-13.73   	-18.01   	 75.77   	 -61.04		 74.08   	-127.16		
-13.12   	-17.40   	 75.52   	 -71.21		 73.57   	-122.07		
-12.21   	-17.09   	 75.24   	 -76.30		 73.08   	-111.90		
-10.99   	-16.48   	 74.93   	 -81.38		 72.63   	-111.90		
-10.07   	-15.87   	 74.61   	 -81.38		 72.19   	-106.82		
 -9.77   	-15.56   	 74.28   	 -86.47		 71.76   	-101.73		
-10.68   	-15.26   	 73.94   	 -81.38		 71.35   	 -96.64		
-12.21   	-15.56   	 73.61   	 -86.47		 70.97   	 -91.56		
-13.12   	-15.87   	 73.27   	 -86.47		 70.60   	 -81.38		
-13.43   	-16.48   	 72.92   	 -86.47		 70.27   	 -76.30		
-13.12   	-16.48   	 72.57   	 -81.38		 69.97   	 -71.21		
-12.21   	-15.87   	 72.25   	 -81.38		 69.68   	 -71.21		
-11.29   	-14.95   	 71.92   	 -81.38		 69.40   	 -61.04		
-10.68   	-14.34   	 71.60   	 -86.47		 69.16   	 -55.95		
-10.68   	-14.04   	 71.25   	 -81.38		 68.93   	 -55.95		
-10.99   	-14.95   	 70.93   	 -81.38		 68.71   	 -45.78		
-11.90   	-16.48   	 70.60   	 -76.30		 68.52   	 -45.78		
-12.51   	-17.70   	 70.29   	 -81.38		 68.34   	 -40.69		
-13.12   	-18.31   	 69.97   	 -81.38		 68.18   	 -40.69		
-13.12   	-18.31   	 69.64   	 -76.30		 68.02   	 -35.61		
-13.43   	-18.01   	 69.34   	 -71.21		 67.87   	 -30.52		
-13.43   	-17.40   	 69.05   	 -71.21		 67.75   	 -30.52		
-13.43   	-17.40   	 68.77   	 -71.21		 67.63   	 -25.43		
-13.43   	-18.01   	 68.48   	 -61.04		 67.53   	 -30.52		
-13.73   	-18.62   	 68.24   	 -55.95		 67.41   	 -20.35		
-14.34   	-19.53   	 68.02   	 -55.95		 67.32   	 -25.43		
-14.34   	-19.53   	 67.79   	 -50.86		 67.22   	 -25.43		
-14.34   	-18.92   	 67.59   	 -50.86		 67.12   	 -25.43		
-13.73   	-18.31   	 67.39   	 -45.78		 67.02   	 -25.43		
-13.12   	-18.01   	 67.20   	 -50.86		 66.92   	 -20.35		
-12.82   	-18.31   	 67.00   	 -45.78		 66.84   	 -30.52		
-12.82   	-19.23   	 66.82   	 -45.78		 66.71   	 -25.43		
-12.82   	-20.14   	 66.63   	 -50.86		 66.61   	 -30.52		
-12.51   	-20.45   	 66.43   	 -50.86		 66.49   	 -30.52		
-11.60   	-20.45   	 66.23   	 -55.95		 66.37   	 -30.52		
-10.68   	-19.53   	 66.00   	 -50.86		 66.25   	 -35.61		
 -9.46   	-18.62   	 65.80   	 -61.04		 66.10   	 -30.52		
 -9.46   	-17.70   	 65.55   	 -55.95		 65.98   	 -35.61		
 -9.77   	-17.40   	 65.33   	 -61.04		 65.84   	 -35.61		
-10.68   	-17.40   	 65.09   	 -61.04		 65.70   	 -40.69		
-11.60   	-17.40   	 64.84   	 -61.04		 65.53   	 -35.61		
-11.90   	-17.09   	 64.60   	 -61.04		 65.39   	 -40.69		
-11.60   	-16.48   	 64.35   	 -55.95		 65.23   	 -35.61		
-10.68   	-14.95   	 64.13   	 -61.04		 65.09   	 -40.69		
 -9.77   	-11.90   	 63.89   	 -55.95		 64.92   	 -40.69		
 -8.24   	 -6.41   	 63.66   	 -61.04		 64.76   	 -40.69		
 -6.10   	  2.14   	 63.42   	 -50.86		 64.60   	 -40.69		
 -3.66   	 13.73   	 63.21   	 -55.95		 64.44   	 -40.69		
 -0.92   	 27.16   	 62.99   	 -55.95		 64.27   	 -40.69		
  1.22   	 40.28   	 62.77   	 -55.95		 64.11   	 -45.78		
  2.75   	 51.57   	 62.54   	 -50.86		 63.93   	 -40.69		
  3.36   	 59.51   	 62.34   	 -50.86		 63.76   	 -40.69		
  3.66   	 64.09   	 62.14   	 -55.95		 63.60   	 -40.69		
  4.88   	 66.83   	 61.91   	 -50.86		 63.44   	 -40.69		
  7.32   	 69.89   	 61.71   	 -50.86		 63.28   	 -35.61		
 11.29   	 73.85   	 61.51   	 -55.95		 63.13   	 -40.69		
 16.48   	 77.51   	 61.28   	  N/A		 62.97   	  N/A		
