  I     	  II     	  LV     	  LV'		  PW     	  PW'		
 -1.22   	-22.28   	 36.64   	-625.63		 15.77   	  50.86		
 -4.27   	-26.25   	 34.14   	-590.03		 15.97   	  40.69		
 -4.27   	-23.19   	 31.78   	-554.42		 16.13   	  35.61		
 -0.92   	-14.95   	 29.56   	-523.90		 16.28   	  25.43		
  3.05   	 -6.71   	 27.47   	-483.21		 16.38   	  20.35		
  3.97   	 -2.75   	 25.53   	-447.61		 16.46   	  20.35		
 -0.31   	 -4.58   	 23.74   	-417.09		 16.54   	  20.35		
 -7.32   	 -7.93   	 22.08   	-386.57		 16.62   	  20.35		
-11.29   	 -7.63   	 20.53   	-361.14		 16.70   	  25.43		
 -9.16   	 -1.83   	 19.08   	-335.71		 16.81   	  20.35		
 -3.05   	  7.02   	 17.74   	-305.19		 16.89   	  25.43		
  3.36   	 15.26   	 16.52   	-279.75		 16.99   	  25.43		
  4.88   	 19.84   	 15.40   	-254.32		 17.09   	  30.52		
  1.22   	 19.84   	 14.38   	-228.89		 17.21   	  25.43		
 -4.88   	 18.01   	 13.47   	-208.54		 17.31   	  30.52		
 -8.85   	 16.78   	 12.63   	-178.03		 17.44   	  25.43		
-10.38   	 17.09   	 11.92   	-157.68		 17.54   	  25.43		
-10.07   	 17.09   	 11.29   	-137.33		 17.64   	  20.35		
 -9.77   	 14.65   	 10.74   	-111.90		 17.72   	  10.17		
-10.07   	  8.24   	 10.29   	 -86.47		 17.76   	  10.17		
-10.07   	 -1.22   	  9.95   	 -66.12		 17.80   	   5.09		
 -9.46   	-11.90   	  9.68   	 -35.61		 17.82   	   5.09		
 -9.16   	-21.67   	  9.54   	  -5.09		 17.84   	   0.00		
-10.07   	-29.60   	  9.52(D)	  15.26		 17.84   	   0.00		
-12.51   	-34.79   	  9.58   	  45.78		 17.84   	   0.00		
-14.04   	-36.32   	  9.77   	  66.12		 17.84   	   0.00		
-13.12   	-34.48   	 10.03   	  86.47		 17.84   	   0.00		
 -9.16   	-30.82   	 10.38   	  91.56		 17.84   	  -5.09		
 -4.88   	-26.25   	 10.74   	 101.73		 17.82   	 -10.17		
 -2.44   	-22.28   	 11.15   	 106.82		 17.78   	 -10.17		
 -2.14   	-18.62   	 11.58   	 106.82		 17.74   	 -15.26		
 -3.05   	-15.56   	 12.00   	 101.73		 17.68   	 -15.26		
 -4.88   	-14.04   	 12.41   	 101.73		 17.62   	 -25.43		
 -6.41   	-15.26   	 12.82   	 101.73		 17.52   	 -25.43		
 -7.32   	-17.09   	 13.22   	 101.73		 17.42   	 -35.61		
 -6.71   	-18.01   	 13.63   	 101.73		 17.27   	 -35.61		
 -4.88   	-17.09   	 14.04   	 101.73		 17.13   	 -45.78		
 -3.66   	-15.87   	 14.45   	 101.73		 16.95   	 -45.78		
 -5.49   	-16.17   	 14.85   	 101.73		 16.76   	 -50.86		
-10.38   	-18.92   	 15.26   	  96.64		 16.56   	 -50.86		
-14.04   	-21.06   	 15.65   	  96.64		 16.36   	 -45.78		
-12.21   	-18.92   	 16.03   	  81.38		 16.17   	 -45.78		
 -4.58   	-11.90   	 16.36   	  76.30		 15.99   	 -30.52		
  4.58   	 -3.05   	 16.66   	  71.21		 15.87   	 -15.26		
  9.46   	  3.97   	 16.95   	  61.04		 15.81   	   0.00		
  9.16   	  7.02   	 17.19   	  55.95		 15.81   	  15.26		
  4.58   	  7.63   	 17.42   	  50.86		 15.87   	  35.61		
 -0.31   	  7.63   	 17.62   	  50.86		 16.01   	  50.86		
 -3.66   	  7.63   	 17.82   	  45.78		 16.22   	  61.04		
 -6.41   	  8.24   	 18.01   	  45.78		 16.46   	  71.21		
 -8.85   	  9.77   	 18.19   	  40.69		 16.74   	  76.30		
-11.29   	 11.90   	 18.35   	  40.69		 17.05   	  76.30		
-12.51   	 14.65   	 18.51   	  30.52		 17.35   	  76.30		
-12.82   	 15.56   	 18.64   	  25.43		 17.66   	  66.12		
-12.21   	 13.43   	 18.74   	  20.35		 17.92   	  55.95		
-11.29   	  8.85   	 18.82   	  20.35		 18.15   	  50.86		
-11.60   	  1.83   	 18.90   	  15.26		 18.35   	  40.69		
-16.78   	 -8.85   	 18.96   	  10.17		 18.51   	  35.61		
-25.63   	-28.99   	 19.00   	  10.17		 18.66   	  35.61		
-33.87   	-58.59   	 19.04   	  15.26		 18.80   	  30.52		
-32.96   	-81.48   	 19.10   	  10.17		 18.92   	  35.61		
-17.09   	-62.56   	 19.15   	  15.26		 19.06   	  35.61		
 13.12   	 39.98   	 19.21   	  10.17		 19.21   	  35.61		
 50.96   	249.33   	 19.25   	  20.35		 19.35   	  40.69		
 86.36   	548.40   	 19.33   	  15.26		 19.51   	  35.61		
108.34   	871.28   	 19.39   	  35.61		 19.65   	  55.95		
 75.68   	1243.29(R)	 19.53(E)	  25.43		 19.88   	  25.43		
 17.40   	1191.41   	 19.63   	  25.43		 19.98   	  15.26		
-47.00   	998.23   	 19.74   	  30.52		 20.04   	  20.35		
-91.55   	729.98   	 19.86   	  40.69		 20.12   	  15.26		
-97.96   	457.46   	 20.02   	  50.86		 20.18   	  25.43		
-69.27   	233.15   	 20.22   	  66.12		 20.28   	  25.43		
-26.86   	 81.48   	 20.49   	  81.38		 20.39   	  30.52		
  5.49   	  1.53   	 20.81   	  96.64		 20.51   	  35.61		
 15.87   	-25.94   	 21.20   	 116.99		 20.65   	  35.61		
  9.16   	-27.77   	 21.67   	 142.42		 20.79   	  25.43		
 -2.75   	-25.94   	 22.24   	 162.77		 20.90   	  15.26		
 -9.77   	-30.52   	 22.89   	 193.29		 20.96   	   5.09		
 -9.77   	-39.98   	 23.66   	 223.80		 20.98   	   5.09		
 -5.49   	-47.91   	 24.56   	 259.41		 21.00   	   0.00		
 -2.14   	-51.57   	 25.60   	 300.10		 21.00   	   5.09		
 -3.05   	-53.71   	 26.80   	 345.88		 21.02   	  15.26		
 -7.63   	-58.59   	 28.18   	 396.74		 21.08   	  30.52		
-13.12   	-66.22   	 29.77   	 442.52		 21.20   	  35.61		
-16.78   	-74.77   	 31.54   	 503.56		 21.34   	  45.78		
-17.09   	-80.87   	 33.55   	 549.34		 21.53   	  50.86		
-15.56   	-85.14   	 35.75   	 595.11		 21.73   	  55.95		
-13.43   	-88.20   	 38.13   	 635.81		 21.95   	  61.04		
-11.60   	-90.33   	 40.67   	 661.24		 22.20   	  71.21		
 -8.85   	-90.64   	 43.32   	 676.50		 22.48   	  76.30		
 -5.19   	-88.20   	 46.02   	 686.67		 22.79   	  86.47		
 -2.14   	-85.14   	 48.77   	 681.58		 23.13   	  96.64		
 -2.14   	-83.31   	 51.50   	 671.41		 23.52   	 106.82		
 -4.88   	-83.92   	 54.18   	 656.15		 23.95   	 101.73		
 -8.54   	-85.14   	 56.81   	 625.63		 24.35   	  96.64		
-10.68   	-84.84   	 59.31   	 600.20		 24.74   	  86.47		
-10.68   	-82.70   	 61.71   	 569.68		 25.09   	  61.04		
-10.07   	-79.04   	 63.99   	 539.16		 25.33   	  35.61		
-10.38   	-75.38   	 66.14   	 503.56		 25.47   	  15.26		
-11.90   	-71.41   	 68.16   	 473.04		 25.53   	 -15.26		
-12.51   	-65.92   	 70.05   	 437.43		 25.47   	 -30.52		
 -9.46   	-58.29   	 71.80   	 406.92		 25.35   	 -50.86		
 -3.66   	-50.96   	 73.43   	 386.57		 25.15   	 -55.95		
  2.44   	-46.69   	 74.97   	 361.14		 24.92   	 -50.86		
  5.19   	-46.39   	 76.42   	 340.79		 24.72   	 -45.78		
  4.88   	-49.13   	 77.78   	 320.45		 24.54   	 -30.52		
  4.27   	-52.19   	 79.06   	 305.19		 24.41   	 -15.26		
  5.19   	-53.10   	 80.28   	 279.75		 24.35   	   5.09		
  7.32   	-54.02   	 81.40   	 249.24		 24.37   	  15.26		
  7.32   	-56.76   	 82.40   	 223.80		 24.44   	  30.52		
  4.88   	-62.87   	 83.30   	 193.29		 24.56   	  30.52		
  0.92   	-71.11   	 84.07   	 167.85		 24.68   	  30.52		
 -1.83   	-79.35   	 84.74   	 147.51		 24.80   	  25.43		
 -2.14   	-85.14   	 85.33   	 137.33		 24.90   	  15.26		
 -0.61   	-88.20   	 85.88   	 122.07		 24.96   	   5.09		
  0.92   	-88.50   	 86.37   	 116.99		 24.98   	   0.00		
  1.83   	-87.28   	 86.84   	 111.90		 24.98   	  -5.09		
  2.75   	-86.06   	 87.28   	 111.90		 24.96   	 -10.17		
  3.36   	-86.06   	 87.73   	  96.64		 24.92   	  -5.09		
  3.05   	-88.20   	 88.12   	  91.56		 24.90   	   0.00		
  1.53   	-93.08   	 88.48   	  76.30		 24.90   	   5.09		
 -0.31   	-99.49   	 88.79   	  71.21		 24.92   	  15.26		
 -0.61   	-105.59   	 89.07   	  61.04		 24.98   	  10.17		
  1.53   	-110.78   	 89.32   	  55.95		 25.03   	  20.35		
  5.80   	-113.53   	 89.54   	  50.86		 25.11   	  20.35		
  9.77   	-114.44   	 89.75   	  55.95		 25.19   	  20.35		
 11.29   	-112.61   	 89.97   	  50.86		 25.27   	  15.26		
 11.29   	-107.73   	 90.17   	  55.95		 25.33   	  20.35		
 11.60   	-101.32   	 90.40   	  50.86		 25.41   	  20.35		
 15.26   	-95.83   	 90.60   	  50.86		 25.49   	  25.43		
 21.36   	-95.52   	 90.80   	  45.78		 25.60   	  25.43		
 27.16   	-102.23   	 90.99   	  40.69		 25.70   	  30.52		
 29.91   	-112.61   	 91.15   	  35.61		 25.82   	  35.61		
 29.60   	-118.41   	 91.29   	  30.52		 25.96   	  40.69		
 29.30   	-113.53   	 91.41   	  25.43		 26.12   	  50.86		
 30.52   	-97.05   	 91.52   	  25.43		 26.33   	  50.86		
 32.35   	-74.77   	 91.62   	  20.35		 26.53   	  55.95		
 31.13   	-54.02   	 91.70   	  25.43		 26.75   	  61.04		
 25.33   	-38.76   	 91.80   	  15.26		 27.00   	  61.04		
 17.40   	-26.55   	 91.86   	  15.26		 27.24   	  55.95		
 11.29   	-13.12   	 91.92   	  10.17		 27.47   	  61.04		
  9.16   	  2.75   	 91.96   	   5.09		 27.71   	  61.04		
  9.77   	 18.62   	 91.98(S)	 -10.17		 27.96   	  55.95		
 10.07   	 30.82   	 91.94   	 -15.26		 28.18   	  55.95		
  7.93   	 37.23   	 91.88   	 -25.43		 28.40   	  61.04		
  3.66   	 38.45   	 91.78   	 -40.69		 28.65   	  55.95		
  0.31   	 38.15   	 91.62   	 -55.95		 28.87   	  61.04		
 -1.22   	 38.15   	 91.39   	 -66.12		 29.11   	  61.04		
 -1.22   	 39.06   	 91.13   	 -91.56		 29.36   	  61.04		
 -2.14   	 40.59   	 90.76   	-111.90		 29.60   	  61.04		
 -4.27   	 42.72   	 90.32   	-137.33		 29.85   	  61.04		
 -7.32   	 45.17   	 89.77   	-167.85		 30.09   	  66.12		
-10.07   	 47.30   	 89.09   	-198.37		 30.36   	  66.12		
-11.60   	 47.61   	 88.30   	-239.06		 30.62   	  66.12		
-12.51   	 46.39   	 87.34   	-284.84		 30.88   	  66.12		
-13.73   	 44.56   	 86.21   	-330.62		 31.15   	  61.04		
-14.95   	 43.95   	 84.88   	-391.66		 31.39   	  61.04		
-15.26   	 45.78   	 83.32   	-447.61		 31.64   	  55.95		
-13.43   	 49.74   	 81.53   	-508.65		 31.86   	  45.78		
-10.68   	 53.41   	 79.49   	-559.51		 32.04   	  35.61		
 -7.93   	 54.02   	 77.25   	-610.37		 32.19   	  25.43		
 -7.32   	 51.27   	 74.81   	-645.98		 32.29   	  15.26		
 -9.16   	 46.69   	 72.23   	-666.32		 32.35   	  -5.09		
-10.99   	 42.72   	 69.56   	-681.58		 32.33   	 -10.17		
-10.99   	 40.59   	 66.84   	-676.50		 32.29   	 -15.26		
 -9.16   	 39.06   	 64.13   	-676.50		 32.23   	 -25.43		
 -7.63   	 35.71   	 61.42   	-661.24		 32.13   	 -20.35		
 -8.24   	 30.21   	 58.78   	-640.89		 32.04   	  -5.09		
-10.68   	 24.11   	 56.22   	-625.63		 32.02   	   5.09		
-12.51   	 19.84   	 53.71   	-605.29		 32.04   	  25.43		
-11.60   	 18.62   	 51.29   	-584.94		 32.15   	  50.86		
 -8.24   	 19.23   	 48.95   	-574.77		 32.35   	  66.12		
 -4.88   	 19.84   	 46.65   	-554.42		 32.61   	  86.47		
 -3.36   	 19.53   	 44.44   	-539.16		 32.96   	  96.64		
 -3.97   	 19.53   	 42.28   	-523.90		 33.35   	  96.64		
 -5.80   	 20.14   	 40.18   	-508.65		 33.73   	  91.56		
 -8.54   	 21.97   	 38.15   	-488.30		 34.10   	  81.38		
-11.60   	 24.11   	 36.20   	-473.04		 34.43   	  61.04		
-13.43   	 28.08   	 34.30   	-457.78		 34.67   	  45.78		
-12.82   	 34.79   	 32.47   	-432.35		 34.85   	  20.35		
 -9.46   	 43.64   	 30.74   	-417.09		 34.93(V)	  -5.09		
 -5.49   	 51.88   	 29.07   	-391.66		 34.91   	 -35.61		
 -3.36   	 56.15   	 27.51   	-366.22		 34.77   	 -61.04		
 -4.58   	 55.54   	 26.04   	-340.79		 34.53   	 -86.47		
 -6.10   	 52.80   	 24.68   	-315.36		 34.18   	-111.90		
 -5.49   	 51.57   	 23.42   	-289.93		 33.73   	-132.25		
 -1.83   	 53.10   	 22.26   	-259.41		 33.20   	-142.42		
  2.44   	 55.24   	 21.22   	-233.98		 32.63   	-147.51		
  3.05   	 54.32   	 20.28   	-208.54		 32.04   	-142.42		
 -1.83   	 49.74   	 19.45   	-188.20		 31.47   	-122.07		
 -9.46   	 43.95   	 18.70   	-172.94		 30.99   	-106.82		
-15.87   	 41.20   	 18.01   	-147.51		 30.56   	 -81.38		
-17.09   	 42.72   	 17.42   	-137.33		 30.23   	 -55.95		
-13.12   	 47.30   	 16.87   	-116.99		 30.01   	 -35.61		
 -7.02   	 52.19   	 16.40   	-106.82		 29.87   	 -25.43		
 -2.44   	 55.24   	 15.97   	 -86.47		 29.77   	 -20.35		
 -1.53   	 56.15   	 15.63   	 -76.30		 29.68   	 -25.43		
 -3.36   	 56.15   	 15.32   	  N/A		 29.58   	  N/A		
