  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
 -8.54   	-24.41   	 76.03   	 -86.47		 79.78   	-152.59		
 -7.02   	-17.40   	 75.69   	 -86.47		 79.17   	-142.42		
 -6.41   	 -8.85   	 75.34   	 -76.30		 78.60   	-137.33		
 -8.85   	 -2.75   	 75.04   	 -66.12		 78.05   	-127.16		
-12.21   	  0.92   	 74.77   	 -61.04		 77.54   	-122.07		
-14.95   	  2.44   	 74.53   	 -55.95		 77.05   	-116.99		
-14.95   	  2.75   	 74.30   	 -40.69		 76.58   	-111.90		
-13.12   	  1.22   	 74.14   	 -30.52		 76.13   	 -96.64		
-11.90   	 -3.97   	 74.02   	 -25.43		 75.75   	 -96.64		
-12.51   	-13.12   	 73.92   	 -10.17		 75.36   	 -91.56		
-13.73   	-23.80   	 73.88   	  -5.09		 74.99   	 -81.38		
-13.73   	-32.35   	 73.86   	   5.09		 74.67   	 -76.30		
-11.90   	-36.93   	 73.88   	  10.17		 74.36   	 -71.21		
 -9.16   	-37.54   	 73.92   	  15.26		 74.08   	 -66.12		
 -7.63   	-36.32   	 73.98   	  20.35		 73.81   	 -61.04		
 -7.93   	-35.71   	 74.06   	  20.35		 73.57   	 -61.04		
-10.68   	-37.23   	 74.14   	  20.35		 73.33   	 -55.95		
-14.04   	-41.81   	 74.22   	  15.26		 73.10   	 -50.86		
-16.17   	-47.61   	 74.28   	  10.17		 72.90   	 -50.86		
-16.78   	-54.02   	 74.32   	   0.00		 72.70   	 -45.78		
-15.87   	-59.81   	 74.32   	  -5.09		 72.51   	 -45.78		
-14.34   	-65.61   	 74.30   	 -20.35		 72.33   	 -45.78		
-13.12   	-70.50   	 74.22   	 -25.43		 72.15   	 -40.69		
-13.12   	-72.63   	 74.12   	 -40.69		 71.98   	 -40.69		
-14.34   	-69.89   	 73.96   	 -50.86		 71.82   	 -40.69		
-15.26   	-62.26   	 73.75   	 -66.12		 71.66   	 -35.61		
-14.34   	-53.41   	 73.49   	 -71.21		 71.52   	 -35.61		
-11.90   	-48.83   	 73.20   	 -86.47		 71.37   	 -35.61		
 -9.16   	-51.88   	 72.86   	 -91.56		 71.23   	 -35.61		
 -8.24   	-61.34   	 72.49   	-101.73		 71.09   	 -35.61		
-10.07   	-72.33   	 72.09   	-106.82		 70.95   	 -35.61		
-13.73   	-79.35   	 71.66   	-111.90		 70.80   	 -40.69		
-16.17   	-78.74   	 71.21   	-122.07		 70.64   	 -45.78		
-15.26   	-71.41   	 70.72   	-122.07		 70.46   	 -45.78		
-11.60   	-60.73   	 70.23   	-127.16		 70.27   	 -45.78		
 -7.93   	-51.27   	 69.73   	-127.16		 70.09   	 -40.69		
 -6.71   	-45.47   	 69.22   	-127.16		 69.93   	 -40.69		
 -8.85   	-44.25   	 68.71   	-127.16		 69.77   	 -30.52		
-11.90   	-44.86   	 68.20   	-122.07		 69.64   	 -25.43		
-13.43   	-44.86   	 67.71   	-116.99		 69.54   	 -20.35		
-11.60   	-42.11   	 67.24   	 -96.64		 69.46   	 -15.26		
 -7.63   	-36.01   	 66.86   	 -86.47		 69.40   	 -10.17		
 -3.66   	-27.16   	 66.51   	 -61.04		 69.36   	 -10.17		
 -1.83   	-17.09   	 66.27   	 -40.69		 69.32   	  -5.09		
 -3.05   	 -7.02   	 66.10   	 -15.26		 69.30   	  -5.09		
 -6.10   	  0.92   	 66.04   	   5.09		 69.28   	  -5.09		
 -8.85   	  4.88   	 66.06   	  25.43		 69.26   	 -15.26		
 -9.46   	  4.27   	 66.16   	  35.61		 69.20   	 -10.17		
 -8.54   	 -1.83   	 66.31   	  50.86		 69.16   	 -20.35		
 -7.93   	-13.12   	 66.51   	  55.95		 69.07   	 -30.52		
 -8.85   	-27.77   	 66.73   	  50.86		 68.95   	 -30.52		
-11.29   	-42.72   	 66.94   	  45.78		 68.83   	 -35.61		
-13.43   	-54.02   	 67.12   	  30.52		 68.69   	 -45.78		
-14.34   	-59.51   	 67.24   	  15.26		 68.50   	 -45.78		
-14.34   	-59.51   	 67.30   	  -5.09		 68.32   	 -50.86		
-13.12   	-57.07   	 67.28   	 -20.35		 68.12   	 -55.95		
-11.90   	-55.85   	 67.20   	 -45.78		 67.89   	 -61.04		
-10.07   	-57.37   	 67.02   	 -55.95		 67.65   	 -55.95		
 -8.24   	-61.95   	 66.80   	 -71.21		 67.43   	 -66.12		
 -7.32   	-67.44   	 66.51   	 -81.38		 67.16   	 -61.04		
 -7.02   	-71.41   	 66.18   	 -91.56		 66.92   	 -66.12		
 -7.63   	-72.63   	 65.82   	 -96.64		 66.65   	 -66.12		
 -8.54   	-72.33   	 65.43   	-101.73		 66.39   	 -61.04		
 -9.16   	-71.11   	 65.03   	 -96.64		 66.14   	 -61.04		
 -9.77   	-70.19   	 64.64   	-101.73		 65.90   	 -61.04		
-10.38   	-68.66   	 64.23   	-101.73		 65.66   	 -55.95		
 -9.77   	-66.22   	 63.82   	 -91.56		 65.43   	 -55.95		
 -7.93   	-63.78   	 63.46   	 -91.56		 65.21   	 -45.78		
 -6.71   	-63.17   	 63.09   	 -86.47		 65.03   	 -45.78		
 -6.71   	-64.70   	 62.75   	 -76.30		 64.84   	 -45.78		
 -7.93   	-66.53   	 62.44   	 -71.21		 64.66   	 -40.69		
 -9.16   	-64.70   	 62.16   	 -61.04		 64.50   	 -35.61		
 -8.85   	-59.20   	 61.91   	 -55.95		 64.35   	 -40.69		
 -7.32   	-52.49   	 61.69   	 -45.78		 64.19   	 -40.69		
 -5.49   	-47.61   	 61.51   	 -40.69		 64.03   	 -40.69		
 -4.88   	-45.17   	 61.34   	 -35.61		 63.87   	 -35.61		
 -5.80   	-42.11   	 61.20   	 -30.52		 63.72   	 -35.61		
 -6.41   	-36.32   	 61.08   	 -25.43		 63.58   	 -35.61		
 -5.80   	-29.30   	 60.98   	 -25.43		 63.44   	 -35.61		
 -4.88   	-26.25   	 60.87   	 -20.35		 63.30   	 -40.69		
 -3.97   	-30.52   	 60.79   	 -25.43		 63.13   	 -35.61		
 -3.66   	-39.06   	 60.69   	 -20.35		 62.99   	 -35.61		
 -3.36   	-44.86   	 60.61   	 -20.35		 62.85   	 -35.61		
 -2.14   	-41.81   	 60.53   	 -25.43		 62.71   	 -35.61		
 -0.31   	-30.21   	 60.43   	 -25.43		 62.56   	 -40.69		
  1.22   	-15.56   	 60.33   	 -25.43		 62.40   	 -35.61		
  1.22   	 -5.19   	 60.22   	 -35.61		 62.26   	 -40.69		
 -0.31   	 -2.75   	 60.08   	 -40.69		 62.10   	 -35.61		
 -2.14   	 -7.93   	 59.92   	 -40.69		 61.95   	 -35.61		
 -3.36   	-16.17   	 59.76   	 -50.86		 61.81   	 -35.61		
 -3.66   	-24.72   	 59.55   	 -55.95		 61.67   	 -35.61		
 -3.97   	-30.21   	 59.33   	 -61.04		 61.53   	 -30.52		
 -4.27   	-32.65   	 59.08   	 -61.04		 61.40   	 -25.43		
 -3.97   	-31.74   	 58.84   	 -66.12		 61.30   	 -30.52		
 -2.75   	-30.82   	 58.58   	 -66.12		 61.18   	 -30.52		
 -0.92   	-33.26   	 58.31   	 -66.12		 61.06   	 -30.52		
 -0.92   	-40.89   	 58.05   	 -66.12		 60.94   	 -30.52		
 -3.05   	-52.80   	 57.78   	 -61.04		 60.81   	 -30.52		
 -6.41   	-62.26   	 57.54   	 -55.95		 60.69   	 -30.52		
 -8.85   	-64.39   	 57.31   	 -55.95		 60.57   	 -35.61		
 -9.16   	-58.29   	 57.09   	 -50.86		 60.43   	 -35.61		
 -7.63   	-50.66   	 56.89   	 -40.69		 60.28   	 -35.61		
 -6.10   	-49.13   	 56.72   	 -35.61		 60.14   	 -35.61		
 -6.71   	-56.76   	 56.58   	 -30.52		 60.00   	 -40.69		
 -8.24   	-68.97   	 56.46   	 -25.43		 59.84   	 -40.69		
-10.07   	-77.51   	 56.36   	 -20.35		 59.67   	 -35.61		
-10.68   	-77.21   	 56.28   	 -15.26		 59.53   	 -40.69		
-11.60   	-72.63   	 56.22   	 -15.26		 59.37   	 -35.61		
-14.95   	-75.99   	 56.15   	 -15.26		 59.23   	 -35.61		
-21.97   	-99.79   	 56.09   	 -15.26		 59.08   	 -35.61		
-29.91   	-143.74   	 56.03   	 -10.17		 58.94   	 -35.61		
-33.57   	-184.33   	 55.99   	 -15.26		 58.80   	 -35.61		
-25.63   	-176.39   	 55.93   	 -15.26		 58.66   	 -30.52		
 -0.31   	-72.02   	 55.87   	 -15.26		 58.53   	 -35.61		
 42.11   	150.76   	 55.81   	 -15.26		 58.39   	 -30.52		
 93.69   	470.28   	 55.75   	 -15.26		 58.27   	 -30.52		
137.63   	819.40   	 55.69   	 -15.26		 58.15   	 -30.52		
155.94   	1107.18   	 55.63   	 -40.69		 58.03   	 -55.95		
 79.96   	1251.53(R)	 55.46   	 -20.35		 57.80   	 -30.52		
  7.93   	1096.80   	 55.38   	 -25.43		 57.68   	 -30.52		
-51.27   	853.27   	 55.28   	 -25.43		 57.56   	 -30.52		
-75.38   	585.94   	 55.18   	 -30.52		 57.44   	 -30.52		
-61.95   	346.07   	 55.06   	 -30.52		 57.31   	 -30.52		
-28.08   	161.44   	 54.93   	 -35.61		 57.19   	 -35.61		
  1.22   	 38.45   	 54.79   	 -30.52		 57.05   	 -30.52		
 11.29   	-30.21   	 54.67   	 -35.61		 56.93   	 -35.61		
  4.27   	-60.42   	 54.53   	 -30.52		 56.79   	 -30.52		
 -6.71   	-68.97   	 54.40   	 -35.61		 56.66   	 -30.52		
-10.99   	-69.27   	 54.26   	 -25.43		 56.54   	 -35.61		
 -6.71   	-69.27   	 54.16   	 -30.52		 56.40   	 -30.52		
  0.31   	-72.33   	 54.04   	 -25.43		 56.28   	 -30.52		
  4.27   	-77.21   	 53.94   	 -25.43		 56.15   	 -30.52		
  3.36   	-84.53   	 53.83   	 -25.43		 56.03   	 -30.52		
  0.31   	-95.52   	 53.73   	 -25.43		 55.91   	 -30.52		
 -2.75   	-110.78   	 53.63   	 -30.52		 55.79   	 -30.52		
 -4.27   	-127.56   	 53.51   	 -30.52		 55.67   	 -30.52		
 -4.58   	-139.77   	 53.39   	 -30.52		 55.54   	 -25.43		
 -3.66   	-143.13   	 53.27   	 -35.61		 55.44   	 -30.52		
 -1.83   	-137.94   	 53.12   	 -35.61		 55.32   	 -25.43		
  0.31   	-129.39   	 52.98   	 -30.52		 55.22   	 -30.52		
  0.61   	-126.95   	 52.86   	 -35.61		 55.10   	 -25.43		
 -1.22   	-134.58   	 52.72   	 -35.61		 54.99   	 -30.52		
 -5.49   	-149.23   	 52.57   	 -35.61		 54.87   	 -30.52		
 -9.77   	-161.13   	 52.43   	 -30.52		 54.75   	 -35.61		
-12.21   	-162.05   	 52.31   	 -30.52		 54.61   	 -30.52		
-11.60   	-150.15   	 52.19   	 -25.43		 54.49   	 -35.61		
 -8.54   	-133.06   	 52.09   	 -20.35		 54.34   	 -30.52		
 -6.41   	-121.46   	 52.00   	 -25.43		 54.22   	 -35.61		
 -7.02   	-122.99   	 51.90   	 -15.26		 54.08   	 -35.61		
-10.99   	-136.41   	 51.84   	 -10.17		 53.94   	 -35.61		
-14.95   	-152.89   	 51.80(D)	   0.00		 53.79   	 -30.52		
-15.87   	-162.96   	 51.80   	   5.09		 53.67   	 -35.61		
-14.04   	-161.44   	 51.82   	  20.35		 53.53   	 -30.52		
-12.51   	-151.06   	 51.90   	  40.69		 53.41   	 -35.61		
-12.82   	-139.16   	 52.06   	  55.95		 53.27   	 -30.52		
-15.56   	-133.36   	 52.29   	  81.38		 53.14   	 -35.61		
-17.70   	-135.50   	 52.61   	 111.90		 53.00   	 -30.52		
-16.78   	-143.74   	 53.06   	 132.25		 52.88   	 -25.43		
-13.73   	-153.20   	 53.59   	 162.77		 52.78   	 -25.43		
-10.38   	-159.91   	 54.24   	 188.20		 52.68   	 -25.43		
 -8.85   	-161.74   	 54.99   	 213.63		 52.57   	 -15.26		
 -8.85   	-158.39   	 55.85   	 228.89		 52.51   	 -10.17		
 -8.85   	-150.76   	 56.76   	 244.15		 52.47   	  -5.09		
 -7.63   	-141.60   	 57.74   	 254.32		 52.45   	  10.17		
 -5.19   	-133.97   	 58.76   	 259.41		 52.49   	  30.52		
 -2.44   	-131.53   	 59.80   	 259.41		 52.61   	  40.69		
 -0.61   	-134.89   	 60.83   	 254.32		 52.78   	  71.21		
  0.00   	-141.60   	 61.85   	 244.15		 53.06   	  91.56		
  0.00   	-148.01   	 62.83   	 239.06		 53.43   	 111.90		
  0.31   	-151.06   	 63.78   	 228.89		 53.88   	 142.42		
  3.05   	-150.15   	 64.70   	 218.72		 54.45   	 167.85		
  7.93   	-145.57   	 65.57   	 208.54		 55.12   	 193.29		
 13.73   	-139.16   	 66.41   	 203.46		 55.89   	 208.54		
 19.23   	-132.14   	 67.22   	 193.29		 56.72   	 228.89		
 22.89   	-127.26   	 68.00   	 188.20		 57.64   	 244.15		
 25.02   	-125.73   	 68.75   	 178.03		 58.62   	 254.32		
 26.86   	-128.78   	 69.46   	 172.94		 59.63   	 269.58		
 28.69   	-134.89   	 70.15   	 167.85		 60.71   	 279.75		
 30.52   	-141.30   	 70.82   	 152.59		 61.83   	 284.84		
 31.74   	-145.26   	 71.43   	 152.59		 62.97   	 295.01		
 31.43   	-145.57   	 72.04   	 137.33		 64.15   	 300.10		
 30.82   	-141.30   	 72.59   	 132.25		 65.35   	 300.10		
 31.43   	-132.45   	 73.12   	 122.07		 66.55   	 310.27		
 33.87   	-121.46   	 73.61   	 116.99		 67.79   	 305.19		
 38.45   	-112.00   	 74.08   	 106.82		 69.01   	 305.19		
 43.03   	-107.42   	 74.51   	  96.64		 70.23   	 305.19		
 45.47   	-107.12   	 74.89   	  96.64		 71.45   	 305.19		
 45.78   	-106.81   	 75.28   	  86.47		 72.68   	 295.01		
 44.25   	-101.32   	 75.63   	  86.47		 73.86   	 295.01		
 43.33   	-88.50   	 75.97   	  81.38		 75.04   	 279.75		
 42.42   	-71.72   	 76.30   	  76.30		 76.15   	 279.75		
 41.20   	-54.93   	 76.60   	  71.21		 77.27   	 259.41		
 38.45   	-41.81   	 76.89   	  71.21		 78.31   	 254.32		
 33.87   	-31.74   	 77.17   	  66.12		 79.33   	 239.06		
 28.69   	-22.89   	 77.44   	  61.04		 80.28   	 223.80		
 23.80   	-14.34   	 77.68   	  61.04		 81.18   	 208.54		
 19.23   	 -6.10   	 77.92   	  55.95		 82.01   	 193.29		
 15.26   	  0.61   	 78.15   	  45.78		 82.79   	 172.94		
 11.29   	  5.19   	 78.33   	  45.78		 83.48   	 162.77		
  7.02   	  7.63   	 78.51   	  40.69		 84.13   	 142.42		
  2.75   	  8.54   	 78.68   	  30.52		 84.70   	 127.16		
 -0.61   	  8.54   	 78.80   	  30.52		 85.21   	 106.82		
 -2.14   	  7.93   	 78.92   	  20.35		 85.64   	  96.64		
 -2.14   	  6.41   	 79.00   	  15.26		 86.02   	  81.38		
 -1.83   	  4.88   	 79.06   	  10.17		 86.35   	  61.04		
 -2.14   	  3.05   	 79.10   	   0.00		 86.59   	  50.86		
 -2.75   	  1.83   	 79.10   	  -5.09		 86.80   	  40.69		
 -3.66   	  0.92   	 79.08   	 -15.26		 86.96   	  20.35		
 -3.66   	  0.31   	 79.02   	 -20.35		 87.04   	  15.26		
 -2.75   	 -0.31   	 78.94   	 -35.61		 87.10   	  -5.09		
 -1.83   	 -1.83   	 78.80   	 -45.78		 87.08   	 -10.17		
 -0.92   	 -3.66   	 78.62   	 -55.95		 87.04   	 -25.43		
 -0.92   	 -5.49   	 78.39   	 -71.21		 86.94   	 -35.61		
 -0.61   	 -6.71   	 78.11   	 -81.38		 86.80   	 -45.78		
 -0.61   	 -7.02   	 77.78   	 -96.64		 86.61   	 -50.86		
 -0.31   	 -6.41   	 77.40   	-106.82		 86.41   	 -66.12		
  0.31   	 -4.27   	 76.97   	-116.99		 86.14   	 -71.21		
  0.61   	 -1.22   	 76.50   	-127.16		 85.86   	 -81.38		
  0.92   	  2.14   	 75.99   	-127.16		 85.53   	 -86.47		
  1.83   	  6.41   	 75.48   	  N/A		 85.19   	  N/A		
