  I     	  II     	  RV     	  RV'		  LV     	  LV'		
 82.70   	153.20   	 36.68   	  25.43		128.36   	 152.59		
 87.28   	156.56   	 36.79   	  20.35		128.97   	 122.07		
 91.55   	158.69   	 36.87   	  20.35		129.46   	 101.73		
 94.91   	159.00   	 36.95   	  20.35		129.87   	  96.64		
 95.52   	158.69   	 37.03   	  20.35		130.25   	  91.56		
 93.69   	157.78   	 37.11   	  20.35		130.62   	  96.64		
 90.64   	157.17   	 37.19   	  20.35		131.01   	  86.47		
 86.98   	155.64   	 37.27   	  20.35		131.35   	  76.30		
 83.01   	152.28   	 37.35   	  20.35		131.66   	  55.95		
 78.74   	146.48   	 37.44   	  15.26		131.88   	  25.43		
 73.55   	137.33   	 37.50   	  20.35		131.98   	  15.26		
 67.44   	124.82   	 37.58   	  15.26		132.04   	  15.26		
 60.12   	109.25   	 37.64   	  15.26		132.11   	  20.35		
 51.88   	 92.47   	 37.70   	  15.26		132.19   	  30.52		
 43.03   	 76.60   	 37.76   	  10.17		132.31   	  30.52		
 33.87   	 63.48   	 37.80   	  10.17		132.43   	  30.52		
 25.33   	 53.41   	 37.84   	   5.09		132.55   	  15.26		
 18.01   	 44.25   	 37.86(S)	   0.00		132.61(S)	  -5.09		
 11.90   	 34.48   	 37.86   	  -5.09		132.59   	 -20.35		
  6.10   	 23.50   	 37.84   	 -10.17		132.51   	 -45.78		
  0.00   	 12.51   	 37.80   	 -20.35		132.33   	 -55.95		
 -6.41   	  1.83   	 37.72   	 -35.61		132.11   	 -71.21		
-12.82   	 -7.63   	 37.58   	 -45.78		131.82   	 -86.47		
-17.70   	-15.26   	 37.40   	 -55.95		131.47   	-116.99		
-20.75   	-21.67   	 37.17   	 -71.21		131.01   	-152.59		
-22.28   	-27.16   	 36.89   	 -86.47		130.40   	-208.54		
-23.50   	-31.13   	 36.54   	-106.82		129.56   	-269.58		
-25.33   	-34.79   	 36.11   	-122.07		128.48   	-340.79		
-26.86   	-37.84   	 35.63   	-137.33		127.12   	-406.92		
-27.16   	-39.06   	 35.08   	-157.68		125.49   	-467.95		
-25.94   	-38.15   	 34.45   	-167.85		123.62   	-513.73		
-24.41   	-36.32   	 33.77   	-178.03		121.57   	-574.77		
-23.80   	-34.48   	 33.06   	-193.29		119.27   	-656.15		
-24.72   	-34.79   	 32.29   	-193.29		116.64   	-783.31		
-26.55   	-36.01   	 31.52   	-203.46		113.51   	-951.17		
-28.08   	-36.32   	 30.70   	-198.37		109.70   	-1134.28		
-28.38   	-34.79   	 29.91   	-208.54		105.17   	-1297.04		
-28.08   	-32.35   	 29.07   	-198.37		 99.98   	-1403.86		
-27.77   	-32.04   	 28.28   	-203.46		 94.36   	-1449.64		
-27.77   	-33.87   	 27.47   	-198.37		 88.57   	-1429.29		
-28.08   	-37.23   	 26.67   	-193.29		 82.85   	-1373.34		
-28.69   	-40.59   	 25.90   	-188.20		 77.35   	-1286.87		
-28.99   	-42.72   	 25.15   	-178.03		 72.21   	-1210.58		
-28.69   	-44.56   	 24.44   	-178.03		 67.36   	-1149.54		
-27.47   	-45.78   	 23.72   	-167.85		 62.77   	-1103.76		
-26.55   	-45.78   	 23.05   	-157.68		 58.35   	-1073.24		
-26.55   	-43.95   	 22.42   	-157.68		 54.06   	-1027.46		
-28.08   	-40.89   	 21.79   	-157.68		 49.95   	-971.51		
-29.91   	-38.45   	 21.16   	-147.51		 46.06   	-895.22		
-30.52   	-37.54   	 20.57   	-147.51		 42.48   	-808.75		
-29.30   	-38.45   	 19.98   	-137.33		 39.25   	-707.02		
-27.47   	-40.59   	 19.43   	-137.33		 36.42   	-625.63		
-26.25   	-42.42   	 18.88   	-122.07		 33.92   	-554.42		
-27.16   	-43.64   	 18.39   	-116.99		 31.70   	-508.65		
-29.91   	-43.33   	 17.92   	-101.73		 29.66   	-473.04		
-32.65   	-42.11   	 17.52   	 -96.64		 27.77   	-452.69		
-34.18   	-41.50   	 17.13   	 -86.47		 25.96   	-422.18		
-34.18   	-41.20   	 16.79   	 -76.30		 24.27   	-391.66		
-33.26   	-41.20   	 16.48   	 -71.21		 22.71   	-340.79		
-33.26   	-41.81   	 16.20   	 -61.04		 21.34   	-295.01		
-34.48   	-43.33   	 15.95   	 -66.12		 20.16   	-239.06		
-36.93   	-45.47   	 15.69   	 -55.95		 19.21   	-198.37		
-38.76   	-48.22   	 15.46   	 -50.86		 18.41   	-162.77		
-38.76   	-50.35   	 15.26   	 -50.86		 17.76   	-137.33		
-36.93   	-50.35   	 15.06   	 -45.78		 17.21   	-127.16		
-34.48   	-48.52   	 14.87   	 -45.78		 16.70   	-122.07		
-33.26   	-46.39   	 14.69   	 -35.61		 16.22   	-116.99		
-33.26   	-45.17   	 14.55   	 -35.61		 15.75   	-101.73		
-34.79   	-45.47   	 14.40   	 -30.52		 15.34   	 -91.56		
-36.62   	-46.69   	 14.28   	 -30.52		 14.97   	 -76.30		
-37.54   	-46.69   	 14.16   	 -25.43		 14.67   	 -55.95		
-37.84   	-44.86   	 14.06   	 -20.35		 14.45   	 -35.61		
-37.23   	-42.42   	 13.98   	 -15.26		 14.30   	 -30.52		
-36.62   	-41.20   	 13.92   	 -10.17		 14.18   	 -20.35		
-36.32   	-43.33   	 13.88   	 -10.17		 14.10   	 -15.26		
-37.23   	-48.52   	 13.84   	 -10.17		 14.04   	 -20.35		
-38.45   	-55.24   	 13.79   	   0.00		 13.96   	 -20.35		
-39.06   	-60.12   	 13.79   	   0.00		 13.88   	 -15.26		
-38.76   	-61.95   	 13.79   	   0.00		 13.81   	 -20.35		
-37.23   	-60.12   	 13.79   	   5.09		 13.73   	 -15.26		
-36.01   	-56.46   	 13.81   	   5.09		 13.67   	 -10.17		
-35.71   	-52.80   	 13.84   	   5.09		 13.63   	  -5.09		
-36.01   	-49.74   	 13.86   	  10.17		 13.61(D)	   0.00		
-36.01   	-48.83   	 13.90   	  10.17		 13.61   	   5.09		
-34.79   	-50.05   	 13.94   	   5.09		 13.63   	   5.09		
-32.35   	-53.71   	 13.96   	  10.17		 13.65   	  10.17		
-31.13   	-59.20   	 14.00   	   5.09		 13.69   	  10.17		
-32.35   	-64.70   	 14.02   	  10.17		 13.73   	  15.26		
-34.18   	-66.83   	 14.06   	   0.00		 13.79   	  20.35		
-34.79   	-65.31   	 14.06   	   5.09		 13.88   	  20.35		
-32.65   	-61.65   	 14.08   	   5.09		 13.96   	  25.43		
-28.38   	-57.37   	 14.10   	   5.09		 14.06   	  30.52		
-24.72   	-54.63   	 14.12   	   0.00		 14.18   	  30.52		
-24.41   	-54.02   	 14.12   	   0.00		 14.30   	  30.52		
-26.55   	-54.32   	 14.12   	   5.09		 14.43   	  30.52		
-29.60   	-55.85   	 14.14   	   0.00		 14.55   	  35.61		
-31.74   	-59.20   	 14.14   	   0.00		 14.69   	  35.61		
-32.04   	-64.09   	 14.14   	   5.09		 14.83   	  30.52		
-31.43   	-68.97   	 14.16   	   0.00		 14.95   	  35.61		
-31.74   	-73.24   	 14.16   	   5.09		 15.10   	  35.61		
-32.04   	-74.46   	 14.18   	   5.09		 15.24   	  35.61		
-31.13   	-72.02   	 14.20   	   0.00		 15.38   	  30.52		
-28.99   	-66.22   	 14.20   	   5.09		 15.50   	  35.61		
-26.25   	-58.59   	 14.22   	   5.09		 15.65   	  30.52		
-24.72   	-52.49   	 14.24   	   5.09		 15.77   	  30.52		
-25.63   	-51.27   	 14.26   	   5.09		 15.89   	  25.43		
-27.77   	-55.54   	 14.28   	   5.09		 15.99   	  20.35		
-28.99   	-61.65   	 14.30   	   5.09		 16.07   	  15.26		
-28.69   	-64.70   	 14.32   	   5.09		 16.13   	  10.17		
-27.77   	-62.56   	 14.34   	   5.09		 16.17   	   5.09		
-26.55   	-55.85   	 14.36   	   5.09		 16.20   	   0.00		
-25.94   	-48.83   	 14.38   	   0.00		 16.20   	   0.00		
-25.02   	-45.47   	 14.38   	   5.09		 16.20   	   0.00		
-23.80   	-47.30   	 14.40   	   0.00		 16.20   	  -5.09		
-22.89   	-53.71   	 14.40   	   0.00		 16.17   	  -5.09		
-23.19   	-61.04   	 14.40   	   0.00		 16.15   	 -10.17		
-23.80   	-66.53   	 14.40   	   5.09		 16.11   	 -10.17		
-24.72   	-67.75   	 14.43   	  -5.09		 16.07   	 -10.17		
-23.80   	-63.78   	 14.40   	   0.00		 16.03   	 -10.17		
-19.84   	-55.24   	 14.40   	   0.00		 15.99   	 -10.17		
-13.43   	-42.42   	 14.40   	   0.00		 15.95   	 -10.17		
 -7.02   	-28.08   	 14.40   	  -5.09		 15.91   	  -5.09		
 -3.36   	-14.95   	 14.38   	  -5.09		 15.89   	  -5.09		
 -3.36   	 -4.88   	 14.36   	   0.00		 15.87   	   0.00		
 -5.49   	 -0.31   	 14.36   	  -5.09		 15.87   	   0.00		
 -5.49   	  0.00   	 14.34   	  -5.09		 15.87   	   5.09		
 -1.53   	 -1.83   	 14.32   	   0.00		 15.89   	   0.00		
  5.80   	 -4.88   	 14.32   	  -5.09		 15.89   	   0.00		
 13.73   	 -6.41   	 14.30   	  -5.09		 15.89   	   5.09		
 20.14   	 -4.58   	 14.28   	  -5.09		 15.91   	  -5.09		
 25.02   	  0.92   	 14.26   	   0.00		 15.89   	   0.00		
 29.91   	  9.46   	 14.26   	  -5.09		 15.89   	  -5.09		
 34.79   	 18.01   	 14.24   	  -5.09		 15.87   	 -10.17		
 38.45   	 20.75   	 14.22   	  -5.09		 15.83   	 -10.17		
 39.67   	 14.34   	 14.20   	  -5.09		 15.79   	 -15.26		
 39.06   	  0.92   	 14.18   	 -10.17		 15.73   	 -15.26		
 38.45   	-13.43   	 14.14   	  -5.09		 15.67   	 -15.26		
 38.45   	-22.89   	 14.12   	  -5.09		 15.61   	 -15.26		
 36.93   	-26.25   	 14.10   	  -5.09		 15.54   	 -15.26		
 30.82   	-26.25   	 14.08   	 -10.17		 15.48   	  -5.09		
 19.53   	-27.47   	 14.04   	  -5.09		 15.46   	   5.09		
  5.49   	-31.13   	 14.02   	 -10.17		 15.48   	   5.09		
 -7.93   	-35.71   	 13.98   	 -10.17		 15.50   	  15.26		
-19.23   	-39.37   	 13.94   	 -10.17		 15.56   	  20.35		
-28.38   	-43.64   	 13.90   	  -5.09		 15.65   	  25.43		
-35.71   	-49.44   	 13.88   	  -5.09		 15.75   	  30.52		
-40.89   	-57.37   	 13.86   	   0.00		 15.87   	  35.61		
-43.03   	-67.14   	 13.86   	   0.00		 16.01   	  40.69		
-42.42   	-75.99   	 13.86   	   5.09		 16.17   	  40.69		
-39.98   	-81.79   	 13.88   	   5.09		 16.34   	  45.78		
-37.23   	-83.92   	 13.90   	   5.09		 16.52   	  40.69		
-35.10   	-82.70   	 13.92   	   0.00		 16.68   	  25.43		
-33.87   	-79.65   	 13.92   	   0.00		 16.79   	  20.35		
-32.96   	-75.68   	 13.92   	   0.00		 16.87   	   5.09		
-32.35   	-71.11   	 13.92   	 -10.17		 16.89   	  -5.09		
-32.35   	-66.83   	 13.88   	  -5.09		 16.87   	 -10.17		
-32.65   	-63.78   	 13.86   	 -10.17		 16.83   	 -15.26		
-33.26   	-64.09   	 13.81   	 -10.17		 16.76   	 -10.17		
-34.18   	-67.75   	 13.77   	 -10.17		 16.72   	  -5.09		
-35.40   	-71.72   	 13.73   	 -10.17		 16.70   	   0.00		
-35.40   	-73.55   	 13.69   	  -5.09		 16.70   	   0.00		
-34.18   	-71.41   	 13.67   	  N/A		 16.70   	  N/A		
