  I     	  II     	  LV     	  LV'		  PW     	  PW'		
 -4.88   	-39.67   	 92.63   	-269.58		  7.73   	 -10.17		
-18.01   	-46.39   	 91.56   	-300.10		  7.69   	   0.00		
-26.86   	-51.57   	 90.36   	-320.45		  7.69   	  -5.09		
-32.35   	-56.15   	 89.07   	-350.97		  7.67   	  -5.09		
-36.32   	-61.04   	 87.67   	-386.57		  7.65   	 -10.17		
-39.98   	-65.92   	 86.12   	-432.35		  7.61   	  -5.09		
-44.25   	-69.27   	 84.39   	-488.30		  7.59   	  -5.09		
-48.22   	-70.19   	 82.44   	-549.34		  7.57   	 -10.17		
-51.57   	-70.19   	 80.24   	-625.63		  7.53   	  -5.09		
-54.32   	-70.50   	 77.74   	-696.84		  7.51   	  -5.09		
-56.76   	-71.72   	 74.95   	-757.88		  7.49   	  -5.09		
-58.29   	-73.85   	 71.92   	-813.83		  7.47   	   0.00		
-59.20   	-75.68   	 68.67   	-839.26		  7.47   	   0.00		
-59.20   	-76.29   	 65.31   	-854.52		  7.47   	   0.00		
-58.90   	-75.99   	 61.89   	-839.26		  7.47   	  -5.09		
-58.59   	-74.77   	 58.53   	-818.92		  7.45   	   0.00		
-58.90   	-73.24   	 55.26   	-773.14		  7.45   	   0.00		
-60.12   	-72.33   	 52.17   	-727.36		  7.45   	  -5.09		
-62.26   	-72.94   	 49.26   	-671.41		  7.43   	   0.00		
-64.39   	-75.07   	 46.57   	-620.55		  7.43   	   0.00		
-65.31   	-77.51   	 44.09   	-574.77		  7.43   	  -5.09		
-64.09   	-78.13   	 41.79   	-534.08		  7.41   	 -10.17		
-60.73   	-75.99   	 39.65   	-503.56		  7.37   	  -5.09		
-56.76   	-72.02   	 37.64   	-478.13		  7.34   	  -5.09		
-54.32   	-68.36   	 35.73   	-462.87		  7.32   	  -5.09		
-54.02   	-65.92   	 33.88   	-447.61		  7.30   	  -5.09		
-55.54   	-66.22   	 32.09   	-437.43		  7.28   	   0.00		
-57.37   	-67.44   	 30.34   	-432.35		  7.28   	   0.00		
-57.68   	-68.66   	 28.61   	-417.09		  7.28   	   0.00		
-56.76   	-68.97   	 26.94   	-401.83		  7.28   	   0.00		
-55.54   	-68.66   	 25.33   	-386.57		  7.28   	  -5.09		
-55.24   	-68.05   	 23.78   	-361.14		  7.26   	   0.00		
-55.85   	-67.44   	 22.34   	-335.71		  7.26   	  -5.09		
-55.24   	-66.53   	 21.00   	-305.19		  7.24   	  -5.09		
-52.49   	-65.31   	 19.78   	-279.75		  7.22   	   0.00		
-48.83   	-63.78   	 18.66   	-244.15		  7.22   	   0.00		
-46.08   	-62.26   	 17.68   	-218.72		  7.22   	   0.00		
-45.47   	-61.65   	 16.81   	-188.20		  7.22   	   5.09		
-47.30   	-61.34   	 16.05   	-167.85		  7.24   	   0.00		
-49.74   	-61.04   	 15.38   	-142.42		  7.24   	   5.09		
-51.88   	-59.81   	 14.81   	-122.07		  7.26   	   0.00		
-52.80   	-57.68   	 14.32   	-106.82		  7.26   	   0.00		
-53.10   	-55.54   	 13.90   	 -91.56		  7.26   	   0.00		
-52.80   	-54.93   	 13.53   	 -81.38		  7.26   	   5.09		
-52.49   	-55.54   	 13.20   	 -76.30		  7.28   	   0.00		
-52.19   	-57.37   	 12.90   	 -66.12		  7.28   	   5.09		
-51.57   	-58.90   	 12.63   	 -61.04		  7.30   	   0.00		
-50.96   	-59.81   	 12.39   	 -61.04		  7.30   	   5.09		
-50.05   	-59.81   	 12.15   	 -55.95		  7.32   	   0.00		
-48.83   	-59.81   	 11.92   	 -50.86		  7.32   	   5.09		
-47.61   	-60.12   	 11.72   	 -50.86		  7.34   	  -5.09		
-47.30   	-60.42   	 11.52   	 -40.69		  7.32   	   0.00		
-48.22   	-61.65   	 11.35   	 -45.78		  7.32   	  -5.09		
-49.44   	-62.87   	 11.17   	 -35.61		  7.30   	  -5.09		
-50.35   	-63.48   	 11.03   	 -35.61		  7.28   	 -10.17		
-49.74   	-62.26   	 10.89   	 -35.61		  7.24   	  -5.09		
-47.61   	-59.51   	 10.74   	 -30.52		  7.22   	 -10.17		
-45.17   	-55.85   	 10.62   	 -25.43		  7.18   	  -5.09		
-44.56   	-53.41   	 10.52   	 -30.52		  7.16   	  -5.09		
-46.39   	-53.41   	 10.40   	 -25.43		  7.14   	  -5.09		
-49.74   	-55.24   	 10.29   	 -30.52		  7.12   	   0.00		
-52.80   	-57.37   	 10.17   	 -25.43		  7.12   	  -5.09		
-54.02   	-59.20   	 10.07   	 -20.35		  7.10   	   0.00		
-53.10   	-59.51   	  9.99   	 -25.43		  7.10   	   0.00		
-50.66   	-59.51   	  9.89   	 -20.35		  7.10   	   5.09		
-48.22   	-59.81   	  9.81   	 -25.43		  7.12   	   0.00		
-46.69   	-60.12   	  9.70   	 -15.26		  7.12   	   5.09		
-46.39   	-61.04   	  9.64   	 -20.35		  7.14   	   0.00		
-47.30   	-61.95   	  9.56   	 -15.26		  7.14   	   5.09		
-49.13   	-63.17   	  9.50   	 -15.26		  7.16   	   5.09		
-51.27   	-63.78   	  9.44   	 -10.17		  7.18   	   5.09		
-52.19   	-63.17   	  9.40   	 -10.17		  7.20   	   5.09		
-51.27   	-61.34   	  9.36   	 -15.26		  7.22   	   5.09		
-48.22   	-58.59   	  9.30   	  -5.09		  7.24   	   0.00		
-45.78   	-56.46   	  9.28   	 -10.17		  7.24   	   5.09		
-47.00   	-56.76   	  9.24   	 -10.17		  7.26   	   0.00		
-51.57   	-58.90   	  9.20   	 -10.17		  7.26   	   0.00		
-57.37   	-62.26   	  9.16   	 -10.17		  7.26   	   0.00		
-61.04   	-64.39   	  9.11   	  -5.09		  7.26   	  -5.09		
-60.73   	-65.00   	  9.09   	 -10.17		  7.24   	 -10.17		
-57.07   	-64.39   	  9.05   	 -10.17		  7.20   	  -5.09		
-53.41   	-63.17   	  9.01   	 -10.17		  7.18   	 -10.17		
-50.66   	-62.56   	  8.97   	  -5.09		  7.14   	  -5.09		
-49.13   	-62.87   	  8.95   	 -10.17		  7.12   	  -5.09		
-48.83   	-64.39   	  8.91   	  -5.09		  7.10   	  -5.09		
-49.44   	-66.53   	  8.89   	 -10.17		  7.08   	  -5.09		
-50.96   	-68.66   	  8.85   	 -10.17		  7.06   	   0.00		
-53.41   	-70.19   	  8.81   	  -5.09		  7.06   	   0.00		
-55.54   	-70.50   	  8.79   	  -5.09		  7.06   	  -5.09		
-56.15   	-69.27   	  8.77   	  -5.09		  7.04   	   0.00		
-54.63   	-67.75   	  8.75   	  -5.09		  7.04   	   0.00		
-52.49   	-65.92   	  8.73   	  -5.09		  7.04   	   5.09		
-51.88   	-64.70   	  8.71   	 -10.17		  7.06   	   0.00		
-52.49   	-64.70   	  8.67   	  -5.09		  7.06   	   5.09		
-53.10   	-65.00   	  8.65   	  -5.09		  7.08   	   5.09		
-52.49   	-65.61   	  8.63   	  -5.09		  7.10   	   5.09		
-49.44   	-65.61   	  8.61   	  -5.09		  7.12   	   5.09		
-45.78   	-65.00   	  8.59   	 -10.17		  7.14   	   5.09		
-43.64   	-63.78   	  8.55   	  -5.09		  7.16   	   5.09		
-43.95   	-62.87   	  8.52   	 -10.17		  7.18   	   0.00		
-46.69   	-63.17   	  8.48   	  -5.09		  7.18   	   5.09		
-50.35   	-65.31   	  8.46   	  -5.09		  7.20   	   5.09		
-52.80   	-68.97   	  8.44   	 -10.17		  7.22   	   0.00		
-53.10   	-71.72   	  8.40   	  -5.09		  7.22   	   5.09		
-51.57   	-72.33   	  8.38   	  -5.09		  7.24   	   5.09		
-49.74   	-70.80   	  8.36   	  -5.09		  7.26   	   0.00		
-49.13   	-68.05   	  8.34   	   0.00		  7.26(V)	   0.00		
-50.66   	-66.22   	  8.34   	  -5.09		  7.26   	  -5.09		
-52.80   	-66.22   	  8.32   	   0.00		  7.24   	   0.00		
-54.63   	-67.44   	  8.32   	   0.00		  7.24   	   0.00		
-54.32   	-68.36   	  8.32   	  -5.09		  7.24   	  -5.09		
-52.49   	-68.36   	  8.30   	   0.00		  7.22   	   0.00		
-50.35   	-67.75   	  8.30   	   0.00		  7.22   	   0.00		
-49.44   	-67.44   	  8.30   	   5.09		  7.22   	   0.00		
-49.74   	-68.36   	  8.32   	   0.00		  7.22   	   0.00		
-50.35   	-69.89   	  8.32   	   0.00		  7.22   	   0.00		
-50.05   	-71.41   	  8.32   	   0.00		  7.22   	   0.00		
-47.91   	-72.33   	  8.32   	   0.00		  7.22   	   5.09		
-45.78   	-71.72   	  8.32   	   0.00		  7.24   	   0.00		
-44.86   	-70.50   	  8.32   	   0.00		  7.24   	   0.00		
-46.08   	-69.58   	  8.32   	   0.00		  7.24   	   0.00		
-48.22   	-68.97   	  8.32   	   0.00		  7.24   	   5.09		
-50.05   	-68.66   	  8.32   	  -5.09		  7.26   	   0.00		
-50.05   	-68.36   	  8.30   	   0.00		  7.26   	   5.09		
-48.22   	-67.44   	  8.30   	   0.00		  7.28   	   0.00		
-45.17   	-66.22   	  8.30   	  -5.09		  7.28   	   0.00		
-42.72   	-65.61   	  8.28   	  -5.09		  7.28   	   0.00		
-41.50   	-65.92   	  8.26   	   0.00		  7.28   	  -5.09		
-41.50   	-65.92   	  8.26   	  -5.09		  7.26   	  -5.09		
-42.11   	-65.31   	  8.24   	 -10.17		  7.24   	  -5.09		
-42.42   	-64.70   	  8.20   	  -5.09		  7.22   	  -5.09		
-42.72   	-64.09   	  8.18   	  -5.09		  7.20   	 -10.17		
-43.33   	-64.09   	  8.16   	  -5.09		  7.16   	 -10.17		
-44.56   	-64.70   	  8.14   	  -5.09		  7.12   	 -10.17		
-46.08   	-65.00   	  8.12   	  N/A		  7.08   	  N/A		
