  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
 -6.41   	 -3.97   	 -1.69   	1505.59		150.15   	 203.46		
 -4.88   	  1.53   	  4.33   	1698.87		150.97   	 188.20		
 -6.41   	  3.66   	 11.13   	1820.95		151.72   	 157.68		
-11.29   	  2.44   	 18.41   	1887.07		152.35   	 132.25		
-18.92   	 -0.92   	 25.96   	1887.07		152.88   	  96.64		
-30.21   	 -3.66   	 33.51   	1826.04		153.26   	  61.04		
-45.78   	 -3.36   	 40.81   	1698.87		153.51   	  35.61		
-63.78   	 -2.44   	 47.61   	1475.07		153.65   	  35.61		
-78.74   	 -6.41   	 53.51   	1164.80		153.79   	  76.30		
-78.13   	-21.36   	 58.17   	 798.57		154.10   	 147.51		
-48.52   	-49.13   	 61.36   	 401.83		154.69   	 218.72		
 19.23   	-79.04   	 62.97   	  50.86		155.56   	 284.84		
119.63   	-91.55   	 63.17   	-259.41		156.70   	 345.88		
233.46   	-78.13   	 62.14   	-498.47		158.09   	 401.83		
333.56   	-52.19   	 60.14   	-676.50		159.69   	 462.87		
396.73   	-41.81   	 57.44   	-773.14		161.55   	 508.65		
413.82   	-68.36   	 54.34   	-783.31		163.58   	 539.16		
390.32   	-129.39   	 51.21   	-701.93		165.74   	 534.08		
336.30   	-198.36   	 48.40   	-544.25		167.87   	 513.73		
256.65   	-248.72   	 46.23   	-330.62		169.93   	 478.13		
154.42   	-272.83   	 44.90   	 -76.30		171.84   	 422.18		
 40.59   	-275.88   	 44.60   	 183.11		173.53   	 361.14		
-65.00   	-261.84   	 45.33   	 422.18		174.97   	 274.67		
-137.94   	-229.19   	 47.02   	 635.81		176.07   	 188.20		
-165.10   	-174.87   	 49.56   	 818.92		176.83   	  91.56		
-153.20   	-105.90   	 52.84   	 961.34		177.19   	  10.17		
-122.38   	-37.54   	 56.68   	1052.90		177.23   	 -50.86		
-92.47   	 15.87   	 60.89   	1073.24		177.03   	 -81.38		
-70.50   	 47.30   	 65.19   	1042.72		176.70   	 -76.30		
-54.93   	 55.54   	 69.36   	 940.99		176.40   	 -50.86		
-41.50   	 43.64   	 73.12   	 813.83		176.19   	 -20.35		
-30.21   	 18.92   	 76.38   	 671.41		176.11   	   5.09		
-22.89   	 -7.93   	 79.06   	 549.34		176.13   	   5.09		
-20.45   	-25.63   	 81.26   	 457.78		176.15   	 -25.43		
-21.67   	-27.77   	 83.09   	 422.18		176.05   	 -76.30		
-24.11   	-16.48   	 84.78   	 412.00		175.75   	-152.59		
-25.63   	 -0.31   	 86.43   	 432.35		175.14   	-233.98		
-25.33   	 13.73   	 88.16   	 457.78		174.20   	-320.45		
-23.50   	 22.89   	 89.99   	 488.30		172.92   	-401.83		
-21.97   	 27.47   	 91.94   	 508.65		171.31   	-483.21		
-21.06   	 27.77   	 93.98   	 534.08		169.38   	-564.60		
-21.36   	 25.63   	 96.11   	 559.51		167.12   	-640.89		
-21.67   	 21.97   	 98.35   	 574.77		164.56   	-701.93		
-19.84   	 18.92   	100.65   	 579.86		161.75   	-762.97		
-16.78   	 17.70   	102.97   	 579.86		158.70   	-803.66		
-14.34   	 16.48   	105.29   	 554.42		155.48   	-844.35		
-14.04   	 13.73   	107.51   	 539.16		152.11   	-869.78		
-16.17   	  8.24   	109.66   	 508.65		148.63   	-900.30		
-18.92   	  1.53   	111.70   	 488.30		145.02   	-915.56		
-19.53   	 -3.36   	113.65   	 462.87		141.36   	-930.82		
-17.70   	 -3.36   	115.50   	 432.35		137.64   	-946.08		
-14.65   	  0.61   	117.23   	 401.83		133.86   	-951.17		
-13.12   	  5.80   	118.84   	 350.97		130.05   	-956.25		
-14.04   	  9.46   	120.24   	 284.84		126.23   	-946.08		
-16.17   	 11.90   	121.38   	 183.11		122.44   	-930.82		
-18.31   	 14.34   	122.12   	  45.78		118.72   	-900.30		
-20.45   	 18.31   	122.30   	-111.90		115.12   	-864.70		
-22.58   	 24.72   	121.85   	-295.01		111.66   	-813.83		
-24.41   	 33.87   	120.67   	-473.04		108.40   	-762.97		
-25.02   	 44.86   	118.78   	-625.63		105.35   	-712.10		
-24.11   	 55.85   	116.28   	-737.54		102.50   	-666.32		
-22.28   	 64.39   	113.33   	-788.40		 99.84   	-625.63		
-21.06   	 68.66   	110.17   	-788.40		 97.33   	-590.03		
-21.67   	 69.58   	107.02   	-732.45		 94.97   	-554.42		
-23.50   	 69.58   	104.09   	-635.81		 92.76   	-518.82		
-25.63   	 72.02   	101.55   	-523.90		 90.68   	-483.21		
-26.86   	 79.35   	 99.45   	-412.00		 88.75   	-447.61		
-27.16   	 90.03   	 97.80   	-300.10		 86.96   	-401.83		
-27.16   	102.54   	 96.60   	-218.72		 85.35   	-356.05		
-26.55   	114.75   	 95.73   	-157.68		 83.93   	-310.27		
-25.94   	126.65   	 95.10   	-122.07		 82.69   	-264.50		
-24.72   	137.94   	 94.61   	-101.73		 81.63   	-213.63		
-23.50   	149.84   	 94.20   	-101.73		 80.77   	-167.85		
-22.28   	162.35   	 93.79   	-101.73		 80.10   	-116.99		
-21.06   	176.39   	 93.39   	-106.82		 79.63   	 -71.21		
-19.84   	191.65   	 92.96   	-106.82		 79.35   	 -35.61		
-18.62   	209.05   	 92.53   	-106.82		 79.21   	  10.17		
-17.70   	227.36   	 92.11   	-101.73		 79.25   	  40.69		
-16.78   	245.06   	 91.70   	 -86.47		 79.41   	  76.30		
-14.95   	259.70   	 91.35   	 -71.21		 79.71   	 106.82		
-11.60   	270.39   	 91.07   	 -55.95		 80.14   	 132.25		
 -5.49   	276.49   	 90.84   	 -35.61		 80.67   	 152.59		
  2.44   	278.93   	 90.70   	 -20.35		 81.28   	 178.03		
 11.60   	277.71   	 90.62   	   0.00		 81.99   	 188.20		
 21.36   	272.83   	 90.62   	  10.17		 82.75   	 203.46		
 30.52   	263.67   	 90.66   	  25.43		 83.56   	 218.72		
 39.06   	249.63   	 90.76   	  30.52		 84.44   	 223.80		
 45.78   	231.02   	 90.88   	  30.52		 85.33   	 233.98		
 50.35   	209.35   	 91.01   	  35.61		 86.27   	 233.98		
 53.71   	187.38   	 91.15   	  25.43		 87.20   	 239.06		
 54.93   	166.32   	 91.25   	  25.43		 88.16   	 239.06		
 55.24   	147.09   	 91.35   	  25.43		 89.11   	 239.06		
 54.32   	129.09   	 91.45   	  15.26		 90.07   	 233.98		
 51.88   	111.08   	 91.52   	  10.17		 91.01   	 228.89		
 48.83   	 92.77   	 91.56   	  15.26		 91.92   	 223.80		
 44.86   	 75.38   	 91.62   	   5.09		 92.82   	 218.72		
 39.98   	 61.34   	 91.64   	  10.17		 93.69   	 203.46		
 35.40   	 50.96   	 91.68   	  10.17		 94.51   	 198.37		
 30.82   	 43.64   	 91.72   	  10.17		 95.30   	 188.20		
 27.16   	 38.15   	 91.76   	  10.17		 96.05   	 178.03		
 23.80   	 32.96   	 91.80   	  10.17		 96.76   	 157.68		
 21.36   	 27.47   	 91.84   	  10.17		 97.40   	 152.59		
 18.92   	 21.97   	 91.88   	  15.26		 98.01   	 132.25		
 16.48   	 17.09   	 91.94   	  10.17		 98.53   	 122.07		
 14.04   	 13.43   	 91.98   	  15.26		 99.02   	 106.82		
 12.21   	 11.29   	 92.04   	  15.26		 99.45   	  91.56		
 10.68   	 10.99   	 92.11   	  15.26		 99.82   	  81.38		
 10.07   	 11.90   	 92.17   	  10.17		100.14   	  61.04		
 10.07   	 12.51   	 92.21   	  10.17		100.39   	  50.86		
 10.38   	 12.21   	 92.25   	   0.00		100.59   	  35.61		
 11.29   	 10.99   	 92.25   	  -5.09		100.73   	  25.43		
 12.21   	  8.85   	 92.23   	 -15.26		100.83   	  10.17		
 12.51   	  6.10   	 92.17   	 -25.43		100.87   	   0.00		
 11.90   	  3.36   	 92.06   	 -40.69		100.87   	 -15.26		
 10.99   	  1.22   	 91.90   	 -55.95		100.81   	 -25.43		
 10.07   	 -0.31   	 91.68   	 -76.30		100.71   	 -40.69		
  9.77   	 -0.92   	 91.37   	 -96.64		100.55   	 -50.86		
  8.85   	  0.61   	 90.99   	-111.90		100.35   	 -61.04		
  7.02   	  3.66   	 90.54   	-132.25		100.10   	 -76.30		
  3.97   	  8.24   	 90.01   	-147.51		 99.80   	 -81.38		
  0.92   	 12.21   	 89.42   	-162.77		 99.47   	-101.73		
 -1.53   	 14.04   	 88.77   	-167.85		 99.06   	-106.82		
 -1.53   	 13.12   	 88.10   	-178.03		 98.64   	-116.99		
 -0.31   	 11.29   	 87.39   	-172.94		 98.17   	-132.25		
  1.22   	  9.77   	 86.69   	-172.94		 97.64   	-137.33		
  1.83   	  9.77   	 86.00   	-162.77		 97.09   	-152.59		
  0.92   	 10.07   	 85.35   	-147.51		 96.48   	-162.77		
 -0.31   	  9.16   	 84.76   	-142.42		 95.83   	-167.85		
 -1.53   	  7.02   	 84.19   	-122.07		 95.16   	-178.03		
 -1.83   	  4.88   	 83.70   	-111.90		 94.45   	-178.03		
 -1.22   	  3.66   	 83.26   	 -96.64		 93.73   	-183.11		
  0.31   	  3.66   	 82.87   	 -86.47		 93.00   	-188.20		
  1.83   	  3.97   	 82.52   	 -71.21		 92.25   	-178.03		
  3.05   	  4.58   	 82.24   	 -71.21		 91.54   	-178.03		
  2.75   	  5.80   	 81.95   	 -55.95		 90.82   	-172.94		
  1.83   	  7.63   	 81.73   	 -55.95		 90.13   	-167.85		
  0.61   	 11.29   	 81.51   	 -45.78		 89.46   	-157.68		
 -0.92   	 17.09   	 81.32   	 -40.69		 88.83   	-152.59		
 -1.53   	 24.11   	 81.16   	 -40.69		 88.22   	-147.51		
 -1.83   	 31.74   	 81.00   	 -35.61		 87.63   	-137.33		
 -2.14   	 37.84   	 80.85   	 -35.61		 87.08   	-127.16		
 -2.75   	 40.59   	 80.71   	 -35.61		 86.57   	-127.16		
 -3.36   	 40.28   	 80.57   	 -40.69		 86.06   	-122.07		
 -3.66   	 37.84   	 80.41   	 -40.69		 85.57   	-111.90		
 -3.66   	 35.10   	 80.24   	 -45.78		 85.13   	-116.99		
 -3.66   	 32.96   	 80.06   	 -50.86		 84.66   	-106.82		
 -3.66   	 31.74   	 79.86   	 -55.95		 84.23   	-106.82		
 -3.66   	 29.60   	 79.63   	 -66.12		 83.80   	-101.73		
 -3.66   	 26.86   	 79.37   	 -66.12		 83.40   	-101.73		
 -3.05   	 23.50   	 79.10   	 -66.12		 82.99   	 -96.64		
 -1.83   	 21.06   	 78.84   	 -76.30		 82.60   	 -96.64		
 -0.31   	 19.84   	 78.53   	 -81.38		 82.22   	 -96.64		
  0.92   	 19.53   	 78.21   	 -86.47		 81.83   	 -91.56		
  2.44   	 19.53   	 77.86   	-101.73		 81.46   	 -86.47		
  3.97   	 19.53   	 77.46   	-101.73		 81.12   	 -81.38		
  5.49   	 19.84   	 77.05   	 -96.64		 80.79   	 -81.38		
  6.10   	 21.36   	 76.66   	 -86.47		 80.47   	 -81.38		
  5.49   	 24.41   	 76.32   	 -71.21		 80.14   	 -71.21		
  3.97   	 27.47   	 76.03   	 -40.69		 79.86   	 -71.21		
  2.14   	 29.60   	 75.87   	 -15.26		 79.57   	 -71.21		
  0.61   	 29.30   	 75.81   	  20.35		 79.29   	 -61.04		
 -0.31   	 27.16   	 75.89   	  55.95		 79.04   	 -66.12		
 -0.92   	 25.02   	 76.11   	  71.21		 78.78   	 -55.95		
 -2.44   	 23.80   	 76.40   	  86.47		 78.56   	 -61.04		
 -4.58   	 22.89   	 76.74   	  81.38		 78.31   	 -55.95		
 -7.63   	 20.75   	 77.07   	  66.12		 78.09   	 -50.86		
-10.38   	 16.17   	 77.33   	  40.69		 77.88   	 -50.86		
-12.82   	 11.29   	 77.50   	   5.09		 77.68   	 -50.86		
-13.73   	  8.24   	 77.52   	 -25.43		 77.48   	 -50.86		
-13.12   	  8.54   	 77.42   	 -55.95		 77.27   	 -45.78		
-11.29   	 11.90   	 77.19   	 -76.30		 77.09   	 -40.69		
 -9.46   	 14.65   	 76.89   	 -91.56		 76.93   	 -45.78		
 -8.54   	 14.65   	 76.52   	-101.73		 76.74   	 -40.69		
 -8.85   	 10.99   	 76.11   	 -96.64		 76.58   	 -40.69		
 -9.77   	  5.19   	 75.73   	 -96.64		 76.42   	 -35.61		
-10.07   	  0.00   	 75.34   	 -86.47		 76.28   	 -35.61		
 -9.46   	 -1.83   	 74.99   	 -71.21		 76.13   	 -30.52		
 -8.54   	  0.61   	 74.71   	 -61.04		 76.01   	 -30.52		
 -7.93   	  5.49   	 74.47   	 -50.86		 75.89   	 -30.52		
 -8.24   	 10.68   	 74.26   	 -35.61		 75.77   	 -30.52		
 -8.85   	 13.73   	 74.12   	 -30.52		 75.65   	 -25.43		
-10.07   	 13.43   	 74.00   	 -25.43		 75.54   	 -25.43		
-10.68   	 11.60   	 73.90   	 -20.35		 75.44   	 -20.35		
-10.99   	  9.46   	 73.81   	 -30.52		 75.36   	 -25.43		
-11.29   	  8.85   	 73.69   	 -30.52		 75.26   	 -20.35		
-10.99   	  9.16   	 73.57   	 -35.61		 75.18   	 -25.43		
-10.99   	  9.46   	 73.43   	 -35.61		 75.08   	 -20.35		
-11.29   	  8.24   	 73.29   	 -40.69		 74.99   	 -20.35		
-11.29   	  5.49   	 73.12   	 -40.69		 74.91   	 -25.43		
-10.68   	  2.75   	 72.96   	 -35.61		 74.81   	 -20.35		
 -9.46   	 -0.31   	 72.82   	 -40.69		 74.73   	 -20.35		
 -8.24   	 -3.36   	 72.65   	 -35.61		 74.65   	 -25.43		
 -7.02   	 -6.41   	 72.51   	 -35.61		 74.55   	 -25.43		
 -5.80   	-10.07   	 72.37   	 -45.78		 74.45   	 -30.52		
 -4.88   	-12.82   	 72.19   	 -45.78		 74.32   	 -25.43		
 -3.66   	-13.43   	 72.00   	 -50.86		 74.22   	 -30.52		
 -2.14   	-10.99   	 71.80   	 -50.86		 74.10   	 -35.61		
 -1.22   	 -6.41   	 71.60   	 -55.95		 73.96   	 -30.52		
 -0.31   	 -1.22   	 71.37   	 -61.04		 73.83   	 -35.61		
  0.61   	  3.05   	 71.13   	 -50.86		 73.69   	 -35.61		
  0.92   	  6.71   	 70.93   	 -55.95		 73.55   	 -30.52		
  0.31   	  9.16   	 70.70   	 -45.78		 73.43   	 -35.61		
 -1.22   	 10.99   	 70.52   	 -45.78		 73.29   	 -35.61		
 -3.66   	 12.21   	 70.34   	 -45.78		 73.14   	 -30.52		
 -7.02   	 12.51   	 70.15   	 -35.61		 73.02   	 -35.61		
 -9.16   	 11.90   	 70.01   	 -35.61		 72.88   	 -35.61		
-10.38   	 10.07   	 69.87   	 -30.52		 72.74   	 -30.52		
-10.38   	  7.63   	 69.75   	 -30.52		 72.61   	 -30.52		
 -9.77   	  5.19   	 69.62   	 -30.52		 72.49   	 -35.61		
-10.38   	  3.36   	 69.50   	 -30.52		 72.35   	 -30.52		
-11.90   	  3.36   	 69.38   	 -30.52		 72.23   	 -30.52		
-14.04   	  4.58   	 69.26   	  N/A		 72.11   	  N/A		
