  I     	  II     	  RV     	  RV'		  LV     	  LV'		
 10.68   	 50.05   	 34.30   	  30.52		117.68   	 208.54		
 15.26   	 56.15   	 34.43   	  55.95		118.51   	 198.37		
 20.75   	 61.95   	 34.65   	  61.04		119.31   	 203.46		
 25.94   	 68.05   	 34.89   	  61.04		120.12   	 203.46		
 31.13   	 74.77   	 35.14   	  66.12		120.94   	 203.46		
 36.32   	 82.09   	 35.40   	  66.12		121.75   	 198.37		
 42.11   	 89.11   	 35.67   	  66.12		122.54   	 183.11		
 48.52   	 96.44   	 35.93   	  66.12		123.28   	 178.03		
 55.54   	104.68   	 36.20   	  61.04		123.99   	 162.77		
 62.56   	113.83   	 36.44   	  61.04		124.64   	 152.59		
 69.58   	123.60   	 36.68   	  55.95		125.25   	 147.51		
 76.29   	132.75   	 36.91   	  45.78		125.84   	 147.51		
 82.09   	139.16   	 37.09   	  30.52		126.43   	 142.42		
 86.36   	142.82   	 37.21   	  15.26		127.00   	 137.33		
 89.42   	145.26   	 37.27   	   5.09		127.55   	 132.25		
 92.47   	149.23   	 37.29   	 -10.17		128.08   	 127.16		
 96.13   	155.03   	 37.25   	  -5.09		128.59   	 111.90		
 99.49   	161.13   	 37.23   	  -5.09		129.03   	 111.90		
101.62   	164.79   	 37.21   	   0.00		129.48   	  96.64		
102.23   	165.41   	 37.21   	  15.26		129.87   	  91.56		
101.62   	163.88   	 37.27   	  15.26		130.23   	  86.47		
100.71   	162.35   	 37.33   	  25.43		130.58   	  81.38		
 99.18   	161.74   	 37.44   	  25.43		130.90   	  76.30		
 95.83   	161.13   	 37.54   	  25.43		131.21   	  66.12		
 90.03   	158.69   	 37.64   	  20.35		131.47   	  66.12		
 82.70   	153.81   	 37.72   	  15.26		131.74   	  55.95		
 74.77   	145.87   	 37.78   	  10.17		131.96   	  50.86		
 67.14   	134.89   	 37.82   	   5.09		132.17   	  40.69		
 59.51   	121.15   	 37.84(S)	   0.00		132.33   	  40.69		
 52.19   	105.90   	 37.84   	 -10.17		132.49   	  30.52		
 44.25   	 90.03   	 37.80   	 -15.26		132.61   	  25.43		
 36.01   	 75.38   	 37.74   	 -15.26		132.72   	  15.26		
 27.16   	 61.95   	 37.68   	 -30.52		132.78(S)	   0.00		
 17.70   	 48.83   	 37.56   	 -30.52		132.78   	 -10.17		
  8.24   	 36.01   	 37.44   	 -40.69		132.74   	 -25.43		
  0.31   	 24.72   	 37.27   	 -40.69		132.63   	 -40.69		
 -5.80   	 15.56   	 37.11   	 -55.95		132.47   	 -61.04		
-10.68   	  8.54   	 36.89   	 -55.95		132.23   	 -91.56		
-14.65   	  2.44   	 36.66   	 -71.21		131.86   	-116.99		
-18.62   	 -3.36   	 36.38   	 -86.47		131.39   	-162.77		
-22.28   	 -9.16   	 36.03   	-101.73		130.74   	-203.46		
-25.02   	-13.73   	 35.63   	-122.07		129.93   	-259.41		
-26.55   	-16.78   	 35.14   	-142.42		128.89   	-315.36		
-28.08   	-18.31   	 34.57   	-162.77		127.63   	-381.48		
-28.99   	-19.23   	 33.92   	-183.11		126.10   	-452.69		
-29.91   	-19.84   	 33.18   	-203.46		124.29   	-534.08		
-30.21   	-21.36   	 32.37   	-213.63		122.16   	-630.72		
-30.52   	-23.50   	 31.52   	-228.89		119.63   	-757.88		
-32.04   	-26.86   	 30.60   	-228.89		116.60   	-920.65		
-34.48   	-30.52   	 29.68   	-228.89		112.92   	-1093.59		
-36.93   	-32.96   	 28.77   	-218.72		108.54   	-1266.53		
-38.15   	-32.65   	 27.89   	-213.63		103.48   	-1393.69		
-36.62   	-29.91   	 27.04   	-208.54		 97.90   	-1469.98		
-33.57   	-25.94   	 26.21   	-198.37		 92.02   	-1500.50		
-30.52   	-22.58   	 25.41   	-203.46		 86.02   	-1480.16		
-28.69   	-21.06   	 24.60   	-193.29		 80.10   	-1419.12		
-28.99   	-21.97   	 23.82   	-193.29		 74.42   	-1347.91		
-31.43   	-23.80   	 23.05   	-178.03		 69.03   	-1266.53		
-33.87   	-24.41   	 22.34   	-167.85		 63.97   	-1195.32		
-35.40   	-22.28   	 21.67   	-157.68		 59.19   	-1119.02		
-35.40   	-17.70   	 21.04   	-147.51		 54.71   	-1052.90		
-33.87   	-12.21   	 20.45   	-147.51		 50.50   	-981.68		
-32.35   	 -8.54   	 19.86   	-147.51		 46.57   	-910.47		
-31.74   	 -8.85   	 19.27   	-147.51		 42.93   	-829.09		
-32.35   	-11.90   	 18.68   	-147.51		 39.61   	-747.71		
-33.26   	-15.56   	 18.09   	-137.33		 36.62   	-671.41		
-34.48   	-16.78   	 17.54   	-132.25		 33.94   	-605.29		
-35.10   	-15.56   	 17.01   	-116.99		 31.52   	-544.25		
-34.79   	-13.73   	 16.54   	-106.82		 29.34   	-493.39		
-33.87   	-12.82   	 16.11   	 -91.56		 27.37   	-457.78		
-32.35   	-12.82   	 15.75   	 -86.47		 25.53   	-422.18		
-31.13   	-12.21   	 15.40   	 -71.21		 23.85   	-381.48		
-30.21   	 -9.77   	 15.12   	 -71.21		 22.32   	-340.79		
-29.91   	 -6.71   	 14.83   	 -66.12		 20.96   	-300.10		
-31.13   	 -5.19   	 14.57   	 -55.95		 19.76   	-264.50		
-33.26   	 -6.10   	 14.34   	 -50.86		 18.70   	-223.80		
-35.71   	 -8.24   	 14.14   	 -40.69		 17.80   	-198.37		
-36.93   	 -9.16   	 13.98   	 -30.52		 17.01   	-167.85		
-36.01   	 -8.24   	 13.86   	 -25.43		 16.34   	-147.51		
-33.26   	 -6.41   	 13.75   	 -25.43		 15.75   	-127.16		
-30.52   	 -4.88   	 13.65   	 -15.26		 15.24   	-111.90		
-28.69   	 -4.27   	 13.59   	 -15.26		 14.79   	 -96.64		
-27.77   	 -3.97   	 13.53   	 -10.17		 14.40   	 -81.38		
-28.08   	 -3.97   	 13.49   	 -10.17		 14.08   	 -66.12		
-28.69   	 -5.19   	 13.45   	 -10.17		 13.81   	 -50.86		
-29.60   	 -7.93   	 13.41(D)	   0.00		 13.61   	 -35.61		
-30.52   	-12.21   	 13.41   	   0.00		 13.47   	 -30.52		
-30.52   	-16.17   	 13.41   	   5.09		 13.35   	 -20.35		
-29.91   	-18.31   	 13.43   	  10.17		 13.27   	 -10.17		
-28.99   	-18.92   	 13.47   	  10.17		 13.22   	  -5.09		
-29.30   	-19.23   	 13.51   	  15.26		 13.20   	   0.00		
-30.21   	-20.14   	 13.57   	  15.26		 13.20   	   0.00		
-31.43   	-20.75   	 13.63   	  15.26		 13.20   	   0.00		
-31.43   	-20.75   	 13.69   	  15.26		 13.20   	  -5.09		
-30.52   	-20.75   	 13.75   	  15.26		 13.18(D)	   0.00		
-28.99   	-21.97   	 13.81   	  15.26		 13.18   	   5.09		
-28.08   	-24.41   	 13.88   	  15.26		 13.20   	   0.00		
-28.38   	-27.16   	 13.94   	  15.26		 13.20   	  10.17		
-28.99   	-28.08   	 14.00   	   5.09		 13.25   	  10.17		
-29.30   	-26.86   	 14.02   	   0.00		 13.29   	  15.26		
-28.99   	-24.72   	 14.02   	   0.00		 13.35   	  20.35		
-28.38   	-23.50   	 14.02   	  -5.09		 13.43   	  20.35		
-28.38   	-24.41   	 14.00   	  -5.09		 13.51   	  25.43		
-28.99   	-26.86   	 13.98   	   0.00		 13.61   	  25.43		
-29.30   	-28.99   	 13.98   	   0.00		 13.71   	  30.52		
-29.60   	-29.60   	 13.98   	  10.17		 13.84   	  25.43		
-29.30   	-28.38   	 14.02   	  10.17		 13.94   	  35.61		
-28.08   	-25.63   	 14.06   	  15.26		 14.08   	  35.61		
-26.25   	-22.28   	 14.12   	  20.35		 14.22   	  40.69		
-24.72   	-19.53   	 14.20   	  20.35		 14.38   	  45.78		
-23.80   	-18.01   	 14.28   	  20.35		 14.57   	  45.78		
-23.80   	-17.09   	 14.36   	  20.35		 14.75   	  50.86		
-24.41   	-16.78   	 14.45   	  15.26		 14.95   	  45.78		
-25.94   	-17.09   	 14.51   	  20.35		 15.14   	  50.86		
-27.47   	-18.31   	 14.59   	  15.26		 15.34   	  45.78		
-28.38   	-20.45   	 14.65   	  15.26		 15.52   	  40.69		
-28.38   	-23.19   	 14.71   	  15.26		 15.69   	  40.69		
-27.77   	-24.72   	 14.77   	  10.17		 15.85   	  40.69		
-26.25   	-24.72   	 14.81   	  10.17		 16.01   	  30.52		
-25.33   	-23.19   	 14.85   	  10.17		 16.13   	  30.52		
-25.33   	-20.75   	 14.89   	  10.17		 16.26   	  20.35		
-25.94   	-18.31   	 14.93   	  10.17		 16.34   	  20.35		
-26.25   	-16.48   	 14.97   	   5.09		 16.42   	  15.26		
-25.94   	-15.56   	 14.99   	   5.09		 16.48   	  10.17		
-24.72   	-14.95   	 15.02   	   5.09		 16.52   	   5.09		
-23.50   	-14.34   	 15.04   	   5.09		 16.54   	   0.00		
-23.50   	-13.73   	 15.06   	   5.09		 16.54   	   5.09		
-24.41   	-12.82   	 15.08   	   0.00		 16.56   	  -5.09		
-25.63   	-12.21   	 15.08   	   0.00		 16.54   	   0.00		
-25.63   	-11.60   	 15.08   	   0.00		 16.54   	  -5.09		
-23.80   	-11.60   	 15.08   	   0.00		 16.52   	  -5.09		
-21.06   	-11.90   	 15.08   	  -5.09		 16.50   	 -10.17		
-18.92   	-12.82   	 15.06   	   0.00		 16.46   	  -5.09		
-19.23   	-13.73   	 15.06   	   0.00		 16.44   	  -5.09		
-20.75   	-13.73   	 15.06   	   0.00		 16.42   	   0.00		
-21.06   	-10.99   	 15.06   	  -5.09		 16.42   	  -5.09		
-18.01   	 -3.97   	 15.04   	   5.09		 16.40   	   0.00		
-11.29   	  7.63   	 15.06   	   0.00		 16.40   	   0.00		
 -3.66   	 21.06   	 15.06   	   0.00		 16.40   	   0.00		
  1.22   	 32.35   	 15.06   	   0.00		 16.40   	   5.09		
  1.83   	 39.06   	 15.06   	   0.00		 16.42   	   0.00		
  0.31   	 42.11   	 15.06   	   0.00		 16.42   	   5.09		
 -0.61   	 43.03   	 15.06   	   0.00		 16.44   	  10.17		
  2.14   	 44.25   	 15.06   	   0.00		 16.48   	   5.09		
  8.24   	 46.69   	 15.06   	   5.09		 16.50   	  10.17		
 15.87   	 50.35   	 15.08   	   0.00		 16.54   	  10.17		
 21.67   	 54.93   	 15.08   	   5.09		 16.58   	  10.17		
 25.33   	 59.81   	 15.10   	   0.00		 16.62   	  10.17		
 26.86   	 63.78   	 15.10   	   0.00		 16.66   	   0.00		
 28.08   	 64.39   	 15.10   	  -5.09		 16.66   	   0.00		
 29.60   	 60.42   	 15.08   	  -5.09		 16.66   	 -10.17		
 31.43   	 52.80   	 15.06   	  -5.09		 16.62   	 -10.17		
 33.87   	 44.86   	 15.04   	  -5.09		 16.58   	 -15.26		
 36.01   	 38.15   	 15.02   	 -10.17		 16.52   	 -15.26		
 36.62   	 33.26   	 14.97   	 -10.17		 16.46   	 -10.17		
 33.87   	 28.69   	 14.93   	 -15.26		 16.42   	  -5.09		
 27.16   	 23.50   	 14.87   	 -20.35		 16.40   	   0.00		
 17.40   	 18.01   	 14.79   	 -15.26		 16.40   	  10.17		
  5.49   	 12.82   	 14.73   	 -20.35		 16.44   	  20.35		
 -7.63   	  7.63   	 14.65   	 -10.17		 16.52   	  25.43		
-21.06   	  1.53   	 14.61   	 -10.17		 16.62   	  30.52		
-33.26   	 -6.10   	 14.57   	   5.09		 16.74   	  35.61		
-41.81   	-14.04   	 14.59   	  10.17		 16.89   	  30.52		
-45.17   	-21.36   	 14.63   	  30.52		 17.01   	  35.61		
-43.64   	-26.55   	 14.75   	  35.61		 17.15   	  30.52		
-40.28   	-30.82   	 14.89   	  40.69		 17.27   	  25.43		
-38.15   	-34.18   	 15.06   	  40.69		 17.38   	  30.52		
-38.15   	-36.93   	 15.22   	  N/A		 17.50   	  N/A		
