  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-28.38   	-76.29   	 10.01   	 -25.43		 14.00   	   5.09		
-29.30   	-76.29   	  9.91   	 -20.35		 14.02   	   5.09		
-30.21   	-78.74   	  9.83   	 -15.26		 14.04   	   5.09		
-30.82   	-83.01   	  9.77   	 -20.35		 14.06   	  10.17		
-31.13   	-84.84   	  9.68   	 -10.17		 14.10   	   5.09		
-30.21   	-82.40   	  9.64   	 -15.26		 14.12   	   5.09		
-27.77   	-75.68   	  9.58   	 -10.17		 14.14   	  10.17		
-25.02   	-68.36   	  9.54   	 -10.17		 14.18   	  10.17		
-24.72   	-64.39   	  9.50   	 -10.17		 14.22   	   5.09		
-27.77   	-65.31   	  9.46   	  -5.09		 14.24   	  10.17		
-32.35   	-69.58   	  9.44   	  -5.09		 14.28   	   5.09		
-34.18   	-74.16   	  9.42(D)	   0.00		 14.30   	  10.17		
-31.74   	-78.43   	  9.42   	   0.00		 14.34   	   5.09		
-26.86   	-81.18   	  9.42   	   0.00		 14.36   	  10.17		
-23.50   	-81.79   	  9.42   	   0.00		 14.40   	   5.09		
-23.50   	-80.87   	  9.42   	   0.00		 14.43   	   5.09		
-26.25   	-78.43   	  9.42   	   5.09		 14.45   	  10.17		
-28.99   	-76.60   	  9.44   	  10.17		 14.49   	  10.17		
-30.21   	-76.60   	  9.48   	   5.09		 14.53   	   5.09		
-30.21   	-77.82   	  9.50   	  10.17		 14.55   	  10.17		
-30.52   	-78.43   	  9.54   	  15.26		 14.59   	  15.26		
-30.52   	-76.60   	  9.60   	  10.17		 14.65   	  10.17		
-29.30   	-72.63   	  9.64   	  15.26		 14.69   	  10.17		
-26.25   	-68.05   	  9.70   	  15.26		 14.73   	  15.26		
-22.58   	-65.00   	  9.77   	  15.26		 14.79   	  10.17		
-20.45   	-63.17   	  9.83   	  15.26		 14.83   	  10.17		
-20.75   	-61.34   	  9.89   	  15.26		 14.87   	  10.17		
-22.89   	-56.46   	  9.95   	  15.26		 14.91   	   5.09		
-24.72   	-46.69   	 10.01   	  20.35		 14.93   	  10.17		
-24.41   	-31.74   	 10.09   	  15.26		 14.97   	   5.09		
-22.58   	-13.73   	 10.15   	  20.35		 14.99   	   0.00		
-20.75   	  5.19   	 10.23   	  15.26		 14.99   	   5.09		
-21.06   	 22.58   	 10.29   	  20.35		 15.02   	   0.00		
-23.19   	 37.23   	 10.38   	  15.26		 15.02   	  -5.09		
-25.33   	 47.91   	 10.44   	  20.35		 14.99   	  -5.09		
-24.41   	 53.71   	 10.52   	  20.35		 14.97   	   0.00		
-19.84   	 56.46   	 10.60   	  15.26		 14.97   	  -5.09		
-13.12   	 58.59   	 10.66   	  20.35		 14.95   	  -5.09		
 -6.71   	 64.09   	 10.74   	  20.35		 14.93   	   0.00		
 -4.27   	 72.33   	 10.82   	  25.43		 14.93   	  -5.09		
 -5.80   	 80.57   	 10.93   	  20.35		 14.91   	   0.00		
 -8.24   	 84.84   	 11.01   	  20.35		 14.91   	  -5.09		
 -7.32   	 84.84   	 11.09   	  20.35		 14.89   	  -5.09		
  0.31   	 85.45   	 11.17   	  15.26		 14.87   	 -10.17		
 12.51   	 91.55   	 11.23   	  20.35		 14.83   	 -10.17		
 23.19   	101.62   	 11.31   	  15.26		 14.79   	 -15.26		
 27.77   	110.17   	 11.37   	  10.17		 14.73   	 -15.26		
 25.02   	110.47   	 11.41   	  15.26		 14.67   	 -15.26		
 16.78   	 99.18   	 11.48   	  10.17		 14.61   	 -20.35		
  7.02   	 78.13   	 11.52   	  10.17		 14.53   	 -15.26		
 -3.05   	 50.66   	 11.56   	  15.26		 14.47   	 -10.17		
-13.12   	 17.40   	 11.62   	  10.17		 14.43   	  -5.09		
-22.28   	-21.06   	 11.66   	  20.35		 14.40   	   0.00		
-28.99   	-59.81   	 11.74   	  20.35		 14.40   	   5.09		
-31.74   	-91.86   	 11.82   	  30.52		 14.43   	  15.26		
-31.13   	-111.69   	 11.94   	  30.52		 14.49   	  15.26		
-29.60   	-118.41   	 12.07   	  35.61		 14.55   	  20.35		
-28.99   	-116.88   	 12.21   	  40.69		 14.63   	  15.26		
-31.13   	-114.44   	 12.37   	  50.86		 14.69   	  10.17		
-34.18   	-114.75   	 12.57   	  50.86		 14.73   	   0.00		
-35.10   	-117.80   	 12.78   	  55.95		 14.73   	  -5.09		
-33.26   	-119.93   	 13.00   	  66.12		 14.71   	 -20.35		
-28.69   	-118.71   	 13.27   	  66.12		 14.63   	 -20.35		
-24.41   	-114.14   	 13.53   	  76.30		 14.55   	 -20.35		
-23.19   	-109.25   	 13.84   	  76.30		 14.47   	 -20.35		
-25.02   	-107.73   	 14.14   	  76.30		 14.38   	 -10.17		
-28.08   	-109.56   	 14.45   	  71.21		 14.34   	   0.00		
-30.52   	-112.00   	 14.73   	  61.04		 14.34   	  20.35		
-31.13   	-112.30   	 14.97   	  50.86		 14.43   	  30.52		
-31.74   	-109.25   	 15.18   	  45.78		 14.55   	  40.69		
-33.26   	-105.29   	 15.36   	  30.52		 14.71   	  55.95		
-34.18   	-101.93   	 15.48   	  20.35		 14.93   	  55.95		
-33.57   	-100.71   	 15.56   	  10.17		 15.16   	  55.95		
-29.91   	-100.10   	 15.61   	   0.00		 15.38   	  50.86		
-24.72   	-99.49   	 15.61   	  -5.09		 15.58   	  40.69		
-21.97   	-98.27   	 15.58   	  -5.09		 15.75   	  35.61		
-23.19   	-96.44   	 15.56   	  -5.09		 15.89   	  25.43		
-28.08   	-94.60   	 15.54   	  -5.09		 15.99   	  20.35		
-32.65   	-92.47   	 15.52   	   5.09		 16.07   	  15.26		
-33.87   	-90.03   	 15.54   	   5.09		 16.13   	  15.26		
-30.21   	-88.50   	 15.56   	  20.35		 16.20   	  20.35		
-23.80   	-86.98   	 15.65   	  25.43		 16.28   	  25.43		
-18.01   	-84.84   	 15.75   	  35.61		 16.38   	  30.52		
-16.17   	-81.18   	 15.89   	  40.69		 16.50   	  30.52		
-18.62   	-76.29   	 16.05   	  50.86		 16.62   	  35.61		
-22.89   	-72.33   	 16.26   	  50.86		 16.76   	  40.69		
-26.25   	-70.19   	 16.46   	  55.95		 16.93   	  30.52		
-27.16   	-70.50   	 16.68   	  50.86		 17.05   	  25.43		
-25.94   	-71.11   	 16.89   	  50.86		 17.15   	  15.26		
-24.41   	-70.19   	 17.09   	  45.78		 17.21   	   5.09		
-23.50   	-68.36   	 17.27   	  50.86		 17.23   	  -5.09		
-23.19   	-66.22   	 17.48   	  50.86		 17.21   	 -15.26		
-23.80   	-65.92   	 17.68   	  61.04		 17.15   	 -15.26		
-25.02   	-67.44   	 17.92   	  55.95		 17.09   	 -15.26		
-26.86   	-69.89   	 18.15   	  50.86		 17.03   	 -10.17		
-27.16   	-70.19   	 18.35   	  25.43		 16.99   	   5.09		
-25.94   	-67.75   	 18.45   	  10.17		 17.01   	  15.26		
-23.19   	-62.87   	 18.49   	 -20.35		 17.07   	  25.43		
-19.84   	-58.29   	 18.41   	 -25.43		 17.17   	  45.78		
-18.62   	-56.46   	 18.31   	 -35.61		 17.35   	  50.86		
-20.45   	-56.76   	 18.17   	 -30.52		 17.56   	  50.86		
-23.50   	-57.98   	 18.05   	 -20.35		 17.76   	  55.95		
-25.33   	-57.98   	 17.97   	 -25.43		 17.99   	  45.78		
-24.11   	-55.54   	 17.86   	 -15.26		 18.17   	  30.52		
-20.75   	-53.10   	 17.80   	 -15.26		 18.29   	  25.43		
-17.40   	-52.49   	 17.74   	 -15.26		 18.39   	   5.09		
-15.87   	-53.71   	 17.68   	  -5.09		 18.41   	   0.00		
-17.09   	-55.85   	 17.66   	   5.09		 18.41   	 -10.17		
-19.84   	-57.37   	 17.68   	  15.26		 18.37   	 -15.26		
-21.67   	-56.76   	 17.74   	  15.26		 18.31   	 -15.26		
-21.97   	-54.32   	 17.80   	  20.35		 18.25   	 -15.26		
-21.06   	-50.96   	 17.88   	  25.43		 18.19   	 -15.26		
-20.14   	-47.91   	 17.99   	  20.35		 18.13   	 -10.17		
-20.45   	-46.08   	 18.07   	  25.43		 18.09   	 -15.26		
-22.58   	-46.08   	 18.17   	  25.43		 18.03   	 -10.17		
-25.33   	-46.08   	 18.27   	  25.43		 17.99   	 -15.26		
-25.94   	-45.17   	 18.37   	  25.43		 17.92   	 -20.35		
-24.11   	-43.03   	 18.47   	  25.43		 17.84   	 -25.43		
-21.06   	-40.28   	 18.58   	  25.43		 17.74   	 -30.52		
-18.92   	-38.76   	 18.68   	  20.35		 17.62   	 -35.61		
-19.53   	-38.45   	 18.76   	  25.43		 17.48   	 -35.61		
-21.97   	-38.15   	 18.86   	  20.35		 17.33   	 -40.69		
-23.80   	-36.62   	 18.94   	  20.35		 17.17   	 -35.61		
-23.50   	-33.57   	 19.02   	  25.43		 17.03   	 -30.52		
-21.06   	-30.21   	 19.13   	  20.35		 16.91   	 -20.35		
-18.92   	-28.69   	 19.21   	  15.26		 16.83   	 -20.35		
-20.75   	-31.13   	 19.27   	  20.35		 16.74   	 -15.26		
-28.38   	-39.37   	 19.35   	  15.26		 16.68   	  -5.09		
-41.50   	-54.32   	 19.41   	  15.26		 16.66   	  -5.09		
-55.54   	-71.72   	 19.47   	  15.26		 16.64   	  -5.09		
-61.95   	-73.85   	 19.53   	  20.35		 16.62   	  -5.09		
-49.44   	-25.02   	 19.61   	  15.26		 16.60   	  -5.09		
 -7.63   	118.71   	 19.67   	  15.26		 16.58   	 -10.17		
 67.44   	388.18   	 19.74   	  20.35		 16.54   	 -10.17		
171.20   	768.13   	 19.82   	  20.35		 16.50   	 -15.26		
288.39   	1181.95   	 19.90   	  61.04		 16.44   	 -30.52		
462.04   	1662.60(R)	 20.14(E)	  40.69		 16.32   	 -15.26		
467.22   	1616.82   	 20.31   	  55.95		 16.26   	 -15.26		
402.53   	1426.39   	 20.53   	  76.30		 16.20   	 -15.26		
282.29   	1172.49   	 20.83   	 106.82		 16.13   	 -10.17		
138.85   	914.61   	 21.26   	 147.51		 16.09   	 -10.17		
 11.60   	666.81   	 21.85   	 208.54		 16.05   	 -10.17		
-71.72   	426.94   	 22.69   	 279.75		 16.01   	 -10.17		
-104.98   	212.10   	 23.80   	 366.22		 15.97   	 -10.17		
-103.76   	 52.19   	 25.27   	 473.04		 15.93   	 -20.35		
-89.42   	-40.28   	 27.16   	 579.86		 15.85   	 -30.52		
-76.90   	-78.74   	 29.48   	 686.67		 15.73   	 -35.61		
-68.97   	-90.03   	 32.23   	 808.75		 15.58   	 -50.86		
-60.73   	-93.69   	 35.46   	 935.91		 15.38   	 -50.86		
-49.44   	-94.30   	 39.21   	1088.50		 15.18   	 -61.04		
-37.23   	-89.42   	 43.56   	1236.01		 14.93   	 -50.86		
-28.69   	-80.87   	 48.50   	1378.43		 14.73   	 -40.69		
-25.94   	-76.29   	 54.02   	1485.24		 14.57   	 -30.52		
-27.47   	-78.43   	 59.96   	1556.45		 14.45   	  -5.09		
-29.30   	-83.01   	 66.18   	1592.06		 14.43   	  20.35		
-29.30   	-84.53   	 72.55   	1607.32		 14.51   	  45.78		
-26.86   	-81.79   	 78.98   	1602.23		 14.69   	  66.12		
-23.80   	-78.13   	 85.39   	1592.06		 14.95   	  86.47		
-21.36   	-75.68   	 91.76   	1556.45		 15.30   	  96.64		
-21.06   	-74.46   	 97.99   	1480.16		 15.69   	  96.64		
-21.97   	-72.94   	103.91   	1388.60		 16.07   	  96.64		
-23.19   	-70.50   	109.46   	1302.13		 16.46   	  86.47		
-23.19   	-67.14   	114.67   	1261.44		 16.81   	  71.21		
-21.97   	-63.78   	119.71   	1266.53		 17.09   	  50.86		
-19.84   	-61.65   	124.78   	1291.96		 17.29   	  30.52		
-18.31   	-61.65   	129.95   	1297.04		 17.42   	   5.09		
-18.31   	-62.26   	135.14   	1276.70		 17.44(A)	 -10.17		
-19.23   	-61.65   	140.24   	1230.92		 17.40   	 -25.43		
-19.84   	-58.59   	145.17   	1164.80		 17.29   	 -35.61		
-19.84   	-54.02   	149.83   	1108.85		 17.15   	 -50.86		
-19.23   	-49.44   	154.26   	1047.81		 16.95   	 -61.04		
-18.01   	-46.69   	158.45   	 986.77		 16.70   	 -66.12		
-17.09   	-45.47   	162.40   	 915.56		 16.44   	 -71.21		
-16.17   	-43.95   	166.06   	  N/A		 16.15   	  N/A		
