  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -5.19   	-51.88   	 14.79   	-284.84		  7.20   	 -91.56		
 -3.97   	-43.64   	 13.65   	-264.50		  6.84   	 -86.47		
 -2.44   	-37.23   	 12.59   	-244.15		  6.49   	 -81.38		
 -1.53   	-34.18   	 11.62   	-218.72		  6.16   	 -71.21		
 -1.53   	-32.96   	 10.74   	-203.46		  5.88   	 -55.95		
 -1.22   	-30.52   	  9.93   	-178.03		  5.66   	 -45.78		
  0.31   	-24.41   	  9.22   	-157.68		  5.47   	 -25.43		
  2.75   	-15.87   	  8.59   	-142.42		  5.37   	 -10.17		
  5.19   	 -8.24   	  8.02   	-122.07		  5.33(D)	   0.00		
  6.71   	 -4.58   	  7.53   	-106.82		  5.33   	  20.35		
  7.32   	 -6.10   	  7.10   	 -91.56		  5.41   	  25.43		
  8.24   	-10.68   	  6.73   	 -66.12		  5.51   	  40.69		
  9.77   	-14.95   	  6.47   	 -55.95		  5.68   	  40.69		
 11.90   	-17.09   	  6.25   	 -35.61		  5.84   	  40.69		
 12.82   	-15.87   	  6.10   	 -20.35		  6.00   	  45.78		
 11.90   	-11.90   	  6.02(D)	   0.00		  6.19   	  40.69		
  9.46   	 -7.02   	  6.02   	  10.17		  6.35   	  40.69		
  6.71   	 -1.22   	  6.06   	  30.52		  6.51   	  50.86		
  4.58   	  4.58   	  6.19   	  40.69		  6.71   	  50.86		
  4.27   	 10.38   	  6.35   	  55.95		  6.92   	  61.04		
  4.88   	 16.17   	  6.57   	  71.21		  7.16   	  76.30		
  6.10   	 21.67   	  6.86   	  81.38		  7.47   	  91.56		
  7.32   	 25.63   	  7.18   	  91.56		  7.83   	 106.82		
  8.54   	 27.47   	  7.55   	  96.64		  8.26   	 116.99		
  9.16   	 26.25   	  7.93   	 106.82		  8.73   	 127.16		
  9.16   	 21.67   	  8.36   	 111.90		  9.24   	 137.33		
  8.24   	 13.12   	  8.81   	 106.82		  9.79   	 132.25		
  6.71   	  1.22   	  9.24   	 111.90		 10.32   	 132.25		
  5.80   	-13.73   	  9.68   	 111.90		 10.84   	 132.25		
  5.49   	-29.91   	 10.13   	 106.82		 11.37   	 122.07		
  5.19   	-46.08   	 10.56   	 106.82		 11.86   	 116.99		
  3.36   	-60.73   	 10.99   	 101.73		 12.33   	 116.99		
  0.00   	-72.94   	 11.39   	 101.73		 12.80   	 101.73		
 -3.36   	-81.79   	 11.80   	  96.64		 13.20   	 101.73		
 -5.80   	-86.67   	 12.19   	  96.64		 13.61   	  96.64		
 -6.10   	-87.89   	 12.57   	  96.64		 14.00   	  81.38		
 -4.88   	-85.75   	 12.96   	  91.56		 14.32   	  76.30		
 -3.36   	-80.26   	 13.33   	  81.38		 14.63   	  61.04		
 -2.44   	-73.24   	 13.65   	  76.30		 14.87   	  50.86		
 -2.14   	-66.22   	 13.96   	  66.12		 15.08   	  35.61		
 -2.14   	-59.81   	 14.22   	  61.04		 15.22   	  30.52		
 -1.53   	-54.32   	 14.47   	  45.78		 15.34   	  20.35		
  0.31   	-48.52   	 14.65   	  45.78		 15.42   	  15.26		
  2.75   	-41.20   	 14.83   	  30.52		 15.48   	  10.17		
  5.19   	-32.65   	 14.95   	  25.43		 15.52   	  15.26		
  7.02   	-24.41   	 15.06   	  25.43		 15.58   	  10.17		
  7.63   	-18.31   	 15.16   	  15.26		 15.63   	   5.09		
  7.02   	-15.26   	 15.22   	  15.26		 15.65   	  10.17		
  5.49   	-14.95   	 15.28   	  10.17		 15.69   	   5.09		
  4.58   	-15.87   	 15.32   	   5.09		 15.71   	   5.09		
  4.27   	-16.17   	 15.34   	   5.09		 15.73   	   0.00		
  5.19   	-15.56   	 15.36   	   0.00		 15.73   	 -10.17		
  5.80   	-14.04   	 15.36   	   0.00		 15.69   	 -10.17		
  5.80   	-12.82   	 15.36   	  -5.09		 15.65   	 -10.17		
  4.88   	-12.21   	 15.34   	  -5.09		 15.61   	 -10.17		
  3.97   	-12.51   	 15.32   	  -5.09		 15.56   	 -10.17		
  3.05   	-12.51   	 15.30   	  -5.09		 15.52   	 -10.17		
  2.75   	-11.60   	 15.28   	  -5.09		 15.48   	  -5.09		
  2.44   	-10.07   	 15.26   	   0.00		 15.46   	  -5.09		
  1.83   	 -8.85   	 15.26   	  -5.09		 15.44   	   0.00		
  0.92   	 -8.85   	 15.24   	  -5.09		 15.44   	   0.00		
  0.31   	-10.38   	 15.22   	   0.00		 15.44   	   0.00		
  0.61   	-12.21   	 15.22   	  -5.09		 15.44   	   5.09		
  1.53   	-14.04   	 15.20   	   0.00		 15.46   	   0.00		
  2.75   	-15.87   	 15.20   	  -5.09		 15.46   	   5.09		
  3.97   	-18.62   	 15.18   	   0.00		 15.48   	   0.00		
  4.88   	-22.28   	 15.18   	  -5.09		 15.48   	   0.00		
  4.58   	-26.86   	 15.16   	   0.00		 15.48   	   0.00		
  3.36   	-30.21   	 15.16   	   0.00		 15.48   	   5.09		
  1.53   	-31.13   	 15.16   	   5.09		 15.50   	   5.09		
 -0.31   	-29.60   	 15.18   	   0.00		 15.52   	  10.17		
 -1.53   	-25.94   	 15.18   	   0.00		 15.56   	  10.17		
 -1.83   	-21.97   	 15.18   	   5.09		 15.61   	  15.26		
 -1.22   	-18.62   	 15.20   	   0.00		 15.67   	  15.26		
  0.31   	-16.78   	 15.20   	   0.00		 15.73   	  15.26		
  2.44   	-15.56   	 15.20   	   0.00		 15.79   	  15.26		
  3.97   	-14.34   	 15.20   	   0.00		 15.85   	  20.35		
  5.19   	-12.21   	 15.20   	   5.09		 15.93   	  10.17		
  5.80   	 -9.46   	 15.22   	   0.00		 15.97   	  15.26		
  5.80   	 -6.10   	 15.22   	   0.00		 16.03   	  10.17		
  5.19   	 -2.44   	 15.22   	   0.00		 16.07   	   5.09		
  4.58   	  1.53   	 15.22(E)	   5.09		 16.09   	  10.17		
  3.66   	  4.88   	 15.24   	   5.09		 16.13   	   0.00		
  2.44   	  7.93   	 15.26   	   5.09		 16.13   	   5.09		
  0.00   	  9.46   	 15.28   	   5.09		 16.15   	   0.00		
 -5.80   	  6.41   	 15.30   	   5.09		 16.15   	   5.09		
-14.34   	 -7.32   	 15.32   	   5.09		 16.17   	   0.00		
-22.28   	-31.13   	 15.34   	  10.17		 16.17   	   0.00		
-22.89   	-51.27   	 15.38   	  10.17		 16.17   	   0.00		
 -8.54   	-32.96   	 15.42   	  10.17		 16.17   	   0.00		
 24.41   	 65.61   	 15.46   	  10.17		 16.17   	   5.09		
 71.72   	271.30   	 15.50   	  15.26		 16.20   	   0.00		
122.38   	570.37   	 15.56   	  15.26		 16.20   	   5.09		
159.30   	897.83   	 15.63   	  35.61		 16.22   	  10.17		
136.41   	1286.01(R)	 15.77   	  25.43		 16.26   	  10.17		
 73.85   	1238.10   	 15.87   	  25.43		 16.30   	  15.26		
  3.36   	1042.18   	 15.97   	  35.61		 16.36   	  20.35		
-47.00   	763.24   	 16.11   	  45.78		 16.44   	  25.43		
-60.73   	474.85   	 16.30   	  50.86		 16.54   	  35.61		
-40.59   	231.32   	 16.50   	  66.12		 16.68   	  40.69		
 -8.54   	 60.42   	 16.76   	  81.38		 16.85   	  55.95		
 12.82   	-36.32   	 17.09   	  91.56		 17.07   	  61.04		
 14.95   	-76.29   	 17.46   	 116.99		 17.31   	  76.30		
  4.58   	-84.23   	 17.92   	 132.25		 17.62   	  86.47		
 -5.49   	-81.79   	 18.45   	 162.77		 17.97   	 101.73		
 -7.93   	-81.18   	 19.10   	 188.20		 18.37   	 111.90		
 -3.66   	-85.75   	 19.86   	 218.72		 18.82   	 127.16		
  0.92   	-93.69   	 20.73   	 254.32		 19.33   	 142.42		
  2.14   	-101.62   	 21.75   	 295.01		 19.90   	 147.51		
 -0.31   	-108.03   	 22.93   	 330.62		 20.49   	 157.68		
 -3.97   	-112.61   	 24.25   	 381.48		 21.12   	 167.85		
 -6.71   	-115.66   	 25.78   	 422.18		 21.79   	 178.03		
 -7.93   	-116.58   	 27.47   	 462.87		 22.50   	 183.11		
 -7.63   	-115.97   	 29.32   	 503.56		 23.23   	 193.29		
 -7.02   	-114.75   	 31.33   	 534.08		 24.01   	 203.46		
 -6.71   	-114.14   	 33.47   	 559.51		 24.82   	 203.46		
 -7.02   	-114.14   	 35.71   	 579.86		 25.64   	 208.54		
 -7.63   	-113.83   	 38.03   	 600.20		 26.47   	 193.29		
 -8.54   	-112.61   	 40.43   	 600.20		 27.24   	 188.20		
 -9.16   	-110.17   	 42.83   	 605.29		 28.00   	 167.85		
 -9.46   	-107.42   	 45.25   	 600.20		 28.67   	 152.59		
 -9.46   	-105.59   	 47.65   	 590.03		 29.28   	 137.33		
 -9.46   	-104.98   	 50.01   	 574.77		 29.83   	 127.16		
 -9.46   	-105.29   	 52.31   	 559.51		 30.34   	 116.99		
-10.38   	-106.20   	 54.55   	 539.16		 30.80   	 101.73		
-11.60   	-105.90   	 56.70   	 513.73		 31.21   	  96.64		
-13.43   	-104.06   	 58.76   	 483.21		 31.60   	  91.56		
-15.26   	-101.32   	 60.69   	 447.61		 31.96   	  76.30		
-16.48   	-98.57   	 62.48   	 417.09		 32.27   	  66.12		
-17.09   	-96.44   	 64.15   	 386.57		 32.53   	  55.95		
-17.09   	-94.91   	 65.70   	 361.14		 32.76   	  40.69		
-16.78   	-92.77   	 67.14   	 340.79		 32.92   	  35.61		
-16.17   	-89.72   	 68.50   	 320.45		 33.06   	  35.61		
-14.65   	-86.06   	 69.79   	 315.36		 33.20   	  25.43		
-12.51   	-83.92   	 71.05   	 305.19		 33.31   	  30.52		
-10.68   	-84.84   	 72.27   	 284.84		 33.43   	  35.61		
 -9.77   	-89.72   	 73.41   	 269.58		 33.57   	  40.69		
 -9.46   	-96.44   	 74.49   	 249.24		 33.73   	  45.78		
 -9.16   	-102.84   	 75.48   	 218.72		 33.92   	  45.78		
 -7.93   	-106.20   	 76.36   	 193.29		 34.10   	  55.95		
 -6.10   	-105.90   	 77.13   	 172.94		 34.32   	  50.86		
 -3.97   	-103.45   	 77.82   	 152.59		 34.53   	  55.95		
 -2.14   	-101.01   	 78.43   	 132.25		 34.75   	  50.86		
 -1.53   	-100.40   	 78.96   	 127.16		 34.95   	  55.95		
 -1.22   	-101.93   	 79.47   	 116.99		 35.18   	  50.86		
 -0.92   	-104.06   	 79.94   	 111.90		 35.38   	  45.78		
  0.61   	-106.20   	 80.39   	 106.82		 35.56   	  50.86		
  2.44   	-107.73   	 80.81   	 101.73		 35.77   	  45.78		
  4.58   	-109.25   	 81.22   	  91.56		 35.95   	  50.86		
  6.41   	-111.08   	 81.59   	  86.47		 36.15   	  50.86		
  7.63   	-113.22   	 81.93   	  81.38		 36.36   	  45.78		
  8.54   	-115.05   	 82.26   	  76.30		 36.54   	  45.78		
 10.07   	-116.27   	 82.56   	  76.30		 36.72   	  45.78		
 11.60   	-116.88   	 82.87   	  71.21		 36.91   	  40.69		
 13.43   	-117.80   	 83.15   	  71.21		 37.07   	  35.61		
 15.26   	-119.32   	 83.44   	  71.21		 37.21   	  35.61		
 16.78   	-120.24   	 83.72   	  71.21		 37.35   	  35.61		
 18.31   	-119.63   	 84.01   	  71.21		 37.50   	  25.43		
 20.75   	-117.49   	 84.29   	  66.12		 37.60   	  25.43		
 24.41   	-113.83   	 84.56   	  66.12		 37.70   	  20.35		
 28.99   	-109.86   	 84.82   	  61.04		 37.78   	  20.35		
 34.18   	-105.59   	 85.07   	  61.04		 37.86   	  15.26		
 38.76   	-101.62   	 85.31   	  55.95		 37.92   	  10.17		
 42.42   	-97.05   	 85.53   	  61.04		 37.97   	  10.17		
 45.17   	-91.86   	 85.78   	  61.04		 38.01   	   5.09		
 46.69   	-85.14   	 86.02   	  61.04		 38.03   	  10.17		
 46.69   	-76.90   	 86.27   	  55.95		 38.07   	   5.09		
 45.17   	-67.14   	 86.49   	  55.95		 38.09   	   5.09		
 42.72   	-56.76   	 86.71   	  50.86		 38.11   	   5.09		
 39.37   	-46.69   	 86.92   	  45.78		 38.13   	   5.09		
 34.79   	-38.76   	 87.10   	  40.69		 38.15   	   5.09		
 28.69   	-32.96   	 87.26   	  40.69		 38.17   	   5.09		
 21.97   	-28.08   	 87.43   	  30.52		 38.19   	  10.17		
 15.87   	-23.19   	 87.55   	  25.43		 38.23   	   5.09		
 10.99   	-17.40   	 87.65   	  25.43		 38.25   	   0.00		
  7.63   	-11.29   	 87.75   	  15.26		 38.25   	   5.09		
  5.19   	 -4.27   	 87.81   	  10.17		 38.27   	   5.09		
  3.05   	  3.36   	 87.85   	   0.00		 38.29   	   5.09		
  0.61   	 10.99   	 87.85   	 -10.17		 38.31   	   0.00		
 -1.22   	 17.70   	 87.81   	 -15.26		 38.31   	   0.00		
 -1.83   	 22.89   	 87.75   	 -30.52		 38.31   	  -5.09		
 -2.14   	 25.63   	 87.63   	 -50.86		 38.29   	  -5.09		
 -2.14   	 27.16   	 87.43   	 -61.04		 38.27   	  -5.09		
 -2.75   	 29.30   	 87.18   	 -86.47		 38.25   	 -15.26		
 -3.36   	 33.26   	 86.84   	-106.82		 38.19   	 -15.26		
 -3.36   	 38.15   	 86.41   	-132.25		 38.13   	 -20.35		
 -2.75   	 42.11   	 85.88   	-157.68		 38.05   	 -30.52		
 -1.83   	 42.72   	 85.25   	-183.11		 37.92   	 -30.52		
 -1.22   	 39.67   	 84.52   	-223.80		 37.80   	 -40.69		
 -0.61   	 33.87   	 83.62   	-259.41		 37.64   	 -50.86		
 -0.31   	 27.77   	 82.58   	-310.27		 37.44   	 -50.86		
  0.31   	 22.58   	 81.34   	-361.14		 37.23   	 -66.12		
  0.31   	 17.70   	 79.90   	-422.18		 36.97   	 -76.30		
 -0.31   	 11.90   	 78.21   	-473.04		 36.66   	 -86.47		
 -0.92   	  5.49   	 76.32   	-534.08		 36.32   	-101.73		
 -1.22   	 -1.83   	 74.18   	-579.86		 35.91   	-106.82		
 -1.22   	 -7.93   	 71.86   	  N/A		 35.48   	  N/A		
