  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 21.67   	 97.66   	176.09   	 356.05		 29.81   	  20.35		
 25.33   	110.17   	177.52   	 345.88		 29.89   	  20.35		
 32.65   	123.90   	178.90   	 335.71		 29.97   	  20.35		
 42.11   	138.55   	180.24   	 335.71		 30.05   	  20.35		
 51.57   	152.89   	181.59   	 335.71		 30.13   	  15.26		
 58.59   	164.79   	182.93   	 320.45		 30.19   	  20.35		
 61.34   	172.12   	184.21   	 310.27		 30.27   	  20.35		
 61.04   	175.78   	185.45   	 284.84		 30.36   	  15.26		
 60.12   	177.61   	186.59   	 274.67		 30.42   	  15.26		
 60.12   	179.75   	187.69   	 259.41		 30.48   	  20.35		
 61.65   	181.88   	188.73   	 239.06		 30.56   	  10.17		
 63.17   	183.11   	189.68   	 223.80		 30.60   	  15.26		
 64.09   	182.19   	190.58   	 193.29		 30.66   	  10.17		
 63.48   	178.53   	191.35   	 167.85		 30.70   	  10.17		
 61.04   	172.73   	192.02   	 152.59		 30.74   	   5.09		
 57.68   	164.79   	192.63   	 132.25		 30.76(S)	   0.00		
 54.02   	154.42   	193.16   	 111.90		 30.76   	   0.00		
 50.05   	140.69   	193.61   	 101.73		 30.76   	 -10.17		
 44.86   	123.60   	194.02   	  81.38		 30.72   	 -10.17		
 38.45   	103.15   	194.34   	  66.12		 30.68   	 -20.35		
 30.21   	 80.87   	194.61   	  40.69		 30.60   	 -25.43		
 20.75   	 59.20   	194.77   	  20.35		 30.50   	 -30.52		
 12.21   	 40.89   	194.85(S)	  -5.09		 30.38   	 -45.78		
  5.49   	 26.55   	194.83   	 -25.43		 30.19   	 -50.86		
 -0.31   	 13.73   	194.73   	 -66.12		 29.99   	 -61.04		
 -5.80   	  0.61   	194.47   	 -96.64		 29.75   	 -71.21		
-10.99   	-13.73   	194.08   	-132.25		 29.46   	 -81.38		
-14.34   	-27.77   	193.55   	-178.03		 29.14   	 -96.64		
-15.26   	-39.37   	192.84   	-213.63		 28.75   	-101.73		
-14.65   	-47.91   	191.98   	-259.41		 28.34   	-116.99		
-14.95   	-54.02   	190.95   	-310.27		 27.87   	-127.16		
-18.01   	-59.20   	189.70   	-361.14		 27.37   	-132.25		
-23.50   	-64.39   	188.26   	-412.00		 26.84   	-142.42		
-28.99   	-69.58   	186.61   	-457.78		 26.27   	-152.59		
-31.43   	-73.55   	184.78   	-518.82		 25.66   	-152.59		
-29.91   	-75.68   	182.71   	-584.94		 25.05   	-167.85		
-25.33   	-75.68   	180.37   	-645.98		 24.37   	-167.85		
-20.75   	-73.85   	177.78   	-722.28		 23.70   	-178.03		
-18.62   	-72.33   	174.89   	-808.75		 22.99   	-183.11		
-20.14   	-72.63   	171.66   	-890.13		 22.26   	-188.20		
-24.11   	-75.38   	168.10   	-976.60		 21.51   	-193.29		
-28.38   	-78.43   	164.19   	-1068.15		 20.73   	-188.20		
-30.52   	-79.96   	159.92   	-1154.62		 19.98   	-193.29		
-30.52   	-79.04   	155.30   	-1230.92		 19.21   	-193.29		
-28.99   	-76.60   	150.38   	-1307.22		 18.43   	-183.11		
-28.08   	-73.85   	145.15   	-1368.26		 17.70   	-178.03		
-28.08   	-72.02   	139.67   	-1419.12		 16.99   	-167.85		
-28.99   	-70.80   	134.00   	-1464.90		 16.32   	-162.77		
-29.60   	-70.80   	128.14   	-1495.42		 15.67   	-152.59		
-29.91   	-71.41   	122.16   	-1515.76		 15.06   	-147.51		
-29.60   	-73.24   	116.09   	-1520.85		 14.47   	-137.33		
-30.21   	-75.38   	110.01   	-1515.76		 13.92   	-132.25		
-31.74   	-76.90   	103.95   	-1490.33		 13.39   	-127.16		
-32.65   	-76.29   	 97.99   	-1464.90		 12.88   	-116.99		
-31.43   	-73.85   	 92.13   	-1434.38		 12.41   	-106.82		
-28.08   	-71.72   	 86.39   	-1393.69		 11.98   	-101.73		
-24.41   	-71.11   	 80.81   	-1353.00		 11.58   	 -96.64		
-22.89   	-73.55   	 75.40   	-1312.30		 11.19   	 -81.38		
-24.72   	-77.21   	 70.15   	-1256.35		 10.86   	 -76.30		
-29.30   	-79.96   	 65.13   	-1200.40		 10.56   	 -66.12		
-33.57   	-80.26   	 60.33   	-1134.28		 10.29   	 -55.95		
-35.40   	-78.74   	 55.79   	-1068.15		 10.07   	 -55.95		
-34.79   	-76.90   	 51.52   	-996.94		  9.85   	 -45.78		
-32.65   	-75.68   	 47.53   	-920.65		  9.66   	 -45.78		
-29.91   	-73.85   	 43.85   	-854.52		  9.48   	 -45.78		
-27.16   	-68.05   	 40.43   	-783.31		  9.30   	 -35.61		
-25.33   	-57.98   	 37.29   	-712.10		  9.16   	 -35.61		
-24.41   	-43.64   	 34.45   	-640.89		  9.01   	 -35.61		
-24.41   	-26.25   	 31.88   	-574.77		  8.87   	 -30.52		
-25.02   	 -6.71   	 29.58   	-513.73		  8.75   	 -30.52		
-24.72   	 13.12   	 27.53   	-457.78		  8.63   	 -20.35		
-23.19   	 32.35   	 25.70   	-412.00		  8.55   	 -20.35		
-19.23   	 48.22   	 24.05   	-371.31		  8.46   	 -15.26		
-12.82   	 58.59   	 22.56   	-330.62		  8.40   	  -5.09		
 -6.10   	 61.34   	 21.24   	-295.01		  8.38   	  -5.09		
 -1.22   	 57.98   	 20.06   	-264.50		  8.36   	  -5.09		
 -0.92   	 52.19   	 19.00   	-239.06		  8.34   	   0.00		
 -3.66   	 49.13   	 18.05   	-208.54		  8.34   	   0.00		
 -6.71   	 50.35   	 17.21   	-193.29		  8.34   	   0.00		
 -7.93   	 52.80   	 16.44   	-167.85		  8.34   	   0.00		
 -5.49   	 51.88   	 15.77   	-152.59		  8.34   	   0.00		
  0.00   	 46.69   	 15.16   	-142.42		  8.34   	  -5.09		
  8.24   	 43.03   	 14.59   	-127.16		  8.32   	  -5.09		
 17.40   	 47.30   	 14.08   	-111.90		  8.30   	  -5.09		
 26.55   	 58.59   	 13.63   	-106.82		  8.28   	  -5.09		
 32.65   	 69.89   	 13.20   	 -91.56		  8.26   	 -10.17		
 32.35   	 70.50   	 12.84   	 -86.47		  8.22   	 -10.17		
 25.63   	 56.15   	 12.49   	 -71.21		  8.18   	 -10.17		
 14.34   	 30.21   	 12.21   	 -71.21		  8.14   	 -10.17		
  2.14   	  0.31   	 11.92   	 -55.95		  8.10   	 -15.26		
 -8.54   	-29.60   	 11.70   	 -45.78		  8.04   	 -10.17		
-15.87   	-58.90   	 11.52   	 -35.61		  8.00   	  -5.09		
-20.75   	-87.89   	 11.37   	 -25.43		  7.98   	 -10.17		
-23.19   	-115.05   	 11.27   	 -20.35		  7.93   	   0.00		
-24.72   	-136.11   	 11.19   	 -15.26		  7.93   	  -5.09		
-25.63   	-148.62   	 11.13   	 -10.17		  7.91(D)	   5.09		
-25.94   	-151.98   	 11.09(D)	   0.00		  7.93   	   5.09		
-25.33   	-149.84   	 11.09   	  10.17		  7.96   	   5.09		
-24.72   	-147.09   	 11.13   	  15.26		  7.98   	   5.09		
-23.80   	-147.40   	 11.19   	  25.43		  8.00   	   5.09		
-23.50   	-150.15   	 11.29   	  25.43		  8.02   	   5.09		
-24.11   	-153.20   	 11.39   	  35.61		  8.04   	   0.00		
-25.63   	-154.11   	 11.54   	  35.61		  8.04   	  -5.09		
-27.16   	-151.98   	 11.68   	  30.52		  8.02   	   0.00		
-28.69   	-148.32   	 11.80   	  35.61		  8.02   	  -5.09		
-28.69   	-144.65   	 11.94   	  30.52		  8.00   	   5.09		
-26.55   	-142.21   	 12.07   	  30.52		  8.02   	   5.09		
-22.89   	-140.99   	 12.19   	  25.43		  8.04   	  20.35		
-20.45   	-141.30   	 12.29   	  20.35		  8.12   	  25.43		
-20.75   	-143.13   	 12.37   	  10.17		  8.22   	  40.69		
-23.80   	-144.96   	 12.41   	  10.17		  8.38   	  40.69		
-27.47   	-145.57   	 12.45   	  10.17		  8.55   	  50.86		
-29.30   	-144.04   	 12.49   	  10.17		  8.75   	  50.86		
-28.69   	-141.60   	 12.53   	  10.17		  8.95   	  50.86		
-26.55   	-139.77   	 12.57   	  20.35		  9.16   	  45.78		
-24.41   	-139.16   	 12.66   	  25.43		  9.34   	  45.78		
-23.19   	-138.85   	 12.76   	  35.61		  9.52   	  40.69		
-22.28   	-137.02   	 12.90   	  40.69		  9.68   	  35.61		
-21.97   	-133.36   	 13.06   	  55.95		  9.83   	  30.52		
-21.36   	-129.39   	 13.29   	  61.04		  9.95   	  30.52		
-20.75   	-126.95   	 13.53   	  66.12		 10.07   	  25.43		
-20.14   	-126.65   	 13.79   	  71.21		 10.17   	  25.43		
-20.14   	-126.95   	 14.08   	  71.21		 10.27   	  25.43		
-19.53   	-125.12   	 14.36   	  66.12		 10.38   	  20.35		
-18.31   	-120.24   	 14.63   	  61.04		 10.46   	  15.26		
-16.78   	-113.22   	 14.87   	  50.86		 10.52   	   5.09		
-15.56   	-107.42   	 15.08   	  40.69		 10.54   	   0.00		
-15.87   	-105.29   	 15.24   	  30.52		 10.54   	  -5.09		
-18.31   	-107.42   	 15.36   	  30.52		 10.52   	 -15.26		
-21.36   	-112.00   	 15.48   	  20.35		 10.46   	 -20.35		
-22.89   	-115.36   	 15.56   	  15.26		 10.38   	 -20.35		
-21.97   	-116.27   	 15.63   	  15.26		 10.29   	 -20.35		
-20.45   	-115.36   	 15.69   	  10.17		 10.21   	 -15.26		
-19.84   	-114.44   	 15.73   	   5.09		 10.15   	 -10.17		
-20.75   	-113.83   	 15.75   	   0.00		 10.11   	  -5.09		
-21.36   	-112.92   	 15.75   	  -5.09		 10.09   	  -5.09		
-19.84   	-111.39   	 15.73   	  -5.09		 10.07   	   0.00		
-16.78   	-109.56   	 15.71   	  -5.09		 10.07   	   5.09		
-14.95   	-107.42   	 15.69   	  -5.09		 10.09   	  -5.09		
-16.17   	-105.90   	 15.67   	  -5.09		 10.07   	   0.00		
-19.84   	-104.98   	 15.65   	  -5.09		 10.07   	  -5.09		
-23.19   	-104.98   	 15.63   	  -5.09		 10.05   	  -5.09		
-23.19   	-105.59   	 15.61   	  -5.09		 10.03   	 -10.17		
-19.23   	-105.29   	 15.58   	  -5.09		  9.99   	 -10.17		
-13.12   	-104.06   	 15.56   	   0.00		  9.95   	 -10.17		
 -7.63   	-101.62   	 15.56   	   5.09		  9.91   	 -10.17		
 -6.10   	-100.10   	 15.58   	   5.09		  9.87   	 -10.17		
 -8.24   	-101.93   	 15.61   	   5.09		  9.83   	 -15.26		
-12.21   	-105.90   	 15.63   	   5.09		  9.77   	 -20.35		
-15.56   	-108.03   	 15.65   	   5.09		  9.68   	 -20.35		
-18.92   	-107.12   	 15.67   	  -5.09		  9.60   	 -25.43		
-25.02   	-105.29   	 15.65   	   0.00		  9.50   	 -25.43		
-37.23   	-107.73   	 15.65   	  -5.09		  9.40   	 -25.43		
-54.02   	-117.49   	 15.63   	   0.00		  9.30   	 -25.43		
-67.44   	-125.43   	 15.63   	   0.00		  9.20   	 -20.35		
-64.39   	-105.90   	 15.63   	   0.00		  9.11   	 -20.35		
-32.04   	-20.14   	 15.63   	   5.09		  9.03   	 -10.17		
 36.93   	167.85   	 15.65   	  10.17		  8.99   	  -5.09		
141.30   	464.17   	 15.69   	  10.17		  8.97   	   5.09		
269.78   	824.59   	 15.73   	  15.26		  8.99   	   5.09		
401.61   	1154.79   	 15.79   	  N/A		  9.01   	  N/A		
