  I     	  II     	  LV     	  LV'		  RV     	  RV'		
475.16   	-171.81   	  9.16   	  20.35		  7.45   	   5.09		
411.38   	-403.75   	  9.24   	  35.61		  7.47   	   5.09		
327.15   	-588.68   	  9.38   	  45.78		  7.49   	   0.00		
248.41   	-673.83   	  9.56   	  71.21		  7.49   	   0.00		
183.11   	-675.66   	  9.85   	  86.47		  7.49   	   0.00		
128.17   	-663.45   	 10.19   	 111.90		  7.49   	  -5.09		
 86.36   	-689.70   	 10.64   	 137.33		  7.47   	   0.00		
 66.22   	-741.58   	 11.19   	 157.68		  7.47   	   0.00		
 68.66   	-757.75(R)	 11.82   	 188.20		  7.47(E)	   5.09		
 81.79   	-686.04   	 12.57   	 213.63		  7.49   	   5.09		
 87.59   	-530.40   	 13.43   	 249.24		  7.51   	  10.17		
 74.46   	-346.98   	 14.43   	 269.58		  7.55   	  15.26		
 45.47   	-196.23   	 15.50   	 305.19		  7.61   	  20.35		
 13.43   	-107.12   	 16.72   	 325.53		  7.69   	  15.26		
-10.07   	-71.11   	 18.03   	 356.05		  7.75   	  15.26		
-20.45   	-62.26   	 19.45   	 381.48		  7.81   	  15.26		
-21.36   	-57.37   	 20.98   	 401.83		  7.87   	  10.17		
-18.92   	-46.69   	 22.58   	 437.43		  7.91   	  15.26		
-17.70   	-30.82   	 24.33   	 473.04		  7.98   	  25.43		
-20.14   	-16.78   	 26.23   	 513.73		  8.08   	  50.86		
-25.94   	 -9.46   	 28.28   	 564.60		  8.28   	  71.21		
-31.43   	 -8.54   	 30.54   	 620.55		  8.57   	  91.56		
-34.79   	 -8.85   	 33.02   	 681.58		  8.93   	 116.99		
-34.79   	 -5.19   	 35.75   	 742.62		  9.40   	 132.25		
-33.87   	  1.53   	 38.72   	 793.49		  9.93   	 147.51		
-34.48   	  7.93   	 41.89   	 829.09		 10.52   	 162.77		
-36.62   	 10.68   	 45.21   	 839.26		 11.17   	 167.85		
-39.37   	 10.07   	 48.57   	 834.18		 11.84   	 172.94		
-40.59   	  8.85   	 51.90   	 793.49		 12.53   	 178.03		
-38.45   	  9.16   	 55.08   	 727.36		 13.25   	 178.03		
-33.87   	 10.38   	 57.99   	 630.72		 13.96   	 178.03		
-29.91   	 11.60   	 60.51   	 523.90		 14.67   	 178.03		
-27.77   	 11.90   	 62.60   	 412.00		 15.38   	 167.85		
-27.47   	 11.60   	 64.25   	 305.19		 16.05   	 152.59		
-27.77   	 11.60   	 65.47   	 213.63		 16.66   	 147.51		
-27.47   	 13.12   	 66.33   	 147.51		 17.25   	 122.07		
-24.72   	 15.56   	 66.92   	 101.73		 17.74   	 111.90		
-20.45   	 18.01   	 67.32   	  81.38		 18.19   	  91.56		
-15.87   	 19.23   	 67.65   	  71.21		 18.56   	  71.21		
-13.73   	 19.23   	 67.93   	  81.38		 18.84   	  55.95		
-14.65   	 19.23   	 68.26   	  91.56		 19.06   	  40.69		
-19.84   	 19.23   	 68.63   	 111.90		 19.23   	  20.35		
-26.55   	 18.92   	 69.07   	 127.16		 19.31   	  15.26		
-30.52   	 19.23   	 69.58   	 157.68		 19.37   	   5.09		
-29.60   	 19.53   	 70.21   	 183.11		 19.39   	   0.00		
-24.41   	 20.75   	 70.95   	 208.54		 19.39   	  10.17		
-17.70   	 22.89   	 71.78   	 244.15		 19.43   	  15.26		
-13.12   	 25.33   	 72.76   	 259.41		 19.49   	  25.43		
-11.90   	 26.86   	 73.79   	 269.58		 19.59   	  35.61		
-14.04   	 27.47   	 74.87   	 269.58		 19.74   	  40.69		
-16.78   	 26.86   	 75.95   	 244.15		 19.90   	  50.86		
-17.70   	 26.55   	 76.93   	 208.54		 20.10   	  45.78		
-15.26   	 27.77   	 77.76   	 147.51		 20.28   	  45.78		
-10.68   	 31.13   	 78.35   	  91.56		 20.47   	  35.61		
 -7.02   	 35.71   	 78.72   	  50.86		 20.61   	  30.52		
 -6.10   	 39.67   	 78.92   	  20.35		 20.73   	  15.26		
 -7.93   	 41.81   	 79.00   	  25.43		 20.79   	  10.17		
 -9.46   	 42.72   	 79.10   	  76.30		 20.83   	   0.00		
 -7.32   	 43.64   	 79.41   	 152.59		 20.83   	   0.00		
 -1.53   	 45.17   	 80.02   	 264.50		 20.83   	  -5.09		
  5.80   	 47.91   	 81.08   	 371.31		 20.81   	   0.00		
 11.60   	 51.57   	 82.56   	 457.78		 20.81   	   5.09		
 15.26   	 55.54   	 84.39   	 503.56		 20.83   	   5.09		
 17.09   	 59.51   	 86.41   	 503.56		 20.85   	   5.09		
 18.31   	 63.17   	 88.42   	 442.52		 20.87   	  10.17		
 20.45   	 66.53   	 90.19   	 340.79		 20.92   	  10.17		
 23.80   	 69.89   	 91.56   	 228.89		 20.96   	  10.17		
 28.38   	 73.85   	 92.47   	 106.82		 21.00   	  10.17		
 32.35   	 78.74   	 92.90   	   5.09		 21.04(S)	   0.00		
 35.10   	 83.31   	 92.92   	 -66.12		 21.04   	   0.00		
 36.32   	 87.28   	 92.65   	-101.73		 21.04   	   0.00		
 36.93   	 90.03   	 92.25   	 -96.64		 21.04   	  -5.09		
 38.45   	 91.55   	 91.86   	 -55.95		 21.02   	 -10.17		
 42.42   	 92.77   	 91.64   	  -5.09		 20.98   	 -10.17		
 49.13   	 93.99   	 91.62   	  61.04		 20.94   	 -10.17		
 56.76   	 96.13   	 91.86   	 111.90		 20.90   	 -15.26		
 63.78   	 99.18   	 92.31   	 147.51		 20.83   	 -15.26		
 70.50   	103.15   	 92.90   	 167.85		 20.77   	 -15.26		
 77.51   	106.20   	 93.57   	 162.77		 20.71   	 -20.35		
 85.75   	107.73   	 94.22   	 142.42		 20.63   	 -20.35		
 92.77   	107.73   	 94.79   	 116.99		 20.55   	 -20.35		
 94.91   	106.81   	 95.26   	  81.38		 20.47   	 -20.35		
 92.16   	106.51   	 95.58   	  50.86		 20.39   	 -15.26		
 88.50   	107.12   	 95.79   	  30.52		 20.33   	 -15.26		
 89.11   	107.73   	 95.91   	  10.17		 20.26   	 -10.17		
 97.96   	107.12   	 95.95   	  10.17		 20.22   	 -10.17		
112.30   	104.98   	 95.99   	  10.17		 20.18   	 -15.26		
125.43   	101.32   	 96.03   	  25.43		 20.12   	 -10.17		
132.45   	 96.74   	 96.13   	  35.61		 20.08   	 -15.26		
133.06   	 91.86   	 96.28   	  45.78		 20.02   	 -15.26		
131.23   	 86.67   	 96.46   	  61.04		 19.96   	 -15.26		
129.09   	 80.87   	 96.70   	  66.12		 19.90   	 -25.43		
127.26   	 75.38   	 96.97   	  61.04		 19.80   	 -25.43		
124.21   	 69.27   	 97.21   	  45.78		 19.69   	 -35.61		
118.10   	 63.17   	 97.40   	  25.43		 19.55   	 -35.61		
108.64   	 56.15   	 97.50(S)	 -15.26		 19.41   	 -40.69		
 97.05   	 48.83   	 97.44   	 -50.86		 19.25   	 -45.78		
 85.14   	 42.11   	 97.23   	 -96.64		 19.06   	 -50.86		
 73.85   	 36.93   	 96.85   	-137.33		 18.86   	 -55.95		
 63.17   	 32.04   	 96.30   	-178.03		 18.64   	 -66.12		
 51.57   	 26.55   	 95.58   	-203.46		 18.37   	 -71.21		
 37.54   	 19.84   	 94.77   	-213.63		 18.09   	 -76.30		
 21.67   	 12.21   	 93.92   	-223.80		 17.78   	 -86.47		
  7.93   	  6.10   	 93.02   	-218.72		 17.44   	 -86.47		
 -0.31   	  2.14   	 92.15   	-213.63		 17.09   	-101.73		
 -3.97   	  0.92   	 91.29   	-198.37		 16.68   	-101.73		
 -7.63   	  1.22   	 90.50   	-188.20		 16.28   	-111.90		
-14.65   	  1.22   	 89.75   	-167.85		 15.83   	-106.82		
-23.80   	 -0.61   	 89.07   	-152.59		 15.40   	-116.99		
-30.52   	 -4.27   	 88.46   	-137.33		 14.93   	-111.90		
-32.04   	-10.07   	 87.91   	-127.16		 14.49   	-111.90		
-29.30   	-15.56   	 87.41   	-127.16		 14.04   	-106.82		
-27.47   	-18.92   	 86.90   	-142.42		 13.61   	-106.82		
-29.30   	-19.23   	 86.33   	-157.68		 13.18   	-106.82		
-33.26   	-17.70   	 85.70   	-172.94		 12.76   	-101.73		
-35.40   	-16.78   	 85.00   	-188.20		 12.35   	-106.82		
-33.87   	-17.70   	 84.25   	-198.37		 11.92   	-106.82		
-29.60   	-20.45   	 83.46   	-213.63		 11.50   	-101.73		
-25.33   	-22.58   	 82.60   	-228.89		 11.09   	-106.82		
-24.11   	-21.97   	 81.69   	-259.41		 10.66   	-101.73		
-27.47   	-19.53   	 80.65   	-315.36		 10.25   	-106.82		
-34.48   	-17.40   	 79.39   	-386.57		  9.83   	 -96.64		
-43.33   	-17.40   	 77.84   	-457.78		  9.44   	 -96.64		
-50.96   	-19.84   	 76.01   	-544.25		  9.05   	 -91.56		
-55.24   	-22.58   	 73.83   	-610.37		  8.69   	 -81.38		
-54.93   	-23.50   	 71.39   	-666.32		  8.36   	 -81.38		
-50.96   	-21.67   	 68.73   	-691.76		  8.04   	 -71.21		
-46.08   	-18.92   	 65.96   	-696.84		  7.75   	 -71.21		
-41.50   	-17.40   	 63.17   	-676.50		  7.47   	 -61.04		
-38.45   	-18.01   	 60.47   	-635.81		  7.22   	 -61.04		
-37.23   	-19.23   	 57.92   	-590.03		  6.98   	 -55.95		
-38.15   	-19.84   	 55.56   	-539.16		  6.75   	 -50.86		
-38.45   	-18.31   	 53.41   	-493.39		  6.55   	 -50.86		
-36.32   	-15.26   	 51.43   	-452.69		  6.35   	 -45.78		
-32.04   	-12.21   	 49.62   	-432.35		  6.16   	 -40.69		
-27.16   	 -9.46   	 47.89   	-422.18		  6.00   	 -45.78		
-25.33   	 -7.63   	 46.21   	-417.09		  5.82   	 -35.61		
-28.69   	 -7.32   	 44.54   	-432.35		  5.68   	 -35.61		
-35.10   	 -8.54   	 42.81   	-437.43		  5.53   	 -35.61		
-39.98   	-10.99   	 41.06   	-457.78		  5.39   	 -30.52		
-39.67   	-13.73   	 39.23   	-462.87		  5.27   	 -25.43		
-35.71   	-14.95   	 37.38   	-478.13		  5.17   	 -20.35		
-31.74   	-13.73   	 35.46   	-473.04		  5.09   	 -20.35		
-30.82   	-11.60   	 33.57   	-473.04		  5.01   	 -20.35		
-32.96   	-10.38   	 31.68   	-457.78		  4.92   	 -15.26		
-36.01   	-10.38   	 29.85   	-442.52		  4.86   	 -10.17		
-36.93   	-10.68   	 28.08   	-422.18		  4.82   	 -10.17		
-35.71   	-10.38   	 26.39   	-401.83		  4.78   	 -10.17		
-33.87   	 -9.16   	 24.78   	-371.31		  4.74   	  -5.09		
-34.18   	 -7.63   	 23.30   	-340.79		  4.72   	  -5.09		
-36.01   	 -7.02   	 21.93   	-315.36		  4.70(D)	   0.00		
-38.45   	 -6.71   	 20.67   	-274.67		  4.70   	   0.00		
-39.98   	 -7.02   	 19.57   	-244.15		  4.70   	   5.09		
-39.37   	 -7.02   	 18.60   	-208.54		  4.72   	   0.00		
-37.54   	 -6.71   	 17.76   	-167.85		  4.72   	   5.09		
-35.71   	 -5.80   	 17.09   	-132.25		  4.74   	   5.09		
-35.71   	 -5.49   	 16.56   	 -96.64		  4.76   	  10.17		
-37.23   	 -6.10   	 16.17   	 -66.12		  4.80   	   5.09		
-39.67   	 -7.93   	 15.91   	 -35.61		  4.82   	   5.09		
-42.11   	 -9.77   	 15.77   	 -15.26		  4.84   	  10.17		
-43.03   	-11.29   	 15.71   	   0.00		  4.88   	   5.09		
-43.03   	-12.21   	 15.71   	  15.26		  4.90   	  10.17		
-42.11   	-12.21   	 15.77   	  15.26		  4.94   	  10.17		
-40.89   	-11.90   	 15.83   	  25.43		  4.98   	  10.17		
-39.06   	-12.21   	 15.93   	  25.43		  5.03   	   5.09		
-36.32   	-13.43   	 16.03   	  20.35		  5.05   	  10.17		
-33.87   	-14.04   	 16.11   	  15.26		  5.09   	  10.17		
-33.87   	-14.04   	 16.17   	  10.17		  5.13   	  10.17		
-37.23   	-13.12   	 16.22   	   0.00		  5.17   	  10.17		
-41.50   	-10.68   	 16.22   	 -10.17		  5.21   	   5.09		
-44.25   	 -8.24   	 16.17   	 -15.26		  5.23   	   5.09		
-42.42   	 -6.10   	 16.11   	 -30.52		  5.25   	  10.17		
-37.54   	 -4.58   	 15.99   	 -40.69		  5.29   	   5.09		
-33.87   	 -4.27   	 15.83   	 -50.86		  5.31   	   0.00		
-35.10   	 -4.58   	 15.63   	 -55.95		  5.31   	   5.09		
-39.67   	 -5.80   	 15.40   	 -61.04		  5.33   	   5.09		
-43.64   	 -7.02   	 15.16   	 -66.12		  5.35   	   5.09		
-44.56   	 -8.54   	 14.89   	 -66.12		  5.37   	   5.09		
-41.81   	 -9.77   	 14.63   	 -61.04		  5.39   	   0.00		
-37.54   	-10.38   	 14.38   	 -55.95		  5.39   	   5.09		
-34.18   	 -9.77   	 14.16   	 -55.95		  5.41   	   5.09		
-33.57   	 -8.54   	 13.94   	 -50.86		  5.43   	   0.00		
-35.10   	 -6.71   	 13.73   	 -40.69		  5.43   	   5.09		
-37.23   	 -5.19   	 13.57   	 -40.69		  5.45   	   5.09		
-39.37   	 -4.27   	 13.41   	  N/A		  5.47   	  N/A		
