  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -7.63   	-33.57   	 19.47   	 -15.26		 16.66   	   0.00		
 -7.93   	-32.04   	 19.41   	 -15.26		 16.66   	   0.00		
 -7.32   	-31.43   	 19.35   	 -10.17		 16.66   	   5.09		
 -6.41   	-31.74   	 19.31   	 -10.17		 16.68   	   0.00		
 -5.80   	-33.26   	 19.27   	 -10.17		 16.68   	   0.00		
 -4.88   	-35.40   	 19.23   	 -10.17		 16.68   	   5.09		
 -4.27   	-38.45   	 19.19   	  -5.09		 16.70   	   5.09		
 -3.97   	-42.42   	 19.17   	 -10.17		 16.72   	   5.09		
 -3.97   	-46.69   	 19.13   	  -5.09		 16.74   	   0.00		
 -4.27   	-50.96   	 19.10   	  -5.09		 16.74   	   5.09		
 -4.27   	-53.71   	 19.08   	  -5.09		 16.76   	   0.00		
 -3.97   	-54.93   	 19.06   	 -10.17		 16.76   	   0.00		
 -3.36   	-54.02   	 19.02   	  -5.09		 16.76   	   0.00		
 -2.44   	-52.19   	 19.00   	  -5.09		 16.76   	  -5.09		
 -2.14   	-49.44   	 18.98   	  -5.09		 16.74   	   0.00		
 -1.83   	-46.69   	 18.96   	  -5.09		 16.74   	  -5.09		
 -2.44   	-44.86   	 18.94   	   0.00		 16.72   	  -5.09		
 -4.27   	-43.64   	 18.94   	   0.00		 16.70   	  -5.09		
 -7.02   	-41.81   	 18.94   	   0.00		 16.68   	   0.00		
-10.68   	-38.15   	 18.94   	   0.00		 16.68   	  -5.09		
-13.73   	-32.35   	 18.94   	  -5.09		 16.66   	   0.00		
-15.56   	-25.33   	 18.92   	   0.00		 16.66   	  -5.09		
-15.87   	-18.31   	 18.92   	   0.00		 16.64   	   0.00		
-14.95   	-11.90   	 18.92   	  -5.09		 16.64   	  -5.09		
-12.51   	 -6.71   	 18.90   	   0.00		 16.62   	   0.00		
 -9.77   	 -2.75   	 18.90   	  -5.09		 16.62   	   0.00		
 -7.02   	 -1.53   	 18.88   	   5.09		 16.62   	   0.00		
 -5.80   	 -3.97   	 18.90   	   0.00		 16.62   	  -5.09		
 -5.80   	 -8.54   	 18.90   	   0.00		 16.60   	   0.00		
 -6.71   	-13.12   	 18.90   	   0.00		 16.60   	  -5.09		
 -7.63   	-15.26   	 18.90   	   5.09		 16.58   	   0.00		
 -7.63   	-14.04   	 18.92   	   0.00		 16.58   	  -5.09		
 -6.41   	-11.29   	 18.92   	   0.00		 16.56   	 -10.17		
 -5.49   	 -8.85   	 18.92   	   0.00		 16.52   	  -5.09		
 -4.88   	 -8.24   	 18.92   	   5.09		 16.50   	 -10.17		
 -4.88   	-10.07   	 18.94   	   0.00		 16.46   	  -5.09		
 -5.19   	-13.73   	 18.94   	   0.00		 16.44   	 -10.17		
 -5.19   	-18.31   	 18.94   	   5.09		 16.40   	  -5.09		
 -5.19   	-21.97   	 18.96   	   5.09		 16.38   	 -10.17		
 -5.80   	-24.11   	 18.98   	   5.09		 16.34   	  -5.09		
 -6.10   	-24.72   	 19.00   	   5.09		 16.32   	  -5.09		
 -6.41   	-24.11   	 19.02   	   0.00		 16.30   	  -5.09		
 -6.41   	-23.50   	 19.02   	   5.09		 16.28   	  -5.09		
 -6.10   	-23.80   	 19.04   	   5.09		 16.26   	   0.00		
 -5.19   	-25.33   	 19.06   	   5.09		 16.26   	  -5.09		
 -3.97   	-28.38   	 19.08   	   5.09		 16.24   	   0.00		
 -2.75   	-33.57   	 19.10   	   0.00		 16.24   	   0.00		
 -2.14   	-40.89   	 19.10   	   5.09		 16.24   	   0.00		
 -2.75   	-49.74   	 19.13   	   5.09		 16.24   	   0.00		
 -3.97   	-58.90   	 19.15   	   5.09		 16.24   	   0.00		
 -5.19   	-65.61   	 19.17   	   5.09		 16.24   	   0.00		
 -6.41   	-68.97   	 19.19   	   5.09		 16.24   	   5.09		
 -7.32   	-68.05   	 19.21   	   0.00		 16.26   	   0.00		
 -8.54   	-65.31   	 19.21   	   5.09		 16.26   	   0.00		
 -9.77   	-62.87   	 19.23   	   0.00		 16.26   	   5.09		
-10.68   	-62.26   	 19.23   	   5.09		 16.28   	   0.00		
-10.99   	-62.87   	 19.25   	   0.00		 16.28   	   5.09		
-10.99   	-62.56   	 19.25   	   0.00		 16.30   	   5.09		
-11.90   	-59.20   	 19.25   	   0.00		 16.32   	   5.09		
-14.04   	-52.49   	 19.25   	   5.09		 16.34   	  10.17		
-16.78   	-43.95   	 19.27   	   0.00		 16.38   	   5.09		
-18.31   	-35.71   	 19.27   	   0.00		 16.40   	   5.09		
-18.62   	-29.91   	 19.27   	   0.00		 16.42   	  10.17		
-17.70   	-26.25   	 19.27   	   0.00		 16.46   	   5.09		
-16.78   	-23.50   	 19.27   	   5.09		 16.48   	  10.17		
-16.78   	-21.06   	 19.29   	   0.00		 16.52   	   5.09		
-16.78   	-18.92   	 19.29   	   0.00		 16.54   	   5.09		
-17.09   	-17.40   	 19.29   	   5.09		 16.56   	   5.09		
-17.09   	-16.48   	 19.31   	   0.00		 16.58   	   0.00		
-15.87   	-15.87   	 19.31   	   0.00		 16.58   	   5.09		
-14.04   	-15.26   	 19.31   	   5.09		 16.60   	   0.00		
-11.90   	-13.73   	 19.33   	   5.09		 16.60   	   0.00		
-10.68   	-12.51   	 19.35   	   0.00		 16.60   	   0.00		
-11.29   	-13.12   	 19.35   	   5.09		 16.60   	   0.00		
-14.95   	-18.62   	 19.37   	   0.00		 16.60   	   0.00		
-20.45   	-33.26   	 19.37   	   0.00		 16.60   	   0.00		
-23.80   	-58.59   	 19.37   	   0.00		 16.60   	  -5.09		
-20.75   	-83.92   	 19.37   	  -5.09		 16.58   	   0.00		
 -7.63   	-82.09   	 19.35   	   0.00		 16.58   	  -5.09		
 15.87   	-13.43   	 19.35(E)	   5.09		 16.56   	   0.00		
 46.39   	155.03   	 19.37   	   0.00		 16.56   	  -5.09		
 79.04   	427.55   	 19.37   	   5.09		 16.54   	   0.00		
106.51   	760.50   	 19.39   	   5.09		 16.54   	   0.00		
121.15   	1069.03   	 19.41   	  30.52		 16.54   	   5.09		
 86.06   	1273.80(R)	 19.53   	  20.35		 16.56   	  10.17		
 39.06   	1111.15   	 19.61   	  35.61		 16.60   	  10.17		
 -8.85   	833.74   	 19.76   	  40.69		 16.64   	  15.26		
-39.67   	533.14   	 19.92   	  61.04		 16.70   	  20.35		
-43.64   	282.90   	 20.16   	  81.38		 16.79   	  25.43		
-25.63   	115.36   	 20.49   	 101.73		 16.89   	  30.52		
 -2.44   	 21.67   	 20.90   	 132.25		 17.01   	  45.78		
 10.99   	-25.63   	 21.42   	 167.85		 17.19   	  50.86		
 10.38   	-52.49   	 22.10   	 208.54		 17.40   	  71.21		
  2.44   	-71.41   	 22.93   	 254.32		 17.68   	  81.38		
 -5.19   	-85.75   	 23.95   	 305.19		 18.01   	 101.73		
 -8.54   	-95.83   	 25.17   	 361.14		 18.41   	 116.99		
 -8.85   	-102.84   	 26.61   	 417.09		 18.88   	 127.16		
 -8.85   	-108.03   	 28.28   	 473.04		 19.39   	 142.42		
 -9.77   	-110.78   	 30.17   	 523.90		 19.96   	 152.59		
-11.29   	-110.78   	 32.27   	 579.86		 20.57   	 152.59		
-12.82   	-108.03   	 34.59   	 620.55		 21.18   	 152.59		
-14.65   	-104.06   	 37.07   	 651.07		 21.79   	 152.59		
-16.78   	-101.01   	 39.67   	 671.41		 22.40   	 152.59		
-19.23   	-99.79   	 42.36   	 671.41		 23.01   	 142.42		
-21.06   	-100.71   	 45.05   	 666.32		 23.58   	 142.42		
-21.97   	-101.93   	 47.71   	 645.98		 24.15   	 132.25		
-22.28   	-102.23   	 50.29   	 615.46		 24.68   	 127.16		
-21.97   	-101.32   	 52.76   	 579.86		 25.19   	 116.99		
-21.06   	-100.10   	 55.08   	 534.08		 25.66   	 111.90		
-20.14   	-99.49   	 57.21   	 498.47		 26.10   	 106.82		
-19.84   	-100.40   	 59.21   	 462.87		 26.53   	  91.56		
-19.84   	-102.54   	 61.06   	 432.35		 26.90   	  86.47		
-20.75   	-104.98   	 62.79   	 406.92		 27.24   	  81.38		
-21.36   	-107.73   	 64.41   	 386.57		 27.57   	  66.12		
-21.06   	-110.17   	 65.96   	 371.31		 27.83   	  61.04		
-20.14   	-112.92   	 67.45   	 356.05		 28.08   	  55.95		
-19.23   	-116.58   	 68.87   	 330.62		 28.30   	  55.95		
-18.62   	-121.15   	 70.19   	 310.27		 28.52   	  45.78		
-19.23   	-126.34   	 71.43   	 279.75		 28.71   	  45.78		
-20.75   	-130.00   	 72.55   	 254.32		 28.89   	  45.78		
-22.28   	-131.84   	 73.57   	 223.80		 29.07   	  45.78		
-23.50   	-132.45   	 74.47   	 198.37		 29.26   	  40.69		
-24.11   	-133.06   	 75.26   	 183.11		 29.42   	  40.69		
-23.80   	-133.97   	 75.99   	 172.94		 29.58   	  35.61		
-22.28   	-135.19   	 76.68   	 172.94		 29.73   	  40.69		
-20.75   	-136.72   	 77.38   	 167.85		 29.89   	  35.61		
-20.14   	-137.33   	 78.05   	 172.94		 30.03   	  40.69		
-21.06   	-136.72   	 78.74   	 167.85		 30.19   	  40.69		
-22.58   	-134.89   	 79.41   	 167.85		 30.36   	  45.78		
-23.50   	-131.84   	 80.08   	 157.68		 30.54   	  45.78		
-23.19   	-127.56   	 80.71   	 147.51		 30.72   	  45.78		
-22.28   	-122.38   	 81.30   	 142.42		 30.91   	  50.86		
-21.67   	-118.10   	 81.87   	 132.25		 31.11   	  45.78		
-22.28   	-115.97   	 82.40   	 127.16		 31.29   	  45.78		
-23.19   	-117.80   	 82.91   	 132.25		 31.47   	  40.69		
-23.19   	-122.68   	 83.44   	 132.25		 31.64   	  40.69		
-21.06   	-128.48   	 83.97   	 137.33		 31.80   	  35.61		
-17.40   	-132.45   	 84.52   	 137.33		 31.94   	  35.61		
-12.51   	-132.45   	 85.07   	 142.42		 32.09   	  35.61		
 -8.54   	-129.09   	 85.64   	 137.33		 32.23   	  30.52		
 -6.10   	-124.51   	 86.18   	 132.25		 32.35   	  30.52		
 -4.88   	-121.46   	 86.71   	 132.25		 32.47   	  30.52		
 -3.97   	-120.54   	 87.24   	 116.99		 32.59   	  25.43		
 -3.05   	-120.85   	 87.71   	 116.99		 32.70   	  25.43		
 -1.83   	-120.54   	 88.18   	 111.90		 32.80   	  20.35		
 -0.92   	-119.02   	 88.63   	 106.82		 32.88   	  25.43		
 -0.61   	-116.27   	 89.05   	 101.73		 32.98   	  15.26		
 -0.61   	-113.22   	 89.46   	 106.82		 33.04   	  15.26		
  0.92   	-109.86   	 89.89   	 111.90		 33.10   	  15.26		
  5.19   	-105.29   	 90.34   	 106.82		 33.16   	  10.17		
 10.99   	-99.49   	 90.76   	 111.90		 33.20   	  10.17		
 17.09   	-92.77   	 91.21   	 111.90		 33.25   	   5.09		
 21.97   	-86.98   	 91.66   	 106.82		 33.27   	   5.09		
 25.94   	-82.70   	 92.09   	 101.73		 33.29   	   5.09		
 29.60   	-79.65   	 92.49   	  96.64		 33.31   	   0.00		
 33.57   	-76.60   	 92.88   	  86.47		 33.31   	   0.00		
 37.23   	-72.02   	 93.22   	  81.38		 33.31   	   0.00		
 39.37   	-65.31   	 93.55   	  71.21		 33.31   	  -5.09		
 39.06   	-57.68   	 93.83   	  66.12		 33.29   	   0.00		
 36.62   	-50.05   	 94.10   	  55.95		 33.29   	 -10.17		
 32.65   	-43.33   	 94.32   	  55.95		 33.25   	  -5.09		
 28.38   	-38.76   	 94.55   	  45.78		 33.22   	  -5.09		
 24.72   	-36.01   	 94.73   	  45.78		 33.20   	 -10.17		
 20.75   	-35.10   	 94.91   	  45.78		 33.16   	 -10.17		
 16.78   	-35.40   	 95.10   	  35.61		 33.12   	 -15.26		
 12.21   	-35.71   	 95.24   	  25.43		 33.06   	 -10.17		
  7.63   	-34.48   	 95.34   	  25.43		 33.02   	 -15.26		
  4.58   	-32.04   	 95.44   	  15.26		 32.96   	 -20.35		
  2.75   	-28.99   	 95.50   	  10.17		 32.88   	 -20.35		
  1.83   	-25.02   	 95.54   	   0.00		 32.80   	 -20.35		
  0.61   	-21.36   	 95.54   	 -10.17		 32.72   	 -30.52		
 -2.44   	-18.31   	 95.50   	 -15.26		 32.59   	 -30.52		
 -7.32   	-16.17   	 95.44   	 -30.52		 32.47   	 -40.69		
-12.21   	-14.95   	 95.32   	 -40.69		 32.31   	 -40.69		
-16.17   	-14.65   	 95.16   	 -55.95		 32.15   	 -50.86		
-18.01   	-15.26   	 94.93   	 -76.30		 31.94   	 -55.95		
-18.31   	-17.09   	 94.63   	 -91.56		 31.72   	 -61.04		
-17.70   	-20.14   	 94.26   	-116.99		 31.47   	 -66.12		
-15.87   	-24.72   	 93.79   	-142.42		 31.21   	 -76.30		
-13.43   	-29.30   	 93.22   	-162.77		 30.91   	 -81.38		
-10.38   	-32.35   	 92.57   	-193.29		 30.58   	 -86.47		
 -7.63   	-31.43   	 91.80   	-228.89		 30.23   	 -91.56		
 -5.19   	-25.94   	 90.88   	-259.41		 29.87   	 -96.64		
 -3.97   	-16.78   	 89.85   	-305.19		 29.48   	-101.73		
 -3.05   	 -6.71   	 88.63   	-350.97		 29.07   	-111.90		
 -2.44   	  0.61   	 87.22   	-401.83		 28.63   	-111.90		
 -0.92   	  3.97   	 85.62   	-467.95		 28.18   	-116.99		
  0.61   	  3.97   	 83.74   	-518.82		 27.71   	-127.16		
  2.44   	  2.14   	 81.67   	-584.94		 27.20   	-137.33		
  3.05   	  0.92   	 79.33   	-630.72		 26.65   	-152.59		
  3.05   	  0.61   	 76.81   	-676.50		 26.04   	-167.85		
  2.44   	  1.22   	 74.10   	-712.10		 25.37   	-183.11		
  1.83   	  1.22   	 71.25   	-732.45		 24.64   	-203.46		
  1.83   	  0.92   	 68.32   	-742.62		 23.82   	-213.63		
  2.75   	  0.31   	 65.35   	-742.62		 22.97   	-228.89		
  4.27   	  0.00   	 62.38   	-732.45		 22.05   	-233.98		
  5.49   	  0.00   	 59.45   	-712.10		 21.12   	-233.98		
  6.10   	  0.31   	 56.60   	-696.84		 20.18   	-233.98		
  4.88   	  0.31   	 53.81   	  N/A		 19.25   	  N/A		
