  I     	  II     	  LVp     	  LVp'		  FA     	  FA'		
-65.61   	-48.83   	 -4.42   	  45.78		 76.87   	 284.84		
-71.41   	-47.91   	 -4.23   	  86.47		 78.01   	 264.50		
-77.51   	-48.22   	 -3.89   	 122.07		 79.06   	 244.15		
-73.85   	-50.05   	 -3.40   	 137.33		 80.04   	 233.98		
-63.17   	-51.88   	 -2.85   	 116.99		 80.98   	 218.72		
-54.32   	-53.10   	 -2.38   	  76.30		 81.85   	 208.54		
-53.10   	-53.41   	 -2.08   	  10.17		 82.69   	 208.54		
-57.07   	-53.71   	 -2.03   	 -71.21		 83.52   	 208.54		
-61.34   	-55.24   	 -2.32   	-157.68		 84.35   	 223.80		
-62.87   	-56.46   	 -2.95   	-233.98		 85.25   	 249.24		
-61.34   	-55.85   	 -3.89   	-305.19		 86.25   	 289.93		
-57.37   	-50.96   	 -5.11   	-356.05		 87.41   	 330.62		
-53.10   	-43.03   	 -6.53   	-391.66		 88.73   	 381.48		
-50.35   	-34.48   	 -8.10   	-417.09		 90.25   	 427.26		
-50.05   	-28.99   	 -9.77   	-437.43		 91.96   	 473.04		
-51.88   	-28.08   	-11.52   	-432.35		 93.86   	 493.39		
-53.71   	-28.99   	-13.25   	-417.09		 95.83   	 503.56		
-54.93   	-25.94   	-14.91   	-386.57		 97.84   	 498.47		
-57.98   	-11.90   	-16.46   	-345.88		 99.84   	 498.47		
-66.53   	 16.78   	-17.84   	-300.10		101.83   	 478.13		
-83.01   	 59.20   	-19.04   	-249.24		103.74   	 467.95		
-96.13   	109.56   	-20.04   	-188.20		105.62   	 457.78		
-79.65   	161.13   	-20.79   	-127.16		107.45   	 442.52		
 -6.41   	209.66   	-21.30   	 -71.21		109.22   	 442.52		
131.84   	252.38   	-21.59   	 -15.26		110.99   	 442.52		
305.79   	274.96   	-21.65   	  40.69		112.76   	 447.61		
458.68   	243.53   	-21.49   	  86.47		114.55   	 462.87		
539.86   	125.43   	-21.14   	 132.25		116.40   	 478.13		
537.41   	-74.77   	-20.61   	 183.11		118.31   	 493.39		
476.07   	-304.26   	-19.88   	 228.89		120.28   	 498.47		
389.40   	-483.40   	-18.96   	 249.24		122.28   	 503.56		
300.90   	-563.66   	-17.97   	 228.89		124.29   	 498.47		
219.12   	-567.63   	-17.05   	 178.03		126.29   	 493.39		
146.18   	-567.63   	-16.34   	  96.64		128.26   	 493.39		
 92.77   	-613.40   	-15.95   	  10.17		130.23   	 503.56		
 71.41   	-688.48   	-15.91   	 -76.30		132.25   	 503.56		
 82.09   	-729.68(R)	-16.22   	-147.51		134.26   	 523.90		
108.34   	-684.20   	-16.81   	-213.63		136.36   	 534.08		
122.99   	-554.50   	-17.66   	-264.50		138.49   	 554.42		
106.51   	-390.63   	-18.72   	-315.36		140.71   	 569.68		
 58.59   	-247.19   	-19.98   	-345.88		142.99   	 569.68		
 -4.27   	-149.84   	-21.36   	-361.14		145.27   	 569.68		
-54.02   	-94.91   	-22.81   	-356.05		147.55   	 559.51		
-70.50   	-67.44   	-24.23   	-320.45		149.79   	 544.25		
-56.46   	-52.80   	-25.51   	-254.32		151.96   	 518.82		
-32.35   	-41.81   	-26.53   	-147.51		154.04   	 493.39		
-17.09   	-29.30   	-27.12   	  20.35		156.01   	 457.78		
-17.40   	-16.17   	-27.04   	 249.24		157.84   	 417.09		
-27.47   	 -6.10   	-26.04   	 549.34		159.51   	 366.22		
-37.54   	 -1.83   	-23.85   	 915.56		160.98   	 320.45		
-43.64   	 -3.05   	-20.18   	1297.04		162.26   	 289.93		
-47.91   	 -4.88   	-14.99   	1658.18		163.42   	 264.50		
-51.27   	 -3.36   	 -8.36   	1958.28		164.48   	 259.41		
-52.19   	  0.92   	 -0.53   	2182.09		165.51   	 249.24		
-49.44   	  6.41   	  8.20   	2304.16		166.51   	 228.89		
-44.56   	 11.29   	 17.42   	2339.77		167.43   	 208.54		
-39.98   	 14.34   	 26.78   	2293.99		168.26   	 183.11		
-36.62   	 14.65   	 35.95   	2177.00		168.99   	 162.77		
-33.57   	 12.82   	 44.66   	2034.58		169.64   	 147.51		
-30.52   	 10.38   	 52.80   	1887.07		170.23   	 157.68		
-28.99   	  8.54   	 60.35   	1744.65		170.86   	 188.20		
-30.21   	  7.63   	 67.32   	1622.58		171.62   	 233.98		
-33.87   	  6.10   	 73.81   	1490.33		172.55   	 289.93		
-38.76   	  4.27   	 79.78   	1327.56		173.71   	 340.79		
-42.11   	  3.05   	 85.09   	1113.93		175.08   	 366.22		
-41.81   	  4.88   	 89.54   	 864.70		176.54   	 361.14		
-38.15   	  9.16   	 93.00   	 569.68		177.99   	 330.62		
-30.21   	 13.73   	 95.28   	 274.67		179.31   	 269.58		
-18.01   	 16.17   	 96.38   	 -20.35		180.39   	 203.46		
 -5.19   	 14.95   	 96.30   	-254.32		181.20   	 127.16		
  0.92   	 11.60   	 95.28   	-422.18		181.71   	  55.95		
 -3.97   	  9.46   	 93.59   	-508.65		181.93   	 -10.17		
-19.84   	  8.85   	 91.56   	-513.73		181.89   	 -50.86		
-39.37   	  9.46   	 89.50   	-422.18		181.69   	 -71.21		
-50.05   	 11.29   	 87.81   	-254.32		181.40   	 -61.04		
-44.56   	 13.73   	 86.80   	 -15.26		181.16   	 -25.43		
-26.25   	 16.78   	 86.73   	 279.75		181.06   	   5.09		
 -6.41   	 20.14   	 87.85   	 579.86		181.08   	  35.61		
  4.27   	 21.36   	 90.17   	 854.52		181.22   	  45.78		
  3.97   	 19.84   	 93.59   	1063.07		181.40   	  55.95		
 -2.44   	 16.17   	 97.84   	1195.32		181.63   	  45.78		
 -7.93   	 13.73   	102.62   	1266.53		181.81   	  30.52		
 -7.63   	 15.56   	107.69   	1266.53		181.93   	  15.26		
 -3.36   	 22.89   	112.76   	1200.40		181.99   	   0.00		
  3.05   	 32.04   	117.56   	1037.64		181.99   	   0.00		
  7.93   	 38.15   	121.71   	 762.97		181.99   	  25.43		
  9.16   	 37.84   	124.76   	 412.00		182.09   	  71.21		
  8.24   	 33.26   	126.41   	  45.78		182.38   	 137.33		
  9.77   	 29.60   	126.59   	-269.58		182.93   	 193.29		
 18.62   	 32.04   	125.51   	-457.78		183.70   	 218.72		
 34.79   	 40.59   	123.68   	-478.13		184.58   	 203.46		
 48.22   	 50.66   	121.77   	-376.40		185.39   	 152.59		
 49.13   	 57.37   	120.26   	-239.06		186.00   	  91.56		
 32.04   	 59.51   	119.31   	-152.59		186.37   	  66.12		
  3.36   	 60.42   	118.70   	-162.77		186.63   	  81.38		
-20.14   	 63.78   	118.05   	-249.24		186.96   	 122.07		
-25.63   	 70.80   	117.05   	-381.48		187.45   	 162.77		
-11.60   	 79.65   	115.52   	-488.30		188.10   	 188.20		
 15.26   	 88.20   	113.57   	-523.90		188.85   	 183.11		
 43.33   	 93.38   	111.47   	-442.52		189.58   	 142.42		
 62.87   	 95.83   	109.70   	-239.06		190.15   	  71.21		
 69.89   	 97.35   	108.75   	  91.56		190.44   	  -5.09		
 68.05   	 99.79   	109.11   	 483.21		190.42   	 -96.64		
 63.78   	105.29   	111.05   	 879.96		190.03   	-183.11		
 63.48   	113.83   	114.57   	1205.49		189.30   	-259.41		
 69.89   	122.38   	119.39   	1429.29		188.26   	-330.62		
 81.18   	126.65   	125.11   	1515.76		186.94   	-396.74		
 92.47   	124.21   	131.17   	1464.90		185.35   	-452.69		
100.10   	117.80   	137.03   	1302.13		183.54   	-498.47		
104.98   	112.30   	142.24   	1052.90		181.55   	-544.25		
109.25   	112.30   	146.45   	 752.79		179.37   	-564.60		
114.14   	117.19   	149.46   	 462.87		177.11   	-590.03		
118.71   	122.99   	151.31   	 193.29		174.75   	-595.11		
122.68   	124.21   	152.08   	   0.00		172.37   	-605.29		
127.26   	120.85   	152.08   	-111.90		169.95   	-620.55		
135.19   	115.36   	151.64   	-137.33		167.47   	-630.72		
147.09   	112.00   	151.09   	 -96.64		164.94   	-656.15		
160.83   	111.08   	150.70   	   0.00		162.32   	-671.41		
171.51   	109.86   	150.70   	 106.82		159.63   	-686.67		
173.03   	104.37   	151.13   	 203.46		156.89   	-691.76		
163.57   	 93.99   	151.94   	 264.50		154.12   	-701.93		
147.40   	 82.09   	153.00   	 259.41		151.31   	-701.93		
132.45   	 74.16   	154.04   	 193.29		148.50   	-707.02		
123.60   	 71.41   	154.81   	  71.21		145.68   	-712.10		
115.97   	 70.80   	155.10   	-111.90		142.83   	-727.36		
100.40   	 67.75   	154.65   	-310.27		139.92   	-732.45		
 73.24   	 59.81   	153.41   	-523.90		136.99   	-727.36		
 43.03   	 49.13   	151.31   	-717.19		134.08   	-727.36		
 24.41   	 39.98   	148.44   	-859.61		131.17   	-707.02		
 24.41   	 35.40   	145.00   	-966.43		128.34   	-676.50		
 34.79   	 35.10   	141.14   	-1007.12		125.64   	-645.98		
 40.28   	 36.01   	137.11   	-1007.12		123.05   	-610.37		
 33.26   	 35.10   	133.08   	-956.25		120.61   	-574.77		
 16.78   	 30.21   	129.26   	-885.04		118.31   	-534.08		
  0.31   	 21.36   	125.72   	-798.57		116.17   	-508.65		
 -9.46   	 10.07   	122.52   	-707.02		114.14   	-478.13		
-15.26   	 -1.22   	119.69   	-630.72		112.23   	-457.78		
-23.50   	 -9.46   	117.17   	-564.60		110.40   	-437.43		
-35.10   	-12.82   	114.91   	-523.90		108.65   	-422.18		
-45.78   	-12.82   	112.82   	-493.39		106.96   	-412.00		
-51.57   	-11.29   	110.84   	-483.21		105.31   	-396.74		
-49.74   	 -9.46   	108.91   	-478.13		103.72   	-391.66		
-42.72   	 -7.02   	107.00   	-483.21		102.16   	-381.48		
-36.93   	 -4.27   	105.07   	-488.30		100.63   	-371.31		
-34.48   	 -0.61   	103.11   	-498.47		 99.15   	-361.14		
-32.65   	  2.14   	101.12   	-503.56		 97.70   	-345.88		
-28.08   	  2.14   	 99.10   	-503.56		 96.32   	-335.71		
-24.41   	 -0.61   	 97.09   	-503.56		 94.97   	-315.36		
-27.16   	 -3.97   	 95.08   	-488.30		 93.71   	-295.01		
-39.06   	 -5.80   	 93.12   	-467.95		 92.53   	-274.67		
-55.54   	 -4.58   	 91.25   	-442.52		 91.43   	-249.24		
-64.70   	 -0.92   	 89.48   	-406.92		 90.44   	-233.98		
-60.12   	  3.66   	 87.85   	-371.31		 89.50   	-213.63		
-48.52   	  6.41   	 86.37   	-330.62		 88.65   	-198.37		
-44.86   	  5.80   	 85.05   	-295.01		 87.85   	-183.11		
-57.07   	  2.44   	 83.87   	-259.41		 87.12   	-172.94		
-76.90   	 -1.22   	 82.83   	-239.06		 86.43   	-162.77		
-88.20   	 -3.05   	 81.87   	-213.63		 85.78   	-157.68		
-80.26   	 -2.44   	 81.02   	-198.37		 85.15   	-142.42		
-58.59   	 -0.61   	 80.22   	-193.29		 84.58   	-137.33		
-39.06   	  0.61   	 79.45   	-183.11		 84.03   	-122.07		
-33.26   	  0.31   	 78.72   	-183.11		 83.54   	-116.99		
-41.50   	  0.31   	 77.99   	-167.85		 83.07   	-106.82		
-54.93   	  1.83   	 77.31   	-157.68		 82.64   	-101.73		
-63.48   	  3.97   	 76.68   	-132.25		 82.24   	-101.73		
-65.00   	  5.19   	 76.15   	-101.73		 81.83   	-101.73		
-61.04   	  3.97   	 75.75   	 -66.12		 81.42   	-106.82		
-54.63   	  1.22   	 75.48   	 -15.26		 81.00   	-111.90		
-46.69   	 -0.61   	 75.42   	  35.61		 80.55   	-122.07		
-38.15   	  0.00   	 75.56   	  91.56		 80.06   	-127.16		
-28.69   	  2.75   	 75.93   	 147.51		 79.55   	-132.25		
-18.01   	  5.80   	 76.52   	 203.46		 79.02   	-137.33		
-10.99   	  6.71   	 77.33   	 249.24		 78.47   	-137.33		
-16.48   	  6.10   	 78.33   	 279.75		 77.92   	-137.33		
-36.01   	  4.58   	 79.45   	 284.84		 77.38   	-137.33		
-63.78   	  3.36   	 80.59   	 269.58		 76.83   	-122.07		
-86.36   	  3.05   	 81.67   	 239.06		 76.34   	-116.99		
-89.72   	  2.44   	 82.62   	 188.20		 75.87   	-106.82		
-72.02   	  1.53   	 83.38   	 142.42		 75.44   	 -96.64		
-46.39   	  0.61   	 83.95   	  96.64		 75.06   	 -86.47		
-29.30   	  0.92   	 84.33   	  50.86		 74.71   	 -81.38		
-28.99   	  3.36   	 84.54   	  15.26		 74.38   	 -76.30		
-41.81   	  7.32   	 84.60   	 -10.17		 74.08   	 -71.21		
-57.68   	 10.68   	 84.56   	 -40.69		 73.79   	 -66.12		
-66.83   	 12.21   	 84.39   	 -66.12		 73.53   	 -66.12		
-67.44   	 11.29   	 84.13   	  N/A		 73.27   	  N/A		
