  I     	  II     	  LV     	  LV'		  PW     	  PW'		
 68.97   	 24.11   	  9.73   	   5.09		 10.38   	 -20.35		
 80.57   	 39.67   	  9.75   	   5.09		 10.29   	 -15.26		
 93.08   	 64.70   	  9.77   	  15.26		 10.23   	 -15.26		
104.98   	 91.25   	  9.83   	  15.26		 10.17   	 -15.26		
113.22   	107.12   	  9.89   	  10.17		 10.11   	 -15.26		
117.19   	106.20   	  9.93   	  15.26		 10.05   	 -15.26		
116.58   	 91.25   	  9.99   	  15.26		  9.99   	 -15.26		
113.53   	 72.02   	 10.05   	  10.17		  9.93   	 -15.26		
108.64   	 56.46   	 10.09   	  10.17		  9.87   	 -20.35		
102.23   	 47.91   	 10.13   	   5.09		  9.79   	 -15.26		
 92.16   	 42.11   	 10.15   	  -5.09		  9.73   	 -20.35		
 77.21   	 32.65   	 10.13   	  -5.09		  9.64   	 -20.35		
 58.59   	 15.87   	 10.11   	 -15.26		  9.56   	 -20.35		
 39.37   	 -6.71   	 10.05   	 -20.35		  9.48   	 -20.35		
 22.89   	-29.60   	  9.97   	 -25.43		  9.40   	 -25.43		
 12.51   	-46.08   	  9.87   	 -20.35		  9.30   	 -20.35		
  7.93   	-54.93   	  9.79   	 -15.26		  9.22   	 -25.43		
  7.32   	-58.59   	  9.73   	 -15.26		  9.11   	 -25.43		
  7.02   	-61.34   	  9.66   	 -10.17		  9.01   	 -30.52		
  5.80   	-65.61   	  9.62   	   0.00		  8.89   	 -25.43		
  3.36   	-69.89   	  9.62   	   5.09		  8.79   	 -25.43		
  0.92   	-72.02   	  9.64   	   5.09		  8.69   	 -15.26		
 -0.61   	-72.33   	  9.66   	  10.17		  8.63   	 -10.17		
 -2.14   	-72.02   	  9.70   	  25.43		  8.59   	   5.09		
 -3.97   	-73.55   	  9.81   	  30.52		  8.61   	  10.17		
 -5.80   	-75.68   	  9.93   	  50.86		  8.65   	  20.35		
 -6.41   	-77.21   	 10.13   	  61.04		  8.73   	  20.35		
 -4.88   	-76.90   	 10.38   	  76.30		  8.81   	  25.43		
 -2.44   	-75.68   	 10.68   	  86.47		  8.91   	  20.35		
 -0.31   	-74.16   	 11.03   	  86.47		  8.99   	  15.26		
  0.31   	-72.02   	 11.37   	  76.30		  9.05   	  10.17		
 -0.31   	-70.80   	 11.68   	  66.12		  9.09   	   0.00		
 -3.97   	-74.16   	 11.94   	  50.86		  9.09   	  -5.09		
-14.65   	-87.28   	 12.15   	  30.52		  9.07   	  -5.09		
-35.40   	-108.64   	 12.27   	  15.26		  9.05   	   5.09		
-62.56   	-126.95   	 12.33   	   5.09		  9.07   	   5.09		
-83.01   	-122.99   	 12.35   	   5.09		  9.09   	  15.26		
-76.29   	-82.09   	 12.37   	  10.17		  9.16   	  25.43		
-21.67   	 -4.58   	 12.41   	  20.35		  9.26   	  30.52		
 95.21   	 95.83   	 12.49   	  40.69		  9.38   	  35.61		
283.81   	210.57   	 12.66   	  50.86		  9.52   	  45.78		
549.93   	350.65   	 12.86   	  66.12		  9.70   	  40.69		
881.35   	537.11   	 13.12   	  71.21		  9.87   	  35.61		
1220.70   	761.41   	 13.41   	  76.30		 10.01   	  35.61		
1456.60   	951.54   	 13.71   	  71.21		 10.15   	  25.43		
1467.59(R)	999.45   	 14.00(E)	  66.12		 10.25   	  20.35		
1199.34   	830.38   	 14.26   	  66.12		 10.34   	   5.09		
723.27   	470.89   	 14.53   	  66.12		 10.36   	   0.00		
216.37   	 56.46   	 14.79   	  81.38		 10.36   	 -15.26		
-138.55   	-247.50   	 15.12   	 106.82		 10.29   	 -15.26		
-260.01   	-351.56   	 15.54   	 137.33		 10.23   	 -25.43		
-199.28   	-283.51   	 16.09   	 183.11		 10.13   	 -30.52		
-76.90   	-146.48   	 16.83   	 218.72		 10.01   	 -30.52		
  5.19   	-39.37   	 17.70   	 259.41		  9.89   	 -30.52		
 15.26   	 -3.05   	 18.74   	 295.01		  9.77   	 -25.43		
-18.92   	-19.84   	 19.92   	 330.62		  9.66   	 -20.35		
-54.63   	-52.19   	 21.24   	 376.40		  9.58   	 -20.35		
-69.89   	-74.16   	 22.75   	 442.52		  9.50   	 -10.17		
-67.14   	-79.96   	 24.52   	 534.08		  9.46   	   0.00		
-59.20   	-75.99   	 26.65   	 645.98		  9.46   	  15.26		
-55.54   	-69.58   	 29.24   	 778.23		  9.52   	  35.61		
-58.59   	-65.00   	 32.35   	 920.65		  9.66   	  50.86		
-64.39   	-64.09   	 36.03   	1042.72		  9.87   	  66.12		
-67.75   	-65.31   	 40.20   	1159.71		 10.13   	  81.38		
-67.44   	-67.44   	 44.84   	1236.01		 10.46   	  91.56		
-66.22   	-68.97   	 49.79   	1286.87		 10.82   	  91.56		
-66.22   	-68.97   	 54.93   	1302.13		 11.19   	  81.38		
-68.05   	-67.75   	 60.14   	1297.04		 11.52   	  66.12		
-69.89   	-65.61   	 65.33   	1266.53		 11.78   	  50.86		
-70.80   	-62.87   	 70.40   	1225.83		 11.98   	  30.52		
-69.89   	-58.90   	 75.30   	1190.23		 12.11   	  15.26		
-68.66   	-54.02   	 80.06   	1159.71		 12.17(A)	  -5.09		
-67.75   	-49.44   	 84.70   	1129.19		 12.15   	 -10.17		
-68.36   	-46.08   	 89.22   	1108.85		 12.11   	 -20.35		
-70.19   	-45.78   	 93.65   	1088.50		 12.02   	 -25.43		
-72.02   	-48.22   	 98.01   	1073.24		 11.92   	 -25.43		
-72.94   	-50.05   	102.30   	1047.81		 11.82   	 -20.35		
-72.33   	-49.13   	106.49   	1012.20		 11.74   	 -25.43		
-71.41   	-44.25   	110.54   	 976.60		 11.64   	 -15.26		
-71.11   	-37.84   	114.45   	 920.65		 11.58   	 -20.35		
-72.33   	-32.04   	118.13   	 864.70		 11.50   	 -15.26		
-74.16   	-28.69   	121.59   	 808.75		 11.43   	 -15.26		
-76.29   	-26.55   	124.82   	 742.62		 11.37   	 -20.35		
-78.43   	-25.63   	127.79   	 676.50		 11.29   	 -15.26		
-80.26   	-23.80   	130.50   	 610.37		 11.23   	 -20.35		
-81.79   	-20.14   	132.94   	 544.25		 11.15   	 -20.35		
-82.09   	-15.26   	135.12   	 483.21		 11.07   	 -25.43		
-81.48   	 -8.85   	137.05   	 422.18		 10.97   	 -25.43		
-80.57   	 -2.14   	138.74   	 366.22		 10.86   	 -25.43		
-81.18   	  4.27   	140.20   	 320.45		 10.76   	 -35.61		
-83.62   	  8.54   	141.48   	 284.84		 10.62   	 -35.61		
-87.59   	 10.68   	142.62   	 264.50		 10.48   	 -35.61		
-92.16   	 11.60   	143.68   	 254.32		 10.34   	 -40.69		
-95.21   	 14.04   	144.70   	 249.24		 10.17   	 -45.78		
-96.44   	 20.45   	145.70   	 264.50		  9.99   	 -40.69		
-96.74   	 30.52   	146.75   	 264.50		  9.83   	 -45.78		
-97.35   	 42.11   	147.81   	 269.58		  9.64   	 -40.69		
-99.79   	 52.19   	148.89   	 259.41		  9.48   	 -40.69		
-104.68   	 58.90   	149.93   	 239.06		  9.32   	 -40.69		
-110.47   	 64.09   	150.88   	 208.54		  9.16   	 -40.69		
-115.66   	 69.89   	151.72   	 172.94		  8.99   	 -35.61		
-120.24   	 76.90   	152.41   	 122.07		  8.85   	 -40.69		
-124.51   	 84.53   	152.90   	  86.47		  8.69   	 -45.78		
-130.31   	 91.55   	153.24   	  50.86		  8.50   	 -45.78		
-137.63   	 97.96   	153.45   	  25.43		  8.32   	 -45.78		
-145.87   	105.59   	153.55   	  10.17		  8.14   	 -50.86		
-154.42   	115.05   	153.59   	  10.17		  7.93   	 -50.86		
-163.27   	126.04   	153.63   	  10.17		  7.73   	 -50.86		
-173.03   	137.63   	153.67   	  20.35		  7.53   	 -45.78		
-183.41   	148.01   	153.75   	  15.26		  7.34   	 -40.69		
-194.09   	156.56   	153.81   	   5.09		  7.18   	 -35.61		
-204.77   	162.96   	153.83(S)	 -10.17		  7.04   	 -25.43		
-216.06   	166.93   	153.79   	 -35.61		  6.94   	 -20.35		
-227.36   	169.07   	153.65   	 -66.12		  6.86   	 -15.26		
-238.04   	170.90   	153.39   	-101.73		  6.80   	 -10.17		
-247.50   	172.73   	152.98   	-132.25		  6.75   	  -5.09		
-255.43   	174.56   	152.45   	-162.77		  6.73   	 -10.17		
-262.45   	175.48   	151.80   	-183.11		  6.69   	  -5.09		
-269.17   	174.26   	151.07   	-203.46		  6.67   	  -5.09		
-274.05   	171.81   	150.25   	-218.72		  6.65   	 -10.17		
-274.96   	168.15   	149.38   	-228.89		  6.61   	 -10.17		
-271.00   	162.96   	148.46   	-233.98		  6.57   	 -10.17		
-261.54   	154.72   	147.53   	-249.24		  6.53   	 -10.17		
-248.11   	142.82   	146.53   	-264.50		  6.49   	  -5.09		
-231.63   	128.17   	145.47   	-279.75		  6.47   	 -10.17		
-212.10   	112.30   	144.35   	-310.27		  6.43   	 -10.17		
-188.90   	 96.44   	143.11   	-340.79		  6.39   	 -10.17		
-161.74   	 80.26   	141.75   	-381.48		  6.35   	  -5.09		
-131.23   	 63.48   	140.22   	-422.18		  6.33   	  -5.09		
-100.10   	 45.78   	138.53   	-467.95		  6.31   	  -5.09		
-71.41   	 28.08   	136.66   	-508.65		  6.29   	   0.00		
-47.30   	 10.38   	134.63   	-544.25		  6.29   	   0.00		
-29.30   	 -6.10   	132.45   	-574.77		  6.29   	   5.09		
-15.56   	-19.23   	130.15   	-600.20		  6.31   	   5.09		
 -4.27   	-28.08   	127.75   	-620.55		  6.33   	  10.17		
  6.41   	-32.65   	125.27   	-630.72		  6.37   	  15.26		
 16.17   	-35.10   	122.75   	-645.98		  6.43   	  10.17		
 23.80   	-38.45   	120.16   	-656.15		  6.47   	  20.35		
 28.69   	-43.95   	117.54   	-681.58		  6.55   	  15.26		
 31.13   	-49.74   	114.81   	-707.02		  6.61   	  20.35		
 33.26   	-53.41   	111.98   	-732.45		  6.69   	  15.26		
 36.32   	-54.32   	109.05   	-773.14		  6.75   	  15.26		
 40.28   	-54.32   	105.96   	-808.75		  6.82   	  10.17		
 43.64   	-54.93   	102.73   	-844.35		  6.86   	  10.17		
 45.47   	-57.07   	 99.35   	-874.87		  6.90   	  15.26		
 45.17   	-58.29   	 95.85   	-905.39		  6.96   	  10.17		
 43.64   	-57.07   	 92.23   	-930.82		  7.00   	  15.26		
 42.11   	-53.41   	 88.50   	-946.08		  7.06   	  20.35		
 40.89   	-49.13   	 84.72   	-966.43		  7.14   	  20.35		
 39.98   	-46.69   	 80.85   	-971.51		  7.22   	  20.35		
 39.67   	-46.08   	 76.97   	-976.60		  7.30   	  20.35		
 39.06   	-46.08   	 73.06   	-981.68		  7.39   	  20.35		
 37.84   	-45.78   	 69.14   	-971.51		  7.47   	  10.17		
 36.32   	-44.25   	 65.25   	-966.43		  7.51   	   5.09		
 34.48   	-41.81   	 61.38   	-961.34		  7.53   	   0.00		
 33.26   	-38.45   	 57.54   	-946.08		  7.53   	   0.00		
 32.35   	-34.79   	 53.75   	-925.73		  7.53   	   0.00		
 31.43   	-32.04   	 50.05   	-910.47		  7.53   	   5.09		
 29.60   	-30.82   	 46.41   	-885.04		  7.55   	   5.09		
 27.16   	-32.35   	 42.87   	-854.52		  7.57   	  15.26		
 24.72   	-34.79   	 39.45   	-824.00		  7.63   	  25.43		
 23.19   	-35.71   	 36.15   	-778.23		  7.73   	  30.52		
 22.89   	-33.87   	 33.04   	-737.54		  7.85   	  35.61		
 23.19   	-29.30   	 30.09   	-681.58		  8.00   	  45.78		
 23.50   	-24.72   	 27.37   	-620.55		  8.18   	  45.78		
 22.89   	-22.58   	 24.88   	-559.51		  8.36   	  50.86		
 21.67   	-24.11   	 22.64   	-498.47		  8.57   	  50.86		
 20.45   	-27.77   	 20.65   	  N/A		  8.77   	  N/A		
