  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 68.66   	127.56   	124.76   	  91.56		 37.15   	 111.90		
 73.55   	133.67   	125.13   	  86.47		 37.60   	 106.82		
 78.13   	138.55   	125.47   	  96.64		 38.03   	 106.82		
 81.18   	141.60   	125.86   	  96.64		 38.45   	 106.82		
 83.01   	142.82   	126.25   	 106.82		 38.88   	  96.64		
 84.53   	143.43   	126.67   	 101.73		 39.27   	  96.64		
 85.75   	144.35   	127.08   	  91.56		 39.65   	  86.47		
 86.36   	145.26   	127.45   	  91.56		 40.00   	  76.30		
 85.75   	145.26   	127.81   	  86.47		 40.31   	  66.12		
 83.62   	143.43   	128.16   	  76.30		 40.57   	  50.86		
 80.26   	138.55   	128.46   	  76.30		 40.77   	  30.52		
 76.29   	131.53   	128.77   	  66.12		 40.90   	  15.26		
 71.72   	123.90   	129.03   	  61.04		 40.96(S)	   0.00		
 65.61   	115.97   	129.28   	  50.86		 40.96   	 -15.26		
 58.29   	107.73   	129.48   	  40.69		 40.90   	 -25.43		
 49.13   	 97.66   	129.64   	  30.52		 40.79   	 -30.52		
 39.67   	 85.14   	129.77   	  20.35		 40.67   	 -35.61		
 31.74   	 71.41   	129.85   	  20.35		 40.53   	 -35.61		
 25.33   	 58.59   	129.93   	   5.09		 40.39   	 -40.69		
 20.14   	 48.52   	129.95(S)	   0.00		 40.22   	 -35.61		
 14.34   	 40.89   	129.95   	 -10.17		 40.08   	 -40.69		
  7.63   	 32.96   	129.91   	 -25.43		 39.92   	 -45.78		
 -0.31   	 22.89   	129.81   	 -40.69		 39.74   	 -50.86		
 -7.93   	 10.99   	129.64   	 -61.04		 39.53   	 -50.86		
-14.34   	 -0.92   	129.40   	 -96.64		 39.33   	 -61.04		
-19.23   	-11.60   	129.01   	-132.25		 39.08   	 -61.04		
-22.28   	-19.53   	128.48   	-183.11		 38.84   	 -66.12		
-25.02   	-25.33   	127.75   	-244.15		 38.58   	 -61.04		
-27.77   	-30.21   	126.77   	-310.27		 38.33   	 -66.12		
-30.82   	-34.48   	125.53   	-386.57		 38.07   	 -61.04		
-33.87   	-38.45   	123.99   	-452.69		 37.82   	 -66.12		
-36.01   	-41.20   	122.18   	-528.99		 37.56   	 -66.12		
-37.23   	-43.03   	120.06   	-620.55		 37.29   	 -81.38		
-38.15   	-43.33   	117.58   	-737.54		 36.97   	 -86.47		
-39.06   	-43.33   	114.63   	-869.78		 36.62   	-101.73		
-39.98   	-43.33   	111.15   	-1007.12		 36.22   	-101.73		
-40.59   	-44.86   	107.12   	-1124.11		 35.81   	-111.90		
-40.89   	-47.61   	102.62   	-1220.75		 35.36   	-116.99		
-40.89   	-50.05   	 97.74   	-1297.04		 34.89   	-127.16		
-41.81   	-50.96   	 92.55   	-1358.08		 34.38   	-137.33		
-42.72   	-49.44   	 87.12   	-1383.51		 33.84   	-157.68		
-43.03   	-46.08   	 81.59   	-1373.34		 33.20   	-178.03		
-42.72   	-42.42   	 76.09   	-1337.74		 32.49   	-203.46		
-41.20   	-39.98   	 70.74   	-1286.87		 31.68   	-223.80		
-39.98   	-38.45   	 65.59   	-1230.92		 30.78   	-239.06		
-39.67   	-37.84   	 60.67   	-1164.80		 29.83   	-249.24		
-39.98   	-36.93   	 56.01   	-1088.50		 28.83   	-249.24		
-41.20   	-36.32   	 51.66   	-1007.12		 27.83   	-244.15		
-42.11   	-36.32   	 47.63   	-920.65		 26.86   	-233.98		
-42.42   	-36.93   	 43.95   	-839.26		 25.92   	-228.89		
-41.81   	-37.23   	 40.59   	-768.05		 25.00   	-228.89		
-40.59   	-36.93   	 37.52   	-691.76		 24.09   	-228.89		
-39.67   	-35.71   	 34.75   	-625.63		 23.17   	-233.98		
-39.67   	-33.57   	 32.25   	-564.60		 22.24   	-239.06		
-39.67   	-30.52   	 29.99   	-513.73		 21.28   	-244.15		
-39.37   	-26.25   	 27.93   	-462.87		 20.31   	-249.24		
-38.45   	-22.58   	 26.08   	-422.18		 19.31   	-239.06		
-37.23   	-20.45   	 24.39   	-381.48		 18.35   	-239.06		
-36.62   	-20.75   	 22.87   	-340.79		 17.40   	-223.80		
-36.01   	-22.58   	 21.51   	-305.19		 16.50   	-208.54		
-34.48   	-24.72   	 20.28   	-269.58		 15.67   	-188.20		
-32.65   	-26.86   	 19.21   	-244.15		 14.91   	-172.94		
-31.74   	-29.30   	 18.23   	-213.63		 14.22   	-147.51		
-32.04   	-32.35   	 17.38   	-188.20		 13.63   	-127.16		
-32.65   	-35.40   	 16.62   	-162.77		 13.12   	-101.73		
-32.35   	-36.93   	 15.97   	-147.51		 12.72   	 -76.30		
-30.21   	-36.01   	 15.38   	-127.16		 12.41   	 -55.95		
-27.77   	-32.96   	 14.87   	-111.90		 12.19   	 -35.61		
-27.47   	-30.21   	 14.43   	 -96.64		 12.04   	 -20.35		
-29.30   	-29.91   	 14.04   	 -81.38		 11.96   	  -5.09		
-32.04   	-32.35   	 13.71   	 -71.21		 11.94   	  -5.09		
-34.18   	-36.01   	 13.43   	 -55.95		 11.92   	   0.00		
-33.87   	-39.37   	 13.20   	 -45.78		 11.92   	  -5.09		
-32.04   	-40.28   	 13.02   	 -30.52		 11.90   	  -5.09		
-29.91   	-39.37   	 12.90   	 -25.43		 11.88   	 -10.17		
-28.38   	-37.23   	 12.80   	 -15.26		 11.84   	 -15.26		
-27.77   	-36.01   	 12.74   	 -10.17		 11.78   	 -15.26		
-28.08   	-35.71   	 12.70(D)	   0.00		 11.72   	 -10.17		
-28.38   	-36.62   	 12.70   	   5.09		 11.68(D)	   0.00		
-28.08   	-37.84   	 12.72   	  10.17		 11.68   	   5.09		
-27.16   	-39.06   	 12.76   	  20.35		 11.70   	  15.26		
-26.86   	-39.98   	 12.84   	  20.35		 11.76   	  25.43		
-27.16   	-40.59   	 12.92   	  30.52		 11.86   	  30.52		
-28.69   	-41.50   	 13.04   	  30.52		 11.98   	  35.61		
-30.52   	-43.03   	 13.16   	  40.69		 12.13   	  30.52		
-31.74   	-44.56   	 13.33   	  40.69		 12.25   	  20.35		
-31.74   	-45.47   	 13.49   	  40.69		 12.33   	   5.09		
-30.82   	-45.47   	 13.65   	  50.86		 12.35   	   0.00		
-30.52   	-44.86   	 13.86   	  45.78		 12.35   	 -15.26		
-31.13   	-43.64   	 14.04   	  50.86		 12.29   	 -25.43		
-32.96   	-43.03   	 14.24   	  55.95		 12.19   	 -25.43		
-34.48   	-43.03   	 14.47   	  55.95		 12.09   	 -20.35		
-34.79   	-42.72   	 14.69   	  55.95		 12.00   	 -15.26		
-33.87   	-42.11   	 14.91   	  55.95		 11.94   	   0.00		
-32.35   	-40.89   	 15.14   	  55.95		 11.94   	  10.17		
-31.74   	-40.28   	 15.36   	  55.95		 11.98   	  25.43		
-31.74   	-40.28   	 15.58   	  55.95		 12.09   	  35.61		
-32.35   	-40.59   	 15.81   	  50.86		 12.23   	  35.61		
-32.35   	-41.20   	 16.01   	  50.86		 12.37   	  40.69		
-32.04   	-41.81   	 16.22   	  45.78		 12.53   	  40.69		
-31.13   	-42.72   	 16.40   	  40.69		 12.70   	  35.61		
-30.52   	-43.03   	 16.56   	  40.69		 12.84   	  25.43		
-30.21   	-42.42   	 16.72   	  30.52		 12.94   	  25.43		
-29.91   	-40.89   	 16.85   	  25.43		 13.04   	  15.26		
-29.91   	-39.37   	 16.95   	  25.43		 13.10   	  20.35		
-29.91   	-38.45   	 17.05   	  15.26		 13.18   	  15.26		
-30.21   	-38.45   	 17.11   	  15.26		 13.25   	  15.26		
-29.91   	-38.45   	 17.17   	  10.17		 13.31   	  15.26		
-29.30   	-37.23   	 17.21   	  10.17		 13.37   	  15.26		
-28.99   	-35.40   	 17.25   	   5.09		 13.43   	  20.35		
-29.91   	-33.57   	 17.27   	   5.09		 13.51   	  15.26		
-30.82   	-32.35   	 17.29   	   5.09		 13.57   	  15.26		
-31.13   	-31.43   	 17.31   	   5.09		 13.63   	  15.26		
-29.91   	-31.13   	 17.33   	   5.09		 13.69   	  15.26		
-28.38   	-31.43   	 17.35   	   0.00		 13.75   	  10.17		
-28.08   	-32.35   	 17.35   	   5.09		 13.79   	  10.17		
-28.99   	-33.26   	 17.38   	   5.09		 13.84   	  10.17		
-30.21   	-33.26   	 17.40   	   5.09		 13.88   	   5.09		
-30.21   	-31.74   	 17.42   	   5.09		 13.90   	   5.09		
-27.77   	-27.47   	 17.44   	   5.09		 13.92   	   5.09		
-22.89   	-19.23   	 17.46   	   5.09		 13.94   	   5.09		
-17.09   	 -6.71   	 17.48   	  10.17		 13.96   	   0.00		
-11.29   	  8.54   	 17.52   	   5.09		 13.96   	   0.00		
 -5.80   	 23.50   	 17.54   	   5.09		 13.96   	   0.00		
 -2.14   	 34.18   	 17.56   	   5.09		 13.96   	  -5.09		
  0.31   	 37.84   	 17.58   	  10.17		 13.94   	  -5.09		
  1.83   	 35.40   	 17.62   	  20.35		 13.92   	   0.00		
  3.36   	 30.82   	 17.70   	  15.26		 13.92   	  -5.09		
  6.10   	 28.99   	 17.76   	  20.35		 13.90   	  -5.09		
 10.99   	 32.35   	 17.84   	  10.17		 13.88   	  -5.09		
 17.40   	 39.67   	 17.88   	  15.26		 13.86   	   0.00		
 22.89   	 47.61   	 17.94   	   5.09		 13.86   	   0.00		
 26.25   	 51.88   	 17.97   	   5.09		 13.86   	   0.00		
 27.16   	 50.35   	 17.99   	   0.00		 13.86   	   0.00		
 26.55   	 43.64   	 17.99   	  -5.09		 13.86   	   0.00		
 26.55   	 34.18   	 17.97   	 -10.17		 13.86   	   0.00		
 28.08   	 25.63   	 17.92   	 -10.17		 13.86   	   0.00		
 30.21   	 19.84   	 17.88   	  -5.09		 13.86   	  -5.09		
 30.82   	 16.17   	 17.86   	   0.00		 13.84   	  -5.09		
 27.16   	 12.82   	 17.86   	   0.00		 13.81   	 -10.17		
 18.92   	  9.16   	 17.86   	  10.17		 13.77   	 -15.26		
  7.02   	  4.88   	 17.90   	  15.26		 13.71   	 -20.35		
 -6.41   	 -0.61   	 17.97   	  20.35		 13.63   	 -20.35		
-19.84   	 -7.93   	 18.05   	  25.43		 13.55   	 -30.52		
-31.43   	-17.40   	 18.15   	  30.52		 13.43   	 -25.43		
-39.98   	-27.77   	 18.27   	  30.52		 13.33   	 -20.35		
-44.25   	-36.93   	 18.39   	  35.61		 13.25   	 -15.26		
-43.64   	-42.72   	 18.54   	  35.61		 13.18   	   5.09		
-39.67   	-45.17   	 18.68   	  40.69		 13.20   	  20.35		
-35.40   	-45.47   	 18.84   	  35.61		 13.29   	  40.69		
-32.65   	-45.17   	 18.98   	  40.69		 13.45   	  55.95		
-32.65   	-43.95   	 19.15   	  35.61		 13.67   	  61.04		
-34.18   	-41.81   	 19.29   	  30.52		 13.92   	  71.21		
-35.40   	-39.37   	 19.41   	  30.52		 14.20   	  61.04		
-36.32   	-37.23   	 19.53   	  30.52		 14.45   	  50.86		
-37.23   	-36.32   	 19.65   	  30.52		 14.65   	  30.52		
-37.84   	-36.62   	 19.78   	  25.43		 14.77   	   5.09		
-38.15   	-36.62   	 19.88   	  25.43		 14.79   	 -20.35		
-37.23   	-35.71   	 19.98   	  30.52		 14.71   	 -35.61		
-35.10   	-33.57   	 20.10   	  30.52		 14.57   	 -50.86		
-33.57   	-31.43   	 20.22   	  35.61		 14.36   	 -50.86		
-33.87   	-29.91   	 20.37   	  35.61		 14.16   	 -40.69		
-35.71   	-30.21   	 20.51   	  45.78		 14.00   	 -20.35		
-37.84   	-31.13   	 20.69   	  55.95		 13.92   	   5.09		
-39.67   	-30.82   	 20.92   	  61.04		 13.94   	  30.52		
-39.98   	-27.77   	 21.16   	  N/A		 14.06   	  N/A		
